row,col,lat,lon
306,205,52.3076577335,8.79345384213
450,48,50.98801197,6.56297533394
436,67,51.1191101867,6.82751987398
399,121,51.4634054881,7.58840751178
336,200,52.0378661507,8.72182546722
318,107,52.188595601,7.36079724178
341,202,51.9929899397,8.75122413238
479,60,50.7309403849,6.7463595286
389,196,51.561321191,8.6670547531
412,107,51.34399277,7.39111372111
398,50,51.455643444,6.56692452565
331,125,52.0751457315,7.62754329439
351,135,51.8970265671,7.77827849476
429,145,51.1974183466,7.93996246314
374,44,51.6693487401,6.46872981194
377,160,51.6665558634,8.14588536346
344,111,51.9557868695,7.42750114013
454,39,50.9493447268,6.43688839772
396,228,51.4987994308,9.12838119355
329,223,52.1010986439,9.05712632946
430,63,51.1719324347,6.76782803224
400,126,51.4552627485,7.66060579137
386,33,51.5580666797,6.31624904294
335,70,52.0271515449,6.82749750264
443,33,51.0462236269,6.34595503475
406,151,51.4048921263,8.02141132765
365,182,51.7762988692,8.46260855414
362,51,51.7792536073,6.56404220586
415,79,51.3108339648,6.99061850851
348,98,51.9171729,7.23986805477
354,222,51.8763946441,9.04231861257
405,86,51.402356931,7.08722505617
359,161,51.828440644,8.15733409557
391,103,51.5318844486,7.32684154759
339,131,52.0042436085,7.71710220642
471,74,50.8064797058,6.94138972831
418,50,51.2760177549,6.57643026565
367,21,51.724560264,6.13266186605
314,131,52.2288922873,7.7106359407
390,52,51.5280867579,6.59189151749
335,173,52.0452678994,8.32819195753
323,83,52.1382856924,7.01202107518
447,50,51.0155484665,6.59004069941
394,138,51.5110316826,7.83185270547
417,123,51.3019872975,7.62204830308
366,70,51.7487053168,6.84088738595
403,184,51.4348592537,8.49538888877
336,117,52.0288030716,7.51237926876
299,123,52.362333641,7.58929572442
446,73,51.030831991,6.91720384999
379,166,51.6491782728,8.23291277554
416,172,51.3171360188,8.32453667939
388,194,51.5702246962,8.63814009053
459,95,50.9191864247,7.23512587692
341,95,51.97940095,7.19375706476
327,92,52.1044940616,7.1449110545
421,120,51.2655263552,7.58014883556
354,77,51.8583177882,6.9372754939
340,136,51.9960276754,7.79014719503
492,67,50.6160210911,6.85078867585
448,57,51.0085802734,6.69016856157
434,68,51.1373412883,6.84095561303
383,187,51.6148135693,8.53671284289
415,170,51.325955808,8.29571068203
316,96,52.2042190094,7.19928367555
352,229,51.8942912522,9.14403344902
302,183,52.342603273,8.47044426362
463,96,50.8834569534,7.25068950156
359,19,51.7956687076,6.09914867098
396,31,51.4676130501,6.29277091801
329,68,52.0805007116,6.79572460035
301,212,52.3527319737,8.89599078108
386,180,51.5874055575,8.43597938695
409,77,51.3642406623,6.95955745102
358,88,51.8250739002,7.09838341712
395,174,51.5060610521,8.35055629281
480,54,50.7202844392,6.66188397108
352,191,51.8936720444,8.59196338994
452,36,50.9663616749,6.39323167581
371,140,51.7180205269,7.85547123208
348,145,51.9254058416,7.92289830924
304,115,52.3159501638,7.47343390291
290,186,52.4506419105,8.5132818076
384,42,51.5789223035,6.44489833601
334,164,52.0534344386,8.19684821192
333,73,52.0459135002,6.87032712112
319,138,52.1850361974,7.8142708186
441,24,51.0611983621,6.21667400604
427,29,51.1885891939,6.28054560017
390,163,51.550017963,8.19132568181
413,66,51.3254531139,6.80343015557
346,103,51.9362062509,7.31184011118
470,12,50.7966325926,6.06216444986
440,79,51.0862310651,7.00036939642
389,122,51.5534424721,7.60004232293
375,129,51.6804163323,7.69735416138
412,141,51.3496783795,7.87902874786
285,185,52.4955170885,8.49806069577
497,51,50.5667184521,6.62714088105
361,237,51.8131949115,9.25979249677
416,39,51.2906103425,6.4179222841
351,57,51.8798142345,6.64576779689
388,53,51.5463440718,6.60534735245
321,126,52.1651714142,7.63939222794
355,139,51.8616685741,7.83731069891
378,232,51.6605240319,9.18665136529
431,102,51.1722575094,7.32559125696
401,87,51.4385279028,7.10009907752
350,114,51.9024497443,7.47296115476
387,132,51.5730477549,7.743705307
381,173,51.6318186833,8.33431741748
472,28,50.7841651119,6.28990615369
458,19,50.9068389204,6.15478468185
407,78,51.3824572481,6.97311482704
361,155,51.8098099205,8.07067251589
414,175,51.3353540455,8.36732236761
363,146,51.7907319556,7.94060520242
383,44,51.5885269698,6.47322678531
420,58,51.2603698923,6.69189532417
406,125,51.4011769637,7.64781405929
339,74,51.9922825331,6.88743592862
325,99,52.1240251283,7.24633246845
359,132,51.8246747537,7.73671695065
292,195,52.43313751,8.64581901306
338,129,52.0129088525,7.68771921259
391,137,51.5378489683,7.81675102944
324,188,52.1451791442,8.54583891732
490,68,50.6342493465,6.86409550632
367,176,51.7578929103,8.37591920628
439,157,51.1089615916,8.11336106037
462,38,50.8771838638,6.42663880791
347,146,51.9345249064,7.9372218324
314,89,52.2205785919,7.09616690734
371,25,51.6900459078,6.19271249656
357,22,51.8146880828,6.14144755517
394,96,51.503448179,7.2270475761
343,71,51.9555629687,6.84551139413
323,182,52.1537968196,8.45807474627
437,63,51.1090521852,6.77085987461
370,242,51.7321150822,9.331708759
423,124,51.2482333792,7.63798032626
312,199,52.2535440718,8.70583287737
494,51,50.5936670186,6.62578563666
427,150,51.2160210578,8.01110671241
450,45,50.9871131008,6.52028445133
392,206,51.5346746163,8.81138467789
389,239,51.5614420559,9.28719947435
375,26,51.6544776079,6.20936763171
322,130,52.1568453435,7.69810447348
398,87,51.4654807516,7.09897959533
446,176,51.047779072,8.38551030128
331,80,52.0656783596,6.97148987211
309,189,52.2800515119,8.5591156088
425,36,51.2088333496,6.37955689192
374,193,51.6960219729,8.62267291086
411,73,51.345259847,6.9029765421
380,172,51.6407242298,8.31973968365
482,62,50.7045336027,6.77594547792
378,127,51.653132702,7.66923268679
387,113,51.5697944869,7.46970885229
377,46,51.6430269982,6.49909875823
430,32,51.1626388606,6.32497479184
363,15,51.7583176054,6.04358861571
326,145,52.1231145195,7.91813798882
309,195,52.2803470245,8.64703840132
386,90,51.5739852378,7.13773831953
335,109,52.0362586666,7.39552740434
313,192,52.2442563486,8.60339768392
487,102,50.6690275237,7.34356081439
380,230,51.6425886273,9.15768227956
362,220,51.8044924168,9.01325245214
415,106,51.3168373636,7.37771764392
360,192,51.8218143339,8.60711791793
486,53,50.6661027076,6.65042910985
356,162,51.8555067561,8.17134474009
442,71,51.0662554325,6.88707470482
405,49,51.3924765419,6.55590688526
428,118,51.2022684642,7.55347385963
301,128,52.34521617,7.66322424218
310,118,52.2626008089,7.51921584202
499,59,50.5509966043,6.74083998307
381,35,51.6036193026,6.3424403063
418,47,51.2751201686,6.53347258004
337,197,52.0287666233,8.67816631981
390,73,51.5339070571,6.89431599411
323,118,52.1457947274,7.52309422879
475,83,50.7727219564,7.07049049864
447,25,51.0076607654,6.23413482461
394,151,51.5127470042,8.01910195046
318,217,52.1999783171,8.96948651023
366,171,51.7664742188,8.30336366786
370,105,51.7209820205,7.34881754569
393,38,51.4968344386,6.39187428525
379,157,51.6482569135,8.10287963342
342,195,51.9837423493,8.64937457904
369,204,51.7413690146,8.7815668636
388,239,51.5704310003,9.28725611275
503,52,50.5131069653,6.64393328687
369,48,51.7154825706,6.52404992518
422,58,51.2424054057,6.69279500317
392,121,51.526310513,7.58646284775
445,175,51.0566925305,8.37112753687
327,123,52.1107447092,7.59725115078
317,190,52.2082031481,8.57445769406
479,76,50.7350997073,6.97285855726
435,42,51.1209151617,6.47026186374
354,166,51.8738769451,8.22909526402
407,144,51.3950213041,7.92103129189
434,197,51.156845527,8.68426977572
492,88,50.6211163866,7.14737273682
369,186,51.7405957201,8.52094850434
397,43,51.4624914275,6.46580369877
383,134,51.6093008086,7.77158055825
365,152,51.7735084626,8.02794857176
316,93,52.2035413201,7.1554188027
410,57,51.3499071577,6.67303924467
329,175,52.0993567775,8.35656972642
315,140,52.2212714328,7.84257688281
481,100,50.7225410832,7.31334617039
467,57,50.8379078034,6.69860863221
439,39,51.084057829,6.42944599958
358,189,51.8396377115,8.56343047158
395,133,51.5013053336,7.76008292962
480,43,50.7170576405,6.50624326621
443,145,51.0715837526,7.94284004344
376,108,51.6676720473,7.39412792059
355,165,51.8647931674,8.21473146578
362,67,51.7838278686,6.79572465282
385,24,51.5640063918,6.18606017442
371,179,51.7221622536,8.41983097744
408,167,51.3886093851,8.25164572742
405,198,51.4175746988,8.69685353367
414,44,51.3101302011,6.48855687775
384,79,51.5893276926,6.97835129581
333,164,52.0624218578,8.19668700794
471,58,50.8022546885,6.71455064578
418,162,51.2982438634,8.18141783359
427,48,51.1945890522,6.55208729534
390,196,51.5523322715,8.66712037856
355,239,51.8670584,9.28914179416
346,128,51.9408575621,7.67527873478
399,190,51.4711548728,8.58135013577
484,54,50.6843528341,6.66367107188
380,103,51.6307215294,7.32320687867
366,54,51.7442223554,6.60937707645
403,40,51.407669806,6.42570709015
426,139,51.2235726476,7.85346151356
375,188,51.6867788588,8.55044049666
412,170,51.3529219841,8.29529729369
308,107,52.2784390604,7.35748361489
393,211,51.5257792399,8.8834750182
379,22,51.6171791227,6.15388307109
360,213,51.8224373898,8.91172158474
365,23,51.7432182165,6.16044785771
402,35,51.4150496625,6.35339647749
473,78,50.7894975801,6.9988756822
355,110,51.8567557081,7.41643897079
378,213,51.6606393989,8.91203633768
350,151,51.9081972483,8.01051005584
387,171,51.5777213439,8.30625335328
368,114,51.7407110816,7.47842072624
354,61,51.854017718,6.70518746749
407,37,51.3707953739,6.38468111328
364,153,51.7826148377,8.04224573074
363,169,51.7932629807,8.27395885547
400,189,51.4621136539,8.56704213249
296,126,52.3898068761,7.63249442366
448,169,51.0292332599,8.28596087976
317,210,52.2088954745,8.86706561459
330,133,52.0854326743,7.74395736235
353,236,51.8851343745,9.24568164901
297,208,52.3886168724,8.83714631235
325,142,52.1316909854,7.87411211333
477,67,50.7507821158,6.84462118589
463,16,50.8608986694,6.11495850097
382,192,51.6240650055,8.60882818432
419,86,51.2765752573,7.09245488552
338,154,52.0164023139,8.0518293836
391,164,51.54112821,8.20589913342
372,77,51.6966251671,6.9446379378
358,40,51.8117621009,6.40273366313
344,149,51.9618717424,7.98022725706
404,192,51.4263089584,8.61051901777
489,56,50.6400007229,6.6941526536
385,149,51.5933916596,7.98850058529
371,60,51.7010491178,6.69846892971
408,50,51.3658314475,6.57168967005
357,241,51.8490065159,9.31805360152
394,77,51.4989937855,6.95354345011
299,184,52.3696305789,8.48480498944
465,80,50.8618594634,7.02419231095
326,190,52.1273121585,8.57522868882
361,135,51.8071607957,7.78070983827
414,155,51.3334524124,8.08033612592
347,84,51.9229381186,7.03609140074
370,207,51.7324529606,8.82503891915
464,39,50.8595338278,6.44181829323
427,173,51.2183397664,8.34029823214
360,88,51.8071064592,7.0991398413
309,129,52.2734970391,7.68003610247
330,222,52.0921165704,9.04252240445
373,241,51.7051889928,9.31704411699
493,53,50.6032221517,6.6535634085
440,63,51.0821032597,6.77215589816
389,138,51.5559678592,7.83070181554
412,61,51.3330686093,6.73130312916
398,120,51.4722178108,7.5737407018
303,197,52.3343576534,8.67595282024
469,45,50.81646111,6.52933799658
351,73,51.8842329415,6.87797965886
377,153,51.6657765488,8.04471157533
320,209,52.181913898,8.85252424396
372,204,51.7144027841,8.78169679515
444,50,51.0424942254,6.58864211533
400,40,51.4346103869,6.42419213955
386,119,51.5798771055,7.55594362959
457,58,50.9280161104,6.70839045675
353,121,51.8767680224,7.57549793426
382,79,51.6072945024,6.97755307851
405,28,51.3857984024,6.25449390713
359,174,51.8296405309,8.34591267245
324,204,52.1458475712,8.77959328341
381,30,51.6019639267,6.27034477979
404,75,51.4086544259,6.92882863227
337,216,52.0291975638,8.95503092253
390,98,51.539819789,7.2544675643
335,218,52.0471817485,8.98416849699
461,55,50.8912406713,6.66754729716
357,102,51.8371662536,7.30103605327
403,130,51.4289450039,7.7188997695
359,224,51.8314375707,9.0712925703
474,53,50.7738960352,6.64502991392
466,48,50.8443008744,6.57047418262
356,49,51.8325318778,6.53214396606
312,183,52.2527277373,8.47151519238
436,24,51.1060942274,6.21397639703
422,31,51.2341487564,6.30650445991
341,165,51.9906203407,8.21253229977
479,107,50.7419066154,7.41183977437
449,12,50.9851752371,6.05026963154
345,83,51.9406610041,7.02077196455
398,199,51.4805348543,8.71083279482
354,131,51.869450007,7.72094155101
407,143,51.3948881425,7.90666431235
372,186,51.7136302329,8.52123345015
374,113,51.6866091643,7.46577264023
383,237,51.6154426847,9.25866193011
316,186,52.2169653757,8.5158401761
352,236,51.8941228527,9.24573066511
491,68,50.6252650978,6.86450272637
305,199,52.3164589352,8.7054159175
373,40,51.6770685813,6.41045116444
410,34,51.3428870578,6.34320108636
396,81,51.4820170145,7.0118993165
329,178,52.0995875869,8.40035170295
481,95,50.7214954208,7.24256436386
467,28,50.8290658704,6.2873052688
430,144,51.1882998163,7.92586595092
349,64,51.8997669751,6.74645438654
386,202,51.5885016583,8.75343960685
395,152,51.5038787075,8.03369664371
352,166,51.8918524582,8.22878770899
376,81,51.6616892265,7.00404303448
314,183,52.2347524637,8.47172870312
362,108,51.793465702,7.38966280717
385,51,51.5726953316,6.57510534193
348,152,51.9262929465,8.02465127147
442,55,51.0619078173,6.65897708289
361,61,51.7911475124,6.7083812606
333,191,52.0644477491,8.59040887781
485,68,50.6791703459,6.86205628803
337,85,52.0130119372,7.04671752187
413,152,51.3420946728,8.03710280838
346,173,51.9464023059,8.3296701464
447,105,51.029085379,7.37352862996
400,196,51.4624423135,8.66777476514
380,92,51.6283457376,7.1644024552
366,27,51.7356244738,6.21884979948
313,141,52.2393865222,7.85674706682
389,32,51.5307987699,6.30343796416
375,219,51.6876390044,8.9987562646
334,229,52.0560824774,9.14455317734
460,123,50.9155385492,7.63349418171
361,230,51.8133753429,9.15827761524
446,34,51.0196054799,6.36173246348
393,182,51.5246199147,8.4655764097
342,115,51.9745201209,7.48506722056
365,50,51.7520109835,6.55102325913
380,178,51.6411943473,8.40641743751
473,113,50.7969563473,7.49509292438
369,128,51.7341738809,7.68133121236
355,117,51.8580793775,7.51801741985
378,190,51.6599200266,8.57961294681
350,184,51.9112518972,8.49006700168
381,150,51.6294656168,8.00214246972
327,197,52.1186479931,8.6775193849
472,38,50.7873725726,6.43157571957
368,87,51.7350014449,7.08768849229
354,22,51.8416204413,6.13974075175
317,130,52.2017743086,7.69679175405
361,172,51.8114995552,8.31717156361
340,229,52.0021525646,9.14437939068
344,143,51.9610834353,7.89294234046
383,22,51.5812674588,6.15612885105
330,110,52.0813803568,7.40849989996
353,199,51.8850291668,8.70824455764
463,63,50.8754899083,6.78202604385
359,126,51.8237078587,7.64970526427
382,165,51.6221186671,8.21892765085
292,181,52.4323418131,8.43995984898
504,51,50.5038378749,6.63029508036
367,169,51.7573109233,8.27453559544
476,41,50.7523751041,6.47601678875
372,106,51.7032141265,7.36393295273
358,13,51.8024683393,6.01169240906
347,155,51.9356335208,8.06807507922
466,162,50.8667770703,8.18899772485
489,67,50.6429735895,6.84955895086
348,130,51.9232088152,7.70487545398
385,136,51.5916252825,7.80092197434
371,35,51.6934116447,6.33718101399
334,85,52.0399612989,7.04554264853
357,220,51.8494357002,9.01326564777
323,207,52.1549094478,8.8233875204
451,40,50.9765993055,6.44963031317
347,75,51.9206832108,6.90533902694
367,243,51.7590391854,9.34639090354
370,168,51.730256541,8.26049289564
326,206,52.1279222875,8.80889007303
464,60,50.8656892684,6.73986599443
360,125,51.8145543358,7.63547532188
399,46,51.4454547345,6.50991289793
332,195,52.0736241418,8.64867090957
470,81,50.8171744759,7.04027234171
493,80,50.6102790694,7.03475285071
440,36,51.0741284341,6.38717740761
426,27,51.1969002895,6.25143326204
389,149,51.5574410923,7.98929833302
375,44,51.6603686124,6.46923051375
322,88,52.1484770761,7.08463183675
345,233,51.9571249319,9.20242911472
446,139,51.0438140927,7.85790504038
483,87,50.7017618687,7.13003780792
455,37,50.9397360288,6.40895353858
517,58,50.3890156832,6.73448407161
351,84,51.8870050916,7.03765846337
374,159,51.6934134115,8.13091563402
380,155,51.6390448542,8.07416743919
445,96,51.0452009022,7.24460275153
378,69,51.6406496653,6.8315759584
431,61,51.1624007418,6.73968925592
364,112,51.776274542,7.4482415181
360,173,51.8205709178,8.33153923244
313,214,52.2448990327,8.92552814557
444,47,51.0416040495,6.54590035787
380,197,51.6422609866,8.68090994686
377,116,51.6602101273,7.51002790585
340,104,51.990321468,7.32436622859
363,57,51.7720412453,6.65138244374
326,79,52.1103391859,6.95486224652
349,230,51.9212380714,9.15865666497
336,209,52.0381027942,8.85299794468
487,88,50.6660452374,7.14560469688
457,29,50.9191961106,6.29629005178
353,92,51.870917345,7.15454020375
406,198,51.4085855324,8.69691297931
362,130,51.7974004227,7.7084834385
433,117,51.1571570778,7.54058868897
392,232,51.5346785754,9.18613621085
382,80,51.6075422533,6.99198067802
419,38,51.263352641,6.40511921646
356,185,51.8573845635,8.50519270236
442,141,51.0800418219,7.8855579487
391,52,51.5191055803,6.59236546939
328,123,52.1017591754,7.59753311636
460,178,50.922072794,8.41561482208
475,109,50.7782368838,7.43897092111
461,18,50.8795550284,6.14223384763
357,65,51.828190283,6.764539621
417,148,51.3056567289,7.98049708276
318,208,52.1998708445,8.83783708555
366,241,51.768109595,9.31748473141
299,200,52.3704211541,8.71974109692
437,74,51.1119406411,6.92784200843
423,43,51.2289947856,6.47865769238
319,106,52.1794072065,7.34651265324
289,195,52.4601001236,8.6456026904
369,213,51.7415389529,8.91187932988
365,235,51.7773008741,9.23060489162
369,110,51.7309617749,7.42083981748
332,118,52.0649275008,7.52576381522
392,163,51.5320415634,8.19164425046
341,128,51.985787767,7.67395333794
449,39,50.9942495272,6.43441396035
345,118,51.9481171494,7.52959774747
376,241,51.6782228128,9.31685577298
478,69,50.7423182435,6.87335163985
374,106,51.6852437387,7.36458094169
411,28,51.3319240494,6.257715154
401,210,51.4538508351,8.86927017928
383,200,51.6154041844,8.72441565605
365,161,51.7745142995,8.15833890299
468,74,50.83343289,6.94020381366
373,83,51.6891275537,7.03176508132
481,50,50.7101525683,6.60574197405
377,129,51.6624431903,7.6978696983
453,60,50.9645027502,6.7350722854
349,123,51.9130595435,7.60342043021
386,231,51.5886346965,9.17192602404
358,235,51.8402211571,9.23092620739
291,190,52.4418819402,8.5722097741
480,101,50.7317315763,7.32718296592
466,72,50.8508967765,6.91102716884
355,186,51.8664330053,8.5196128539
384,239,51.6063866392,9.28748296055
304,130,52.3185879027,7.69336250478
405,140,51.4124531655,7.86311839372
428,35,51.1815717678,6.36679756718
361,64,51.791986743,6.75183287257
324,92,52.1314445419,7.14379154611
384,153,51.6028626241,8.04603245023
485,47,50.6733437161,6.56516426419
381,142,51.6284269395,7.88661514046
418,120,51.2924865575,7.57931730366
367,79,51.7420435358,6.97153994847
337,104,52.0172750776,7.32335912718
413,179,51.3446389549,8.42461051913
355,228,51.8673424813,9.1294277454
381,192,51.633053757,8.60875086874
295,179,52.405237062,8.41091168825
498,61,50.5605243221,6.76861708398
380,57,51.6193587144,6.65927675706
417,33,51.2797029927,6.33251320453
366,124,51.7604685087,7.62262032108
446,7,51.0102886319,5.97740353345
393,153,51.5219722635,8.04772368051
379,96,51.6382191225,7.22179557883
342,84,51.9678540456,7.03412796477
388,132,51.564060864,7.74395301559
436,136,51.1332668924,7.81283309363
459,25,50.8999062818,6.24052830888
422,111,51.2549053592,7.45153394573
355,88,51.8520249436,7.09724730156
392,46,51.5083195362,6.50648539551
378,155,51.6570203666,8.07380117688
350,221,51.9123531811,9.02781829153
472,75,50.7977446261,6.95596113238
435,65,51.1275592373,6.79854606292
368,44,51.7232291449,6.46572013234
354,115,51.8666956066,7.48869308201
317,125,52.2009440273,7.62367074321
340,194,52.0016745555,8.63467139342
364,160,51.7833974065,8.1436805921
363,227,51.7954485002,9.11472531836
317,219,52.2089703345,8.99874175943
344,180,51.9649139595,8.43125319775
383,125,51.6078695618,7.64168152229
330,75,52.0733834021,6.89819728017
353,186,51.8844095379,8.51942124949
325,180,52.1356834905,8.4290808767
359,85,51.8153789328,7.05527722909
396,33,51.4682737936,6.3215240579
382,142,51.6194396696,7.8868351103
338,208,52.0201070878,8.83848791975
364,218,51.7865146997,8.98425991115
453,161,50.983535912,8.17272252759
476,70,50.7605440939,6.88670161791
439,114,51.1026944077,7.49946527301
372,23,51.6803736079,6.16438358062
335,141,52.0416858538,7.86179850195
358,102,51.8281815599,7.30137420694
395,232,51.5077113393,9.18602630666
344,140,51.9606650246,7.84930142381
328,213,52.1100672423,8.91115467225
376,193,51.6780446199,8.62282233757
415,138,51.3222957701,7.83665403758
438,57,51.0984054732,6.68569326809
385,163,51.5949587142,8.19052781266
371,70,51.7037931677,6.84302686142
334,126,52.0483573321,7.64294346613
357,167,51.847007718,8.24406774819
463,166,50.8941260549,8.24538348269
428,150,51.2070327953,8.01129923052
347,110,51.9286366243,7.41390974208
370,133,51.7259770059,7.75394529901
319,204,52.1907879109,8.77937111361
441,86,51.0789120988,7.10059729257
346,93,51.9340317386,7.16649416442
330,169,52.0898588729,8.26915452898
373,234,51.7054186089,9.21577151165
470,74,50.8154641166,6.94099462563
403,127,51.4284656764,7.67577048581
426,36,51.1998531441,6.38006675804
389,176,51.5601484825,8.37862967827
375,75,51.6691668453,6.91696470727
322,117,52.1545960231,7.5081888371
345,140,51.9516783796,7.8495314887
483,58,50.694456593,6.71979581837
455,64,50.9476261479,6.79282667752
377,209,51.6695707497,8.85419387096
351,115,51.8936519378,7.48778874512
429,163,51.1994679481,8.19747868471
374,176,51.6949749639,8.3767849941
377,146,51.6649101027,7.94354260182
482,81,50.7093539688,7.0447726701
431,24,51.1509896442,6.21127184728
373,176,51.7039632839,8.37666150312
454,139,50.9719090415,7.85966969563
401,29,51.4220502787,6.26670240312
350,72,51.8929524969,6.86303855179
387,222,51.5797640412,9.04204253226
425,198,51.2377887336,8.69803662837
444,4,51.0271295332,5.93352815596
340,85,51.9860624331,7.04789055344
326,96,52.1143818652,7.20290667849
349,129,51.9140618264,7.6906031091
487,55,50.6576863754,6.67914068677
457,96,50.9373721603,7.24866682546
353,55,51.8612680777,6.61769534753
302,120,52.3348448892,7.54615058223
362,175,51.8027559682,8.3608008784
486,68,50.6701861785,6.86246454788
382,53,51.6002311466,6.60251253434
352,120,51.8855770754,7.56069288237
315,108,52.2157512139,7.37443193162
359,183,51.8302941156,8.47647399143
338,71,52.0004732642,6.84335498406
391,211,51.5437574133,8.88342910513
336,201,52.037899655,8.73640009052
462,28,50.873966186,6.2846977248
432,31,51.1443516137,6.31173776159
395,101,51.4955292317,7.29936813892
381,84,51.6174993063,7.04930792415
337,150,52.0249059452,7.99336523188
335,211,52.0471238602,8.88212395077
408,71,51.3716921266,6.87303989145
357,44,51.8220082745,6.46017793669
394,38,51.4878545873,6.39238700406
359,233,51.831285961,9.20186445156
437,117,51.1212098893,7.54172183876
466,59,50.8474472728,6.72654505025
356,123,51.8501582138,7.60536855576
319,113,52.1807969538,7.44882120603
379,202,51.6514238954,8.75309837724
312,129,52.2465402131,7.6808363401
450,19,50.9786701676,6.15039344755
436,34,51.1094081987,6.35661923848
369,65,51.7204074049,6.76986130449
332,83,52.0574401586,7.01561316493
442,151,51.0813151035,8.02825418127
392,136,51.5287155923,7.80257550086
449,90,51.0079437352,7.16050314923
412,74,51.336532385,6.91772830869
354,217,51.8763983542,8.96970602877
402,195,51.4444225285,8.65352039803
425,98,51.22533806,7.26639324468
372,177,51.7130274717,8.39100723337
344,78,51.9483991466,6.94769162005
383,215,51.6157127818,8.94100155497
351,216,51.9033593927,8.95515668566
415,184,51.3269913301,8.49657366278
316,140,52.2122852074,7.84281046974
364,128,51.7791057783,7.68002162128
424,53,51.2230088752,6.6221726943
387,75,51.5613702466,6.9218955569
373,126,51.6979001243,7.65345353598
320,102,52.1695891387,7.28839937676
396,139,51.4931995762,7.84670967852
467,102,50.8487580363,7.33720222431
409,161,51.3790388491,8.16561252041
443,78,51.0590333376,6.98727447053
406,182,51.4077652515,8.46693975328
352,173,51.8924749044,8.33047285604
376,27,51.6458415857,6.22435093124
429,111,51.1920012418,7.45364365181
362,18,51.7683790882,6.08640759655
384,222,51.6067310803,9.04206743514
371,224,51.7235728611,9.07112279068
456,34,50.9298010094,6.36681951532
419,182,51.2909082263,8.46829395845
405,119,51.4091370243,7.56132952951
428,56,51.18794472,6.66690156943
361,107,51.8022514026,7.37484969576
324,121,52.1373499714,7.56719875362
384,190,51.605987751,8.58011122
418,85,51.2853253613,7.07775523071
367,42,51.7315813618,6.43629396734
404,32,51.3961095642,6.31137023436
413,174,51.3442644926,8.35284578192
484,69,50.6884131849,6.87579062458
394,173,51.5149689604,8.33602211299
380,22,51.6082012339,6.15444495289
343,130,51.9681396869,7.70358048508
336,84,52.0217526347,7.0317650602
375,237,51.6873533596,9.25907154893
334,156,52.0525819036,8.08022374443
446,104,51.037872316,7.35896089365
393,124,51.5178368158,7.62995268049
379,71,51.6321968331,6.86087269415
365,104,51.7657027058,7.33269767089
388,161,51.5677919207,8.16216173327
321,194,52.1724479842,8.63327416365
473,63,50.7856553016,6.78628126403
436,181,51.1380260096,8.45576214216
355,63,51.8455986606,6.73464646643
392,51,51.5098279888,6.57844625747
341,112,51.9829355574,7.44110865248
401,187,51.4530149262,8.53835244292
350,230,51.9122495865,9.15862498673
381,159,51.6304982771,8.13211851339
472,112,50.8057595957,7.48062101382
435,100,51.1359018717,7.29832625826
421,25,51.2411199772,6.22014640361
354,108,51.8653464547,7.38709666117
317,88,52.1933925708,7.08270131957
361,165,51.8108663899,8.21566905694
340,175,52.0004915329,8.35798822866
296,205,52.39753568,8.79303445929
448,24,50.9983433977,6.22043904274
411,140,51.3585277726,7.86445396439
434,103,51.1455035446,7.34085295334
383,88,51.6004763672,7.10778237589
330,84,52.0756506529,7.02939472862
353,157,51.881935636,8.09823540214
302,214,52.3437663123,8.92536214453
325,223,52.1370514653,9.05717231002
477,52,50.7466611743,6.63222461422
424,160,51.2441087311,8.15373353287
463,65,50.8760262872,6.81042362224
359,48,51.8052859959,6.51913010636
382,147,51.6201019487,7.95902462342
329,101,52.0885191208,7.27691095169
315,182,52.2256984096,8.45719980146
490,48,50.628726091,6.58160802247
367,166,51.7570347355,8.23108657155
476,99,50.7672671562,7.2975604204
386,151,51.5846491099,8.01755436852
347,217,51.9393180764,8.9696636678
372,60,51.6920675178,6.69892473042
409,46,51.3556464197,6.51478785623
358,123,51.8321862719,7.60592385774
328,186,52.1091115092,8.5170092186
347,128,51.931871477,7.67554339888
300,192,52.3610966215,8.60235238637
376,166,51.676142579,8.23245729247
452,27,50.9634331799,6.2652426277
385,70,51.5780369837,6.84898790736
371,109,51.7127957225,7.40700135011
334,99,52.0431686076,7.24949969678
357,130,51.8423323217,7.70719789582
290,221,52.451639946,9.02815682817
323,196,52.1545592694,8.66264703608
465,33,50.8486548898,6.3571895454
437,139,51.1247061624,7.8559111124
310,139,52.266057706,7.82676062992
367,232,51.7594007053,9.18705876719
370,158,51.7292565884,8.11575266955
333,106,52.0536245126,7.3511612468
441,57,51.0714580883,6.68703827078
427,122,51.2119488953,7.61042439953
390,130,51.5457750052,7.71562099647
413,35,51.3162719993,6.35908811166
346,70,51.9283498385,6.83227356204
309,114,52.2708362996,7.46033204055
332,181,52.0728386287,8.44446917135
343,180,51.9739019549,8.4311394028
470,47,50.8080764208,6.55816332542
375,102,51.6754394217,7.30709595931
322,110,52.1532582478,7.40593738553
393,233,51.5256657675,9.20051014835
321,95,52.1590769057,7.18649044426
482,74,50.7076501242,6.94572255398
445,54,51.0346745549,6.64608990768
364,42,51.7585206761,6.43476764453
401,48,51.4281001346,6.53962278241
360,164,51.8197565871,8.20101006614
350,109,51.9014848265,7.400334421
387,229,51.5796844178,9.14303672823
320,128,52.1744906119,7.66834864383
348,192,51.9296747758,8.60617674876
458,50,50.9167460484,6.59515046451
