bkr,cellID,rotation,permutations
142,415022,6120,3
143,371234,5120,3
143,371234,5110,3
143,371234,5130,3
141,456044,8110,3
141,456044,8130,3
141,456044,8120,4
148,352141,2110,3
148,352141,2120,3
148,352141,2130,2
142,428050,6130,4
142,428050,6110,3
142,428050,6120,3
143,381235,5120,3
143,381235,5110,3
143,381235,5130,3
148,361081,2110,3
148,361081,2120,3
148,361081,2130,2
142,324099,6130,4
142,324099,6110,3
142,324099,6120,3
142,384136,6130,4
142,384136,6110,3
142,384136,6120,3
141,485048,8110,3
141,485048,8130,3
141,485048,8120,4
134,432132,7130,4
134,432132,7110,3
134,432132,7120,3
148,367060,2110,3
148,367060,2120,3
148,367060,2130,2
142,404042,6130,4
142,404042,6110,3
142,404042,6120,3
148,337121,2110,3
148,337121,2120,3
148,337121,2130,2
134,413164,7130,4
134,413164,7110,3
134,413164,7120,3
191,330179,4120,4
191,330179,4110,4
142,484079,6130,4
142,484079,6110,3
142,484079,6120,3
142,447069,6130,4
142,447069,6110,3
142,447069,6120,3
148,343148,2110,3
148,343148,2120,3
148,343148,2130,2
148,366111,2110,3
148,366111,2120,3
148,366111,2130,2
148,313097,2110,3
148,313097,2120,3
148,313097,2130,2
148,336078,2110,3
148,336078,2120,3
148,336078,2130,2
143,375231,5120,3
143,375231,5110,3
143,375231,5130,3
141,460039,8110,3
141,460039,8130,3
141,460039,8120,4
141,446022,8110,3
141,446022,8130,3
141,446022,8120,4
142,393106,6130,4
142,393106,6110,3
142,393106,6120,3
148,379081,2110,3
148,379081,2120,3
148,379081,2130,2
148,342071,2110,3
148,342071,2120,3
148,342071,2130,2
148,365094,2110,3
148,365094,2120,3
148,365094,2130,2
143,388171,5120,3
143,388171,5110,3
143,388171,5130,3
143,321216,5120,3
143,321216,5110,3
143,321216,5130,3
143,377244,5120,3
143,377244,5110,3
143,377244,5130,3
142,378138,6130,4
142,378138,6110,3
142,378138,6120,3
143,350236,5120,3
143,350236,5110,3
143,350236,5130,3
129,502059,9120,3
129,502059,9110,3
129,502059,9130,3
134,449173,7130,4
134,449173,7110,3
134,449173,7120,3
143,472122,5120,3
143,472122,5110,3
143,472122,5130,3
143,435110,5120,3
143,435110,5110,3
143,435110,5130,3
148,368059,2110,3
148,368059,2120,3
148,368059,2130,2
142,331129,6130,4
142,331129,6110,3
142,331129,6120,3
148,354098,2110,3
148,354098,2120,3
148,354098,2130,2
148,317110,2110,3
148,317110,2120,3
148,317110,2130,2
148,340177,2110,3
148,340177,2120,3
148,340177,2130,2
143,363240,5120,3
143,363240,5110,3
143,363240,5130,3
146,296183,1120,4
146,296183,1110,3
146,296183,1130,2
143,326220,5120,3
143,326220,5110,3
143,326220,5130,3
141,448018,8110,3
141,448018,8130,3
141,448018,8120,4
142,397103,6130,4
142,397103,6110,3
142,397103,6120,3
142,383066,6130,4
142,383066,6110,3
142,383066,6120,3
148,330090,2110,3
148,330090,2120,3
148,330090,2130,2
142,353171,6130,4
142,353171,6110,3
142,353171,6120,3
147,325197,3120,4
147,325197,3130,2
147,325197,3110,3
142,463075,6130,4
142,463075,6110,3
142,463075,6120,3
143,410069,5120,3
143,410069,5110,3
143,410069,5130,3
142,359042,6130,4
142,359042,6110,3
142,359042,6120,3
142,382153,6130,4
142,382153,6110,3
142,382153,6120,3
147,315192,3120,4
147,315192,3130,2
147,315192,3110,3
143,338227,5120,3
143,338227,5110,3
143,338227,5130,3
142,409052,6130,4
142,409052,6110,3
142,409052,6120,3
143,339215,5120,3
143,339215,5110,3
143,339215,5130,3
148,358113,2110,3
148,358113,2120,3
148,358113,2130,2
147,300186,3120,4
147,300186,3130,2
147,300186,3110,3
143,380237,5120,3
143,380237,5110,3
143,380237,5130,3
142,376176,6130,4
142,376176,6110,3
142,376176,6120,3
141,452013,8110,3
141,452013,8130,3
141,452013,8120,4
141,438040,8110,3
141,438040,8130,3
141,438040,8120,4
142,385092,6130,4
142,385092,6110,3
142,385092,6120,3
142,371119,6130,4
142,371119,6110,3
142,371119,6120,3
142,334105,6130,4
142,334105,6110,3
142,334105,6120,3
142,357136,6130,4
142,357136,6110,3
142,357136,6120,3
141,465031,8110,3
141,465031,8130,3
141,465031,8120,4
134,428165,7130,4
134,428165,7110,3
134,428165,7120,3
143,414080,5120,3
143,414080,5110,3
143,414080,5130,3
134,437145,7130,4
134,437145,7110,3
134,437145,7120,3
191,310129,4120,4
191,310129,4110,4
142,466085,6130,4
142,466085,6110,3
142,466085,6120,3
142,333096,6130,4
142,333096,6110,3
142,333096,6120,3
148,339161,2110,3
148,339161,2120,3
148,339161,2130,2
142,441071,6130,4
142,441071,6110,3
142,441071,6120,3
134,462147,7130,4
134,462147,7110,3
134,462147,7120,3
142,360017,6130,4
142,360017,6110,3
142,360017,6120,3
148,346076,2110,3
148,346076,2120,3
148,346076,2130,2
148,309120,2110,3
148,309120,2120,3
148,309120,2130,2
191,332175,4120,4
191,332175,4110,4
143,377228,5120,3
143,377228,5110,3
143,377228,5130,3
141,470037,8110,3
141,470037,8130,3
141,470037,8120,4
142,426055,6130,4
142,426055,6110,3
142,426055,6120,3
142,389065,6130,4
142,389065,6110,3
142,389065,6120,3
142,375120,6130,4
142,375120,6110,3
142,375120,6120,3
148,322100,2110,3
148,322100,2120,3
148,322100,2130,2
143,416080,5120,3
143,416080,5110,3
143,416080,5130,3
134,425134,7130,4
134,425134,7110,3
134,425134,7120,3
142,388030,6130,4
142,388030,6110,3
142,388030,6120,3
142,374163,6130,4
142,374163,6110,3
142,374163,6120,3
148,321085,2110,3
148,321085,2120,3
148,321085,2130,2
141,482064,8110,3
141,482064,8130,3
141,482064,8120,4
142,445076,6130,4
142,445076,6110,3
142,445076,6120,3
142,364028,6130,4
142,364028,6110,3
142,364028,6120,3
142,401046,6130,4
142,401046,6110,3
142,401046,6120,3
142,350091,6130,4
142,350091,6110,3
142,350091,6120,3
143,387239,5120,3
143,387239,5110,3
143,387239,5130,3
143,348235,5120,3
143,348235,5110,3
143,348235,5130,3
141,458056,8110,3
141,458056,8130,3
141,458056,8120,4
134,444123,7130,4
134,444123,7110,3
134,444123,7120,3
143,407097,5120,3
143,407097,5110,3
143,407097,5130,3
148,377072,2110,3
148,377072,2120,3
148,377072,2130,2
148,363109,2110,3
148,363109,2120,3
148,363109,2130,2
142,326115,6130,4
142,326115,6110,3
142,326115,6120,3
148,349178,2110,3
148,349178,2120,3
148,349178,2130,2
191,372225,4120,4
191,372225,4110,4
142,406042,6130,4
142,406042,6110,3
142,406042,6120,3
142,352131,6130,4
142,352131,6110,3
142,352131,6120,3
148,362190,2110,3
148,362190,2120,3
148,362190,2130,2
148,325074,2110,3
148,325074,2120,3
148,325074,2130,2
142,419026,6130,4
142,419026,6110,3
142,419026,6120,3
142,352087,6130,4
142,352087,6110,3
142,352087,6120,3
148,315093,2110,3
148,315093,2120,3
148,315093,2130,2
142,338086,6130,4
142,338086,6110,3
142,338086,6120,3
143,391224,5120,3
143,391224,5110,3
143,391224,5130,3
147,322199,3120,4
147,322199,3130,2
147,322199,3110,3
148,324133,2110,3
148,324133,2120,3
148,324133,2130,2
143,376227,5120,3
143,376227,5110,3
143,376227,5130,3
148,337167,2110,3
148,337167,2120,3
148,337167,2130,2
141,475049,8110,3
141,475049,8130,3
141,475049,8120,4
148,357061,2110,3
148,357061,2120,3
148,357061,2130,2
148,343126,2110,3
148,343126,2120,3
148,343126,2130,2
143,366197,5120,3
143,366197,5110,3
143,366197,5130,3
141,488051,8110,3
141,488051,8130,3
141,488051,8120,4
148,356074,2110,3
148,356074,2120,3
148,356074,2130,2
142,360156,6130,4
142,360156,6110,3
142,360156,6120,3
142,436081,6130,4
142,436081,6110,3
142,436081,6120,3
148,369082,2110,3
148,369082,2120,3
148,369082,2130,2
143,392151,5120,3
143,392151,5110,3
143,392151,5130,3
143,341220,5120,3
143,341220,5110,3
143,341220,5130,3
142,331107,6130,4
142,331107,6110,3
142,331107,6120,3
148,294125,2110,3
148,294125,2120,3
148,294125,2130,2
147,334204,3120,4
147,334204,3130,2
147,334204,3110,3
143,361207,5120,3
143,361207,5110,3
143,361207,5130,3
191,303129,4120,4
191,303129,4110,4
141,492062,8110,3
141,492062,8130,3
141,492062,8120,4
134,402210,7130,4
134,402210,7110,3
134,402210,7120,3
134,425115,7130,4
134,425115,7110,3
134,425115,7120,3
148,374062,2110,3
148,374062,2120,3
148,374062,2130,2
142,411032,6130,4
142,411032,6110,3
142,411032,6120,3
148,307115,2110,3
148,307115,2120,3
148,307115,2130,2
141,468038,8110,3
141,468038,8130,3
141,468038,8120,4
134,431146,7130,4
134,431146,7110,3
134,431146,7120,3
141,454017,8110,3
141,454017,8130,3
141,454017,8120,4
142,387088,6130,4
142,387088,6110,3
142,387088,6120,3
146,305200,1120,4
146,305200,1110,3
146,305200,1130,2
143,400108,5120,3
143,400108,5110,3
143,400108,5130,3
141,441010,8110,3
141,441010,8130,3
141,441010,8120,4
148,335084,2110,3
148,335084,2120,3
148,335084,2130,2
143,358223,5120,3
143,358223,5110,3
143,358223,5130,3
148,347166,2110,3
148,347166,2120,3
148,347166,2130,2
141,480073,8110,3
141,480073,8130,3
141,480073,8120,4
141,443063,8110,3
141,443063,8130,3
141,443063,8120,4
134,406161,7130,4
134,406161,7110,3
134,406161,7120,3
142,362037,6130,4
142,362037,6110,3
142,362037,6120,3
142,415061,6130,4
142,415061,6110,3
142,415061,6120,3
148,348112,2110,3
148,348112,2120,3
148,348112,2130,2
148,311124,2110,3
148,311124,2120,3
148,311124,2130,2
191,343216,4120,4
191,343216,4110,4
141,456049,8110,3
141,456049,8130,3
141,456049,8120,4
143,405088,5120,3
143,405088,5110,3
143,405088,5130,3
143,428079,5120,3
143,428079,5110,3
143,428079,5130,3
148,361116,2110,3
148,361116,2120,3
148,361116,2130,2
142,384173,6130,4
142,384173,6110,3
142,384173,6120,3
191,367214,4120,4
191,367214,4110,4
147,333198,3120,4
147,333198,3130,2
147,333198,3110,3
134,432153,7130,4
134,432153,7110,3
134,432153,7120,3
142,471088,6130,4
142,471088,6110,3
142,471088,6120,3
142,367027,6130,4
142,367027,6110,3
142,367027,6120,3
142,390038,6130,4
142,390038,6110,3
142,390038,6120,3
148,343146,2110,3
148,343146,2120,3
148,343146,2130,2
141,447032,8110,3
141,447032,8130,3
141,447032,8120,4
148,366080,2110,3
148,366080,2120,3
148,366080,2130,2
134,403198,7130,4
134,403198,7110,3
134,403198,7120,3
142,336099,6130,4
142,336099,6110,3
142,336099,6120,3
146,308201,1120,4
146,308201,1110,3
146,308201,1130,2
142,380177,6130,4
142,380177,6110,3
142,380177,6120,3
141,460060,8110,3
141,460060,8130,3
141,460060,8120,4
143,393077,5120,3
143,393077,5110,3
143,393077,5130,3
142,379180,6130,4
142,379180,6110,3
142,379180,6120,3
142,365121,6130,4
142,365121,6110,3
142,365121,6120,3
148,312123,2110,3
148,312123,2120,3
148,312123,2130,2
134,388176,7130,4
134,388176,7110,3
134,388176,7120,3
141,473040,8110,3
141,473040,8130,3
141,473040,8120,4
143,422083,5120,3
143,422083,5110,3
143,422083,5130,3
148,318128,2110,3
148,318128,2120,3
148,318128,2130,2
142,341097,6130,4
142,341097,6110,3
142,341097,6120,3
148,327082,2110,3
148,327082,2120,3
148,327082,2130,2
141,435021,8110,3
141,435021,8130,3
141,435021,8120,4
143,398139,5120,3
143,398139,5110,3
143,398139,5130,3
142,368016,6130,4
142,368016,6110,3
142,368016,6120,3
143,421106,5120,3
143,421106,5110,3
143,421106,5130,3
148,354095,2110,3
148,354095,2120,3
148,354095,2130,2
148,340158,2110,3
148,340158,2120,3
148,340158,2130,2
146,296220,1120,4
146,296220,1110,3
146,296220,1130,2
141,448055,8110,3
141,448055,8130,3
141,448055,8120,4
142,397066,6130,4
142,397066,6110,3
142,397066,6120,3
142,383169,6130,4
142,383169,6110,3
142,383169,6120,3
134,420165,7130,4
134,420165,7110,3
134,420165,7120,3
146,293177,1120,4
146,293177,1110,3
146,293177,1130,2
148,353142,2110,3
148,353142,2120,3
148,353142,2130,2
148,316118,2110,3
148,316118,2120,3
148,316118,2130,2
146,302193,1120,4
146,302193,1110,3
146,302193,1130,2
129,505059,9120,3
129,505059,9110,3
129,505059,9130,3
143,325224,5120,3
143,325224,5110,3
143,325224,5130,3
147,306143,3120,4
147,306143,3130,2
147,306143,3110,3
142,329118,6130,4
142,329118,6110,3
142,329118,6120,3
142,356158,6130,4
142,356158,6110,3
142,356158,6120,3
141,439030,8110,3
141,439030,8130,3
141,439030,8120,4
142,386134,6130,4
142,386134,6110,3
142,386134,6120,3
142,372035,6130,4
142,372035,6110,3
142,372035,6120,3
143,409095,5120,3
143,409095,5110,3
143,409095,5130,3
148,358074,2110,3
148,358074,2120,3
148,358074,2130,2
143,377199,5120,3
143,377199,5110,3
143,377199,5130,3
148,328137,2110,3
148,328137,2120,3
148,328137,2130,2
146,300215,1120,4
146,300215,1110,3
146,300215,1130,2
142,376149,6130,4
142,376149,6110,3
142,376149,6120,3
141,452042,8110,3
141,452042,8130,3
141,452042,8120,4
142,438077,6130,4
142,438077,6110,3
142,438077,6120,3
142,385119,6130,4
142,385119,6110,3
142,385119,6120,3
142,371154,6130,4
142,371154,6110,3
142,371154,6120,3
134,408144,7130,4
134,408144,7110,3
134,408144,7120,3
142,357147,6130,4
142,357147,6110,3
142,357147,6120,3
141,465050,8110,3
141,465050,8130,3
141,465050,8120,4
134,414117,7130,4
134,414117,7110,3
134,414117,7120,3
142,384056,6130,4
142,384056,6110,3
142,384056,6120,3
148,333123,2110,3
148,333123,2120,3
148,333123,2130,2
148,342151,2110,3
148,342151,2120,3
148,342151,2130,2
141,441042,8110,3
141,441042,8130,3
141,441042,8120,4
142,390157,6130,4
142,390157,6110,3
142,390157,6120,3
148,360054,2110,3
148,360054,2120,3
148,360054,2130,2
143,413084,5120,3
143,413084,5110,3
143,413084,5130,3
142,346105,6130,4
142,346105,6110,3
142,346105,6120,3
142,365014,6130,4
142,365014,6110,3
142,365014,6120,3
148,332132,2110,3
148,332132,2120,3
148,332132,2130,2
141,470030,8110,3
141,470030,8130,3
141,470030,8120,4
143,426080,5120,3
143,426080,5110,3
143,426080,5130,3
142,389108,6130,4
142,389108,6110,3
142,389108,6120,3
142,375151,6130,4
142,375151,6110,3
142,375151,6120,3
148,345160,2110,3
148,345160,2120,3
148,345160,2130,2
146,298217,1120,4
146,298217,1110,3
146,298217,1130,2
146,294219,1120,4
146,294219,1110,3
146,294219,1130,2
142,416053,6130,4
142,416053,6110,3
142,416053,6120,3
143,402120,5120,3
143,402120,5110,3
143,402120,5130,3
134,425169,7130,4
134,425169,7110,3
134,425169,7120,3
147,307141,3120,4
147,307141,3130,2
147,307141,3110,3
147,322195,3120,4
147,322195,3130,2
147,322195,3110,3
141,445039,8110,3
141,445039,8130,3
141,445039,8120,4
134,445177,7130,4
134,445177,7110,3
134,445177,7120,3
134,431116,7130,4
134,431116,7110,3
134,431116,7120,3
148,364057,2110,3
148,364057,2120,3
148,364057,2130,2
147,320191,3120,4
147,320191,3130,2
147,320191,3110,3
142,368139,6130,4
142,368139,6110,3
142,368139,6120,3
142,363128,6130,4
142,363128,6110,3
142,363128,6120,3
142,369164,6130,4
142,369164,6110,3
142,369164,6120,3
142,457084,6130,4
142,457084,6110,3
142,457084,6120,3
142,420040,6130,4
142,420040,6110,3
142,420040,6120,3
142,339088,6130,4
142,339088,6110,3
142,339088,6120,3
142,355153,6130,4
142,355153,6110,3
142,355153,6120,3
148,325085,2110,3
148,325085,2120,3
148,325085,2130,2
191,311134,4120,4
191,311134,4110,4
142,433060,6130,4
142,433060,6110,3
142,433060,6120,3
148,351187,2110,3
148,351187,2120,3
148,351187,2130,2
143,382233,5120,3
143,382233,5110,3
143,382233,5130,3
148,352076,2110,3
148,352076,2120,3
148,352076,2130,2
142,338115,6130,4
142,338115,6110,3
142,338115,6120,3
191,301125,4120,4
191,301125,4110,4
147,331205,3120,4
147,331205,3130,2
147,331205,3110,3
142,432067,6130,4
142,432067,6110,3
142,432067,6120,3
148,314107,2110,3
148,314107,2120,3
148,314107,2130,2
134,452157,7130,4
134,452157,7110,3
134,452157,7120,3
143,385204,5120,3
143,385204,5110,3
143,385204,5130,3
142,408027,6130,4
142,408027,6110,3
142,408027,6120,3
142,357024,6130,4
142,357024,6110,3
142,357024,6120,3
148,343085,2110,3
148,343085,2120,3
148,343085,2130,2
142,347143,6130,4
142,347143,6110,3
142,347143,6120,3
143,370228,5120,3
143,370228,5110,3
143,370228,5130,3
148,356087,2110,3
148,356087,2120,3
148,356087,2130,2
129,494061,9120,3
129,494061,9110,3
129,494061,9130,3
141,450063,8110,3
141,450063,8130,3
141,450063,8120,4
143,399106,5120,3
143,399106,5110,3
143,399106,5130,3
148,332063,2110,3
148,332063,2120,3
148,332063,2130,2
148,318126,2110,3
148,318126,2120,3
148,318126,2130,2
143,341199,5120,3
143,341199,5110,3
143,341199,5130,3
143,389209,5120,3
143,389209,5110,3
143,389209,5130,3
134,449110,7130,4
134,449110,7110,3
134,449110,7120,3
142,398033,6130,4
142,398033,6110,3
142,398033,6120,3
148,331078,2110,3
148,331078,2120,3
148,331078,2130,2
142,425022,6130,4
142,425022,6110,3
142,425022,6120,3
143,374211,5120,3
143,374211,5110,3
143,374211,5130,3
143,411071,5120,3
143,411071,5110,3
143,411071,5130,3
142,344098,6130,4
142,344098,6110,3
142,344098,6120,3
143,316216,5120,3
143,316216,5110,3
143,316216,5130,3
141,482048,8110,3
141,482048,8130,3
141,482048,8120,4
141,454042,8110,3
141,454042,8130,3
141,454042,8120,4
134,424105,7130,4
134,424105,7110,3
134,424105,7120,3
142,387127,6130,4
142,387127,6110,3
142,387127,6120,3
142,368165,6130,4
142,368165,6110,3
142,368165,6120,3
148,306117,2110,3
148,306117,2120,3
148,306117,2130,2
142,377056,6130,4
142,377056,6110,3
142,377056,6120,3
142,430050,6130,4
142,430050,6110,3
142,430050,6120,3
148,326131,2110,3
148,326131,2120,3
148,326131,2130,2
142,386044,6130,4
142,386044,6110,3
142,386044,6120,3
142,335115,6130,4
142,335115,6110,3
142,335115,6120,3
148,344169,2110,3
148,344169,2120,3
148,344169,2130,2
141,443018,8110,3
141,443018,8130,3
141,443018,8120,4
141,429027,8110,3
141,429027,8130,3
141,429027,8120,4
143,362206,5120,3
143,362206,5110,3
143,362206,5130,3
143,415088,5120,3
143,415088,5110,3
143,415088,5130,3
142,348109,6130,4
142,348109,6110,3
142,348109,6120,3
146,304203,1120,4
146,304203,1110,3
146,304203,1130,2
129,486039,9120,3
129,486039,9110,3
129,486039,9130,3
141,456022,8110,3
141,456022,8130,3
141,456022,8120,4
142,442073,6130,4
142,442073,6110,3
142,442073,6120,3
143,428100,5120,3
143,428100,5110,3
143,428100,5130,3
134,384194,7130,4
134,384194,7110,3
134,384194,7120,3
142,418033,6130,4
142,418033,6110,3
142,418033,6120,3
134,441128,7130,4
134,441128,7110,3
134,441128,7120,3
134,404124,7130,4
134,404124,7110,3
134,404124,7120,3
142,390059,6130,4
142,390059,6110,3
142,390059,6120,3
142,323100,6130,4
142,323100,6110,3
142,323100,6120,3
141,447015,8110,3
141,447015,8130,3
141,447015,8120,4
143,394153,5120,3
143,394153,5110,3
143,394153,5130,3
148,366181,2110,3
148,366181,2120,3
148,366181,2130,2
148,336120,2110,3
148,336120,2120,3
148,336120,2130,2
141,488067,8110,3
141,488067,8130,3
141,488067,8120,4
141,460025,8110,3
141,460025,8130,3
141,460025,8120,4
142,379171,6130,4
142,379171,6110,3
142,379171,6120,3
143,388221,5120,3
143,388221,5110,3
143,388221,5130,3
143,377237,5120,3
143,377237,5110,3
143,377237,5130,3
142,422052,6130,4
142,422052,6110,3
142,422052,6120,3
142,355019,6130,4
142,355019,6110,3
142,355019,6120,3
142,392103,6130,4
142,392103,6110,3
142,392103,6120,3
148,341076,2110,3
148,341076,2120,3
148,341076,2130,2
191,373211,4120,4
191,373211,4110,4
142,327105,6130,4
142,327105,6110,3
142,327105,6120,3
143,326214,5120,3
143,326214,5110,3
143,326214,5130,3
141,435056,8110,3
141,435056,8130,3
141,435056,8120,4
134,421117,7130,4
134,421117,7110,3
134,421117,7120,3
148,303113,2110,3
148,303113,2120,3
148,303113,2130,2
147,317188,3120,4
147,317188,3130,2
147,317188,3110,3
141,448044,8110,3
141,448044,8130,3
141,448044,8120,4
142,377187,6130,4
142,377187,6110,3
142,377187,6120,3
143,434083,5120,3
143,434083,5110,3
143,434083,5130,3
142,383180,6130,4
142,383180,6110,3
142,383180,6120,3
142,373153,6130,4
142,373153,6110,3
142,373153,6120,3
142,373031,6130,4
142,373031,6110,3
142,373031,6120,3
142,396106,6130,4
142,396106,6110,3
142,396106,6120,3
148,329089,2110,3
148,329089,2120,3
148,329089,2130,2
142,359154,6130,4
142,359154,6110,3
142,359154,6120,3
141,439053,8110,3
141,439053,8130,3
141,439053,8120,4
142,386163,6130,4
142,386163,6110,3
142,386163,6120,3
143,339204,5120,3
143,339204,5110,3
143,339204,5130,3
142,358175,6130,4
142,358175,6110,3
142,358175,6120,3
141,480057,8110,3
141,480057,8130,3
141,480057,8120,4
134,443175,7130,4
134,443175,7110,3
134,443175,7120,3
141,452055,8110,3
141,452055,8130,3
141,452055,8120,4
143,344201,5120,3
143,344201,5110,3
143,344201,5130,3
142,385106,6130,4
142,385106,6110,3
142,385106,6120,3
142,371129,6130,4
142,371129,6110,3
142,371129,6120,3
134,408181,7130,4
134,408181,7110,3
134,408181,7120,3
134,405200,7130,4
134,405200,7110,3
134,405200,7120,3
142,414030,6130,4
142,414030,6110,3
142,414030,6120,3
148,333086,2110,3
148,333086,2120,3
148,333086,2130,2
148,319135,2110,3
148,319135,2120,3
148,319135,2130,2
141,441013,8110,3
141,441013,8130,3
141,441013,8120,4
142,427046,6130,4
142,427046,6110,3
142,427046,6120,3
134,390182,7130,4
134,390182,7110,3
134,390182,7120,3
143,413079,5120,3
143,413079,5110,3
143,413079,5130,3
143,399140,5120,3
143,399140,5110,3
143,399140,5130,3
129,484036,9120,3
129,484036,9110,3
129,484036,9130,3
134,447176,7130,4
134,447176,7110,3
134,447176,7120,3
142,380117,6130,4
142,380117,6110,3
142,380117,6120,3
142,440066,6130,4
142,440066,6110,3
142,440066,6120,3
142,403054,6130,4
142,403054,6110,3
142,403054,6120,3
142,389119,6130,4
142,389119,6110,3
142,389119,6120,3
142,375178,6130,4
142,375178,6110,3
142,375178,6120,3
148,308121,2110,3
148,308121,2120,3
148,308121,2130,2
146,294188,1120,4
146,294188,1110,3
146,294188,1130,2
142,379036,6130,4
142,379036,6110,3
142,379036,6120,3
142,416042,6130,4
142,416042,6110,3
142,416042,6120,3
142,388064,6130,4
142,388064,6110,3
142,388064,6120,3
148,321099,2110,3
148,321099,2120,3
148,321099,2130,2
142,473088,6130,4
142,473088,6110,3
142,473088,6120,3
141,445002,8110,3
141,445002,8130,3
141,445002,8120,4
143,431083,5120,3
143,431083,5110,3
143,431083,5130,3
143,401100,5120,3
143,401100,5110,3
143,401100,5130,3
142,387153,6130,4
142,387153,6110,3
142,387153,6120,3
134,435133,7130,4
134,435133,7110,3
134,435133,7120,3
143,359248,5120,3
143,359248,5110,3
143,359248,5130,3
142,444077,6130,4
142,444077,6110,3
142,444077,6120,3
142,363167,6130,4
142,363167,6110,3
142,363167,6120,3
142,372152,6130,4
142,372152,6110,3
142,372152,6120,3
134,397210,7130,4
134,397210,7110,3
134,397210,7120,3
142,383057,6130,4
142,383057,6110,3
142,383057,6120,3
143,406096,5120,3
143,406096,5110,3
143,406096,5130,3
142,325112,6130,4
142,325112,6110,3
142,325112,6120,3
147,311189,3120,4
147,311189,3130,2
147,311189,3110,3
143,382242,5120,3
143,382242,5110,3
143,382242,5130,3
142,419068,6130,4
142,419068,6110,3
142,419068,6120,3
146,292222,1120,4
146,292222,1110,3
146,292222,1130,2
148,338140,2110,3
148,338140,2120,3
148,338140,2130,2
142,391154,6130,4
142,391154,6110,3
142,391154,6120,3
148,372083,2110,3
148,372083,2120,3
148,372083,2130,2
142,395044,6130,4
142,395044,6110,3
142,395044,6120,3
191,385231,4120,4
191,385231,4110,4
142,334130,6130,4
142,334130,6110,3
142,334130,6120,3
143,357227,5120,3
143,357227,5110,3
143,357227,5130,3
142,394127,6130,4
142,394127,6110,3
142,394127,6120,3
191,372218,4120,4
191,372218,4110,4
147,299182,3120,4
147,299182,3130,2
147,299182,3110,3
141,465066,8110,3
141,465066,8130,3
141,465066,8120,4
134,414133,7130,4
134,414133,7110,3
134,414133,7120,3
141,437044,8110,3
141,437044,8130,3
141,437044,8120,4
148,370193,2110,3
148,370193,2120,3
148,370193,2130,2
143,423073,5120,3
143,423073,5110,3
143,423073,5130,3
134,451152,7130,4
134,451152,7110,3
134,451152,7120,3
148,360070,2110,3
148,360070,2120,3
148,360070,2130,2
147,310205,3120,4
147,310205,3130,2
147,310205,3110,3
134,392193,7130,4
134,392193,7110,3
134,392193,7120,3
191,381226,4120,4
191,381226,4110,4
147,334199,3120,4
147,334199,3130,2
147,334199,3110,3
148,361192,2110,3
148,361192,2120,3
148,361192,2130,2
146,303203,1120,4
146,303203,1110,3
146,303203,1130,2
141,469063,8110,3
141,469063,8130,3
141,469063,8120,4
142,425057,6130,4
142,425057,6110,3
142,425057,6120,3
143,374244,5120,3
143,374244,5110,3
143,374244,5130,3
129,482045,9120,3
129,482045,9110,3
129,482045,9130,3
142,378106,6130,4
142,378106,6110,3
142,378106,6120,3
148,364073,2110,3
148,364073,2120,3
148,364073,2130,2
142,381184,6130,4
142,381184,6110,3
142,381184,6120,3
142,361142,6130,4
142,361142,6110,3
142,361142,6120,3
142,377035,6130,4
142,377035,6110,3
142,377035,6120,3
141,430023,8110,3
141,430023,8130,3
141,430023,8120,4
142,363016,6130,4
142,363016,6110,3
142,363016,6120,3
142,400038,6130,4
142,400038,6110,3
142,400038,6120,3
142,367133,6130,4
142,367133,6110,3
142,367133,6120,3
142,369158,6130,4
142,369158,6110,3
142,369158,6120,3
143,349221,5120,3
143,349221,5110,3
143,349221,5130,3
142,386073,6130,4
142,386073,6110,3
142,386073,6120,3
146,291220,1120,4
146,291220,1110,3
146,291220,1130,2
141,457036,8110,3
141,457036,8130,3
141,457036,8120,4
148,347175,2110,3
148,347175,2120,3
148,347175,2130,2
141,443009,8110,3
141,443009,8130,3
141,443009,8120,4
142,429054,6130,4
142,429054,6110,3
142,429054,6120,3
146,301209,1120,4
146,301209,1110,3
146,301209,1130,2
191,343193,4120,4
191,343193,4110,4
141,486056,8110,3
141,486056,8130,3
141,486056,8120,4
142,382121,6130,4
142,382121,6110,3
142,382121,6120,3
142,405046,6130,4
142,405046,6110,3
142,405046,6120,3
143,367207,5120,3
143,367207,5110,3
143,367207,5130,3
129,499044,9120,3
129,499044,9110,3
129,499044,9130,3
142,418026,6130,4
142,418026,6110,3
142,418026,6120,3
143,404089,5120,3
143,404089,5110,3
143,404089,5130,3
143,337202,5120,3
143,337202,5110,3
143,337202,5130,3
142,475068,6130,4
142,475068,6110,3
142,475068,6120,3
148,343155,2110,3
148,343155,2120,3
148,343155,2130,2
141,461041,8110,3
141,461041,8130,3
141,461041,8120,4
148,357104,2110,3
148,357104,2120,3
148,357104,2130,2
143,394226,5120,3
143,394226,5110,3
143,394226,5130,3
142,366158,6130,4
142,366158,6110,3
142,366158,6120,3
134,403144,7130,4
134,403144,7110,3
134,403144,7120,3
142,379142,6130,4
142,379142,6110,3
142,379142,6120,3
141,449030,8110,3
141,449030,8130,3
141,449030,8120,4
142,345093,6130,4
142,345093,6110,3
142,345093,6120,3
134,446165,7130,4
134,446165,7110,3
134,446165,7120,3
143,421080,5120,3
143,421080,5110,3
143,421080,5130,3
142,354149,6130,4
