row,col,lat,lon,cellID
314,135,52.22951725,7.769171188,314135
390,048,51.52688982,6.534298721,390048
323,111,52.14447004,7.420862208,323111
336,170,52.03602286,8.284607226,336170
343,145,51.97034024,7.921821224,343145
447,054,51.01670996,6.647000077,447054
394,142,51.5115913,7.889465863,394142
360,029,51.79017599,6.244490864,360029
366,066,51.7476273,6.783004221,366066
336,113,52.02805286,7.45411286,336113
488,076,50.65423671,6.976342364,488076
376,239,51.67829725,9.287938072,376239
460,018,50.88853394,6.141684046,460018
446,069,51.02980201,6.860216533,446069
379,162,51.64878655,8.175119415,379162
416,168,51.31679106,8.267160277,416168
312,105,52.2420912,7.32954007,312105
388,198,51.57038841,8.695838233,388198
422,045,51.238589,6.506780439,422045
341,083,51.97659334,7.019188374,341083
327,096,52.10539807,7.203267935,327096
446,175,51.04770322,8.371249276,446175
354,177,51.87481503,8.388824063,354177
340,140,51.99661146,7.848379961,340140
303,120,52.3258599,7.546445183,303120
492,071,50.61704979,6.907274167,492071
448,037,51.00260135,6.405450999,448037
411,171,51.36199618,8.309517524,411171
380,183,51.64153724,8.47865059,380183
420,139,51.27749908,7.852119504,420139
316,100,52.20509724,7.257772835,316100
360,241,51.822041,9.317863682,360241
359,023,51.79708432,6.157062961,359023
396,099,51.48612309,7.27091888,396099
329,064,52.07939541,6.737415039,329064
356,147,51.85377181,7.953641207,356147
430,198,51.19284137,8.698330499,430198
336,181,52.03688709,8.444914918,336181
409,073,51.36322656,6.902155774,409073
358,164,51.83773215,8.200691926,358164
395,170,51.50572792,8.292942605,395170
480,050,50.71913508,6.605284058,480050
381,194,51.63314646,8.637639621,381194
385,097,51.58452857,7.238323648,385097
371,136,51.71744252,7.797596837,371136
304,127,52.3180931,7.649374109,304127
290,190,52.4508694,8.572122699,290190
333,077,52.0469526,6.928598173,333077
441,020,51.05982629,6.159679624,441020
427,025,51.18724585,6.223391123,427025
390,175,51.55108272,8.364334304,390175
346,155,51.94462081,8.067888821,346155
484,045,50.6817315,6.536423639,484045
470,008,50.79519062,6.005500208,470008
440,075,51.08524086,6.943311014,440075
426,098,51.21635259,7.266730821,426098
389,126,51.55411631,7.657703997,389126
412,177,51.35348334,8.395786229,412177
285,189,52.49575227,8.556961348,285189
381,232,51.63355738,9.18654066,381232
298,218,52.37974017,8.984049831,298218
294,181,52.41436718,8.440187576,294181
393,196,51.52536543,8.667317051,393196
379,063,51.63003558,6.745405236,379063
416,035,51.28933227,6.360634775,416035
369,233,51.74139933,9.201463638,369233
388,073,51.55187309,6.893486259,388073
321,122,52.16448271,7.580944552,321122
307,187,52.29791376,8.529618023,307187
322,196,52.16354726,8.662579076,322196
355,135,51.86108043,7.779252554,355135
445,180,51.05705448,8.442447065,445180
350,142,51.90702513,7.879739001,350142
387,128,51.572416,7.686017647,387128
435,140,51.14282097,7.869755066,435140
458,023,50.90821049,6.211591803,458023
444,070,51.04802946,6.873640429,444070
407,050,51.37481272,6.571214263,407050
363,158,51.79217039,8.114522762,363158
369,167,51.73915259,8.245868915,369167
422,171,51.26311943,8.311000114,422171
448,176,51.02980037,8.385748074,448176
383,032,51.58467334,6.300247768,383032
339,070,51.99122388,6.829237429,339070
355,148,51.86288715,7.967948448,355148
325,103,52.12487915,7.304718031,325103
359,136,51.8252836,7.794727383,359136
351,190,51.90260908,8.577351364,351190
419,079,51.27489817,6.992187105,419079
338,133,52.01354341,7.745971682,338133
391,141,51.53841621,7.87439774,391141
490,088,50.63908797,7.146666062,490088
439,129,51.1052466,7.713589309,439129
462,034,50.87591749,6.369859256,462034
395,039,51.47919374,6.407280593,395039
314,093,52.22150813,7.154674236,314093
401,205,51.45374856,8.797330328,401205
355,222,51.86740606,9.042310177,355222
334,139,52.05038715,7.832418261,334139
357,234,51.84923731,9.216458547,357234
394,100,51.50430471,7.28463604,394100
343,075,51.95661309,6.90366432,343075
458,176,50.93990601,8.386933284,458176
437,051,51.10566098,6.59963738,437051
312,195,52.25338358,8.647252457,312195
360,079,51.80492519,6.968717729,360079
389,227,51.56173797,9.114136265,389227
375,030,51.65583636,6.26710722,375030
322,134,52.15747594,7.756544887,322134
345,223,51.95728516,9.056943368,345223
331,092,52.06855987,7.146400998,331092
303,210,52.33472681,8.866688676,303210
402,129,51.43777395,7.70426896,402129
425,032,51.207538,6.322372669,425032
374,205,51.6964512,8.796248049,374205
411,117,51.35486233,7.534314439,411117
316,206,52.21780306,8.808504538,316206
378,115,51.6510401,7.495877115,378115
364,066,51.76559136,6.782123932,364066
368,162,51.74765367,8.173319775,368162
396,197,51.4984384,8.68191526,396197
430,028,51.1613177,6.267850262,430028
336,215,52.03817944,8.940447026,336215
363,011,51.7568469,5.985729833,363011
400,031,51.43169625,6.294895794,400031
349,212,51.92129992,8.896990794,349212
335,097,52.03374803,7.220717502,335097
344,166,51.96375395,8.227554272,344166
297,205,52.38854795,8.793076497,297205
362,208,51.80438331,8.839259984,362208
500,070,50.54491917,6.896358236,500070
486,049,50.66494869,6.59389483,486049
382,102,51.61254431,7.309437313,382102
352,053,51.8696574,6.588205153,352053
405,053,51.39366073,6.613331662,405053
301,132,52.34586561,7.721911925,301132
310,114,52.26185156,7.460643309,310114
499,055,50.54988828,6.684439813,499055
381,039,51.60491175,6.400121634,381039
337,193,52.02859301,8.619880237,337193
447,029,51.00899558,6.291068819,447029
417,090,51.29546464,7.149032551,417090
366,167,51.76611656,8.245419678,366167
403,155,51.43232236,8.078352248,403155
488,081,50.65544286,7.047012512,488081
370,109,51.72178107,7.406685528,370109
393,034,51.49553989,6.334329853,393034
379,153,51.64780121,8.045089458,379153
416,141,51.31372759,7.879905156,416141
388,227,51.57072701,9.114158774,388227
377,232,51.66951289,9.186688306,377232
351,222,51.90336032,9.042343947,351222
369,060,51.71901227,6.697556617,369060
341,190,51.99249135,8.576505624,341190
373,214,51.70559368,8.92641695,373214
327,127,52.11142486,7.655628928,327127
479,064,50.73202144,6.802979221,479064
449,021,50.98834021,6.17829545,449021
421,071,51.25490972,6.878435201,421071
374,088,51.68133261,7.104412816,374088
377,182,51.6684378,8.463885783,377182
383,154,51.61196681,8.060280035,383154
373,156,51.70207215,8.08734861,373156
396,120,51.49019061,7.573179862,396120
329,171,52.09902374,8.298194714,329171
315,136,52.22068294,7.784050851,315136
481,096,50.72170799,7.256720387,481096
359,153,51.827552,8.041292876,359153
467,053,50.83677436,6.641865062,467053
430,171,51.191208,8.312073087,430171
439,043,51.08529876,6.486482642,439043
358,185,51.83940799,8.505389788,358185
395,129,51.50068227,7.702485519,395129
466,022,50.83603516,6.201697613,466022
362,071,51.78490014,6.853654623,362071
371,175,51.72186219,8.361942239,371175
405,186,51.4170016,8.524338723,405186
361,022,51.77877802,6.14371915,361022
414,040,51.30888634,6.431241864,414040
384,075,51.58831961,6.920665722,384075
376,031,51.64719282,6.282080271,376031
333,168,52.06280497,8.255013018,333168
339,149,52.00680669,7.979206157,339149
471,062,50.80335226,6.771255257,471062
418,166,51.29863073,8.238770018,418166
367,121,51.75096537,7.579459676,367121
427,060,51.19805392,6.723633536,427060
390,192,51.55215449,8.609445266,390192
335,191,52.04647159,8.590573239,335191
413,097,51.33294878,7.247985169,413097
346,132,51.94149767,7.733437551,346132
399,178,51.4704111,8.408636368,399178
354,216,51.87639372,8.955183515,354216
295,125,52.39862122,7.617527479,295125
380,107,51.63153222,7.380959207,380107
366,050,51.74303042,6.55150913,366050
403,036,51.40639345,6.368273077,403036
375,160,51.68453164,8.145547138,375160
412,174,51.35325331,8.352719147,412174
308,111,52.27923965,7.416075169,308111
460,098,50.91083743,7.278105719,460098
393,175,51.52411708,8.364709847,393175
379,018,51.61576547,6.0961982,379018
416,024,51.2856732,6.203116318,416024
365,027,51.74460266,6.218298112,365027
402,039,51.41633346,6.410840662,402039
388,086,51.55508766,7.080823437,388086
473,074,50.78851084,6.942179328,473074
355,106,51.85595996,7.358397729,355106
378,201,51.66038145,8.738596305,378201
431,065,51.16349147,6.79683528,431065
350,147,51.90769424,7.95238849,350147
387,167,51.57736608,8.248549666,387167
438,145,51.116525,7.941814715,438145
472,061,50.79409711,6.757508961,472061
368,126,51.74283179,7.652118002,368126
407,041,51.37206308,6.442071316,407041
363,181,51.79420835,8.447899449,363181
372,157,51.71117136,8.101635441,372157
501,047,50.52962462,6.572573125,501047
420,027,51.2507756,6.24822018,420027
353,232,51.88524133,9.187580666,353232
406,082,51.39242086,7.030157209,406082
325,130,52.12988779,7.698890454,325130
477,071,50.75181574,6.901268477,477071
359,103,51.81940536,7.316210015,359103
301,194,52.3522041,8.631788264,301194
338,158,52.01685685,8.110093396,338158
391,168,51.54150426,8.263556434,391168
476,048,50.75447923,6.575129874,476048
369,241,51.74114371,9.3172957,369241
358,052,51.81547551,6.576594457,358052
395,058,51.48492035,6.680570614,395058
300,117,52.35226474,7.501541358,300117
376,243,51.67814125,9.345773343,376243
489,052,50.63886833,6.637647904,489052
385,145,51.59288008,7.930782074,385145
371,056,51.69990173,6.640652309,371056
408,046,51.36462733,6.514301493,408046
357,245,51.84883524,9.376107225,357245
394,065,51.49585213,6.78084214,394065
361,131,51.8065452,7.722722984,361131
414,151,51.33298773,8.022942966,414151
347,080,51.92195386,6.977977122,347080
334,186,52.05518383,8.517590987,334186
370,211,51.7325249,8.882944128,370211
423,095,51.24266461,7.222771276,423095
451,151,51.00041794,8.029945164,451151
314,216,52.23592585,8.954822299,314216
464,035,50.85827515,6.385059491,464035
427,169,51.21800302,8.283044525,427169
360,084,51.80615485,7.041172424,360084
309,133,52.27413754,7.738629402,309133
310,206,52.27173087,8.808272243,310206
493,057,50.60434627,6.710026091,493057
440,059,51.08100175,6.715111171,440059
381,229,51.63361822,9.143206308,381229
389,142,51.55652838,7.888371706,389142
375,053,51.66309863,6.599194075,375053
412,033,51.32460151,6.329907538,412033
334,192,52.05550944,8.605071234,334192
361,195,51.81296313,8.65070146,361195
483,076,50.69916076,6.974408892,483076
469,033,50.81273239,6.35921862,469033
455,018,50.93342824,6.138930814,455018
351,077,51.88526605,6.936041694,351077
374,230,51.69652181,9.157869645,374230
411,104,51.35237923,7.347747385,411104
378,092,51.6463144,7.163676658,378092
364,095,51.77276592,7.202020325,364095
381,187,51.63279092,8.536529718,381187
444,054,51.04365683,6.645634473,444054
451,011,50.96685906,6.037189811,451011
363,046,51.76875048,6.492152477,363046
386,123,51.58057286,7.613637686,386123
457,054,50.92688597,6.651536938,457054
347,170,51.93715802,8.286180788,347170
353,101,51.87289418,7.285166707,353101
429,200,51.20190116,8.726890238,429200
343,196,51.97479652,8.663998783,343196
382,075,51.60628578,6.919844768,382075
391,029,51.5118398,6.261328404,391029
324,192,52.14538968,8.604276605,324192
367,194,51.75898794,8.636633202,367194
462,082,50.88929159,7.051461844,462082
432,033,51.14500481,6.340290041,432033
337,228,52.02913455,9.129894318,337228
343,158,51.97192026,8.110983903,343158
461,059,50.89236247,6.724358046,461059
357,122,51.84099937,7.591139472,357122
366,136,51.76237656,7.79640341,366136
474,041,50.77033823,6.475049669,474041
370,070,51.71277563,6.842599411,370070
356,053,51.83373478,6.590125734,356053
450,065,50.99281104,6.804930262,450065
436,028,51.10744068,6.271030281,436028
369,023,51.70730712,6.162698595,369023
422,027,51.23281724,6.249292311,422027
341,153,51.98932282,8.037841943,341153
345,079,51.93966894,6.962635337,345079
398,195,51.48037874,8.653248013,398195
421,162,51.27127815,8.181897084,421162
364,221,51.78651248,9.027740818,364221
354,135,51.87006699,7.77900923,354135
478,060,50.73992376,6.745928174,478060
374,125,51.68874714,7.639261846,374125
380,190,51.64194266,8.57977921,380190
316,190,52.21719097,8.574371803,316190
491,064,50.62421554,6.808008986,491064
454,084,50.96164237,7.076910286,454084
450,022,50.97970406,6.193063916,450022
373,044,51.67832885,6.46822885,373044
329,142,52.09574506,7.875017371,329142
356,234,51.85822587,9.216501677,356234
467,024,50.82773264,6.230590589,467024
453,021,50.95242392,6.180472563,453021
309,209,52.28078199,8.85219626,309209
349,068,51.9008652,6.804531456,349068
358,146,51.83566765,7.939550931,358146
466,051,50.84517967,6.613036177,466051
434,196,51.15680607,8.669974533,434196
371,210,51.7235208,8.86849389,371210
456,116,50.95027958,7.532845172,456116
442,043,51.05835527,6.487942667,442043
361,057,51.79000358,6.650449105,361057
384,096,51.59329586,7.223550787,384096
333,131,52.05816013,7.715558019,333131
342,155,51.98056984,8.067142812,342155
471,021,50.79079707,6.190214574,471021
337,081,52.0120317,6.988486248,337081
390,229,51.55271733,9.142952136,390229
413,156,51.34255247,8.094507571,413156
322,185,52.16297788,8.501810527,322185
346,161,51.94527931,8.155146195,346161
461,176,50.91293743,8.387287662,461176
380,064,51.62132985,6.760280405,380064
318,207,52.19984984,8.823209437,318207
366,023,51.73424047,6.161010981,366023
313,137,52.23880491,7.798196906,313137
426,168,51.22690331,8.268588825,426168
389,036,51.5321091,6.36102541,389036
375,223,51.68762537,9.056604408,375223
298,213,52.37970745,8.910614486,298213
446,062,51.02793272,6.760496962,446062
393,178,51.5243432,8.407938014,393178
342,127,51.97663703,7.659667706,342127
342,209,51.98417272,8.853174561,342209
365,054,51.7532033,6.608902662,365054
369,242,51.74110373,9.331774576,369242
388,115,51.56118108,7.498844105,388115
473,109,50.79621072,7.438372108,473109
365,208,51.77741728,8.839355814,365208
369,140,51.73599456,7.85501718,369140
355,113,51.85733373,7.459971635,355113
378,178,51.65917124,8.40618259,378178
350,180,51.91098569,8.43193472,350180
449,133,51.0159833,7.773072389,449133
368,083,51.73404515,7.029813762,368083
340,217,52.00223712,8.969621152,340217
363,200,51.79517896,8.7233212,363200
305,202,52.31656046,8.74941384,305202
369,168,51.73924459,8.260346177,369168
448,074,51.01311708,6.932250979,448074
344,139,51.96052196,7.83475469,344139
383,106,51.60437624,7.367488573,383106
330,098,52.07888732,7.233512592,330098
353,195,51.88487078,8.650144377,353195
477,098,50.75807315,7.283719202,477098
463,051,50.87212667,6.611659312,463051
410,173,51.37115066,8.338104494,410173
359,066,51.8105012,6.779919197,359066
351,183,51.90219988,8.475638526,351183
382,161,51.62172022,8.161168874,382161
504,047,50.50267681,6.573955579,504047
331,209,52.08304414,8.85285034,331209
476,045,50.75358777,6.532651386,476045
372,110,51.70400555,7.42177869,372110
328,204,52.10989505,8.7797706,328204
475,156,50.78525185,8.105315979,475156
348,134,51.92383416,7.763012121,348134
385,180,51.59639414,8.435868055,385180
371,095,51.70987537,7.204515636,371095
334,081,52.03898012,6.987276406,334081
357,208,51.84932642,8.839099934,357208
451,036,50.97534233,6.392728576,451036
347,119,51.93032671,7.544720421,347119
370,172,51.73060661,8.318391207,370172
464,056,50.86457544,6.683087046,464056
360,121,51.81386706,7.577482418,360121
323,143,52.14980247,7.888267263,323143
399,034,51.441663,6.337469784,399034
440,032,51.07283926,6.330159005,440032
426,031,51.19823011,6.308601014,426031
389,169,51.55957058,8.277686304,389169
375,080,51.67042614,6.989200326,375080
322,092,52.14941145,7.143044229,322092
345,229,51.95721059,9.144234985,345229
469,012,50.805611,6.061600923,469012
455,041,50.94098449,6.465812523,455041
351,104,51.89149039,7.328045455,351104
374,155,51.69297122,8.073067509,374155
307,206,52.29869458,8.808155821,307206
378,057,51.63732162,6.658351629,378057
431,049,51.15896121,6.568273249,431049
364,116,51.77702518,7.506182931,364116
327,128,52.11159038,7.670223731,327128
387,055,51.5559102,6.633690842,387055
368,169,51.74832287,8.274679593,368169
444,019,51.03254284,6.147088183,444019
377,112,51.65946261,7.452235488,377112
340,108,51.99113543,7.38258005,340108
364,139,51.78078723,7.839391096,364139
363,069,51.77538532,6.825121292,363069
326,075,52.10931218,6.896507619,326075
487,092,50.66693161,7.202160139,487092
344,221,51.96628408,9.027851668,344221
457,025,50.91786554,6.239465456,457025
420,107,51.27210547,7.393626196,420107
353,088,51.86999223,7.096488903,353088
297,198,52.38832323,8.690247777,297198
362,134,51.79802297,7.76645825,362134
311,195,52.26237141,8.647181143,311195
433,113,51.15642981,7.483426151,433113
382,044,51.59750724,6.472728158,382044
419,034,51.2620688,6.347866186,419034
442,129,51.07828404,7.714337253,442129
315,117,52.2174914,7.506082059,315117
391,056,51.52027389,6.649950885,391056
381,125,51.62584246,7.641144794,381125
328,119,52.10105036,7.539169428,328119
318,191,52.19926714,8.58917066,318191
372,195,51.71408867,8.651463667,372195
475,105,50.77746418,7.382274283,475105
461,022,50.88093219,6.199007176,461022
408,094,51.37722192,7.203198509,408094
357,069,51.82927855,6.822525288,357069
394,209,51.51675798,8.854682305,394209
356,193,51.85781565,8.621321046,356193
474,082,50.7814717,7.055947969,474082
437,078,51.11293876,6.984932721,437078
370,035,51.70239078,6.336653581,370035
423,047,51.23021412,6.535875473,423047
319,110,52.18021221,7.404973668,319110
306,194,52.30726559,8.632161205,306194
379,211,51.65162529,8.883152624,379211
305,213,52.3167925,8.910741292,305213
436,057,51.11637031,6.684795447,436057
369,106,51.73016959,7.362959705,369106
332,122,52.06564262,7.584080064,332122
392,191,51.53412788,8.595186135,392191
330,204,52.09191871,8.779859119,330204
341,132,51.98642891,7.732170304,341132
373,207,51.70548662,8.825142959,373207
440,171,51.10131745,8.313408098,440171
449,035,50.99298483,6.377491331,449035
345,114,51.94737629,7.471435488,345114
433,170,51.16415609,8.298177615,433170
306,184,52.30671799,8.485535597,306184
478,065,50.74127121,6.816716849,478065
374,022,51.66206829,6.151069285,374022
377,175,51.66793238,8.362700181,377175
383,204,51.61552554,8.78217148,383204
373,149,51.70124198,7.986097376,373149
424,044,51.22032127,6.493449933,424044
369,245,51.74097309,9.375210992,369245
373,087,51.69008231,7.089582577,373087
320,077,52.16372297,6.92317854,320077
481,062,50.7135172,6.775520182,481062
453,048,50.96106647,6.564386056,453048
349,127,51.91373491,7.661541654,349127
386,235,51.58853596,9.229647939,386235
355,192,51.86675643,8.60672648,355192
339,192,52.0105688,8.60546699,339192
358,247,51.83975046,9.405053127,358247
291,186,52.44165452,8.513380856,291186
480,097,50.73090509,7.270545692,480097
443,087,51.06117315,7.115591126,443087
376,050,51.65322386,6.556353966,376050
362,013,51.76656235,6.014065985,362013
304,142,52.32040333,7.869328203,304142
401,196,51.45345324,8.667840018,401196
419,175,51.29040955,8.367940226,419175
442,020,51.0508475,6.16022931,442020
359,216,51.83145065,8.955228138,359216
361,092,51.79904546,7.157476817,361092
324,080,52.12855654,6.968634579,324080
384,133,51.600162,7.757392184,384133
376,022,51.64411268,6.152195676,376022
333,158,52.06179307,8.109200557,333158
367,067,51.73891734,6.797911608,367067
337,116,52.01963296,7.498113488,337116
335,180,52.04580542,8.430226897,335180
322,206,52.16387476,8.808736102,322206
295,183,52.40551532,8.469691252,295183
447,072,51.02159324,6.903362199,447072
380,061,51.62049571,6.71699172,380061
417,045,51.28349399,6.504348465,417045
366,120,51.75977542,7.564697053,366120
423,160,51.25309729,8.153568529,423160
368,242,51.75009236,9.331840427,368242
446,003,51.00880099,5.920483822,446003
393,149,51.5214903,7.990094427,393149
379,108,51.64071588,7.395080509,379108
342,080,51.9668682,6.975955681,342080
365,081,51.76050623,6.999687177,365081
388,152,51.56679347,8.032363425,388152
422,107,51.2541335,7.394252696,422107
355,084,51.85107181,7.039222259,355084
392,042,51.50708102,6.448921269,392042
378,159,51.65746199,8.131603529,378159
401,172,51.45196665,8.322548795,401172
350,217,51.91235256,8.969681841,350217
305,191,52.31610811,8.588089621,305191
449,184,51.02135462,8.499890959,449184
368,040,51.72196686,6.40788535,368040
421,050,51.24907332,6.577847682,421050
354,119,51.86742717,7.546751669,354119
317,097,52.19545757,7.214265894,317097
340,198,52.00184081,8.692922592,340198
363,239,51.79515011,9.28868168,363239
372,148,51.71010366,7.971429509,372148
344,176,51.96461848,8.373052133,344176
383,113,51.60573774,7.468500539,383113
330,079,52.07440909,6.956505114,330079
353,166,51.88286471,8.228941527,353166
376,099,51.66582167,7.264084809,376099
325,200,52.13673582,8.721210013,325200
463,094,50.88302765,7.222279806,463094
410,086,51.35743526,7.089097195,410086
359,089,51.8163237,7.113256957,359089
396,037,51.46957415,6.379033593,396037
382,138,51.6188779,7.829085547,382138
301,203,52.35254187,8.763888501,301203
338,212,52.02017256,8.896763841,338212
476,074,50.76155741,6.943362214,476074
335,129,52.03986682,7.686929812,335129
358,098,51.82732939,7.243373134,358098
305,118,52.30752555,7.517717088,305118
328,209,52.11000879,8.852761591,328209
327,202,52.11882504,8.750524189,327202
376,189,51.67784469,8.564987986,376189
415,142,51.32285165,7.894030514,415142
438,037,51.09240747,6.400425495,438037
385,175,51.59602518,8.3637071,385175
371,066,51.70271688,6.78520094,371066
334,122,52.0476715,7.584648219,334122
357,187,51.84851476,8.534317296,357187
451,075,50.98641588,6.947682927,451075
414,093,51.32309143,7.190966443,414093
347,106,51.92783883,7.355775898,347106
334,173,52.0542556,8.328057154,334173
451,172,51.00251888,8.329115686,451172
319,192,52.19032928,8.603877724,319192
427,099,51.20757812,7.28137287,427099
323,146,52.15020743,7.932093433,323146
346,081,51.93118559,6.99210441,346081
470,054,50.81011228,6.657400213,470054
403,123,51.4278019,7.618266663,403123
389,180,51.56043973,8.436313037,389180
375,079,51.67017783,6.974752783,375079
345,136,51.95109553,7.791356917,345136
483,054,50.69333576,6.663224639,483054
455,068,50.9486878,6.849710966,455068
351,119,51.89438421,7.545882043,351119
374,188,51.69576745,8.550351441,374188
482,085,50.71028983,7.101376967,482085
431,028,51.15233824,6.268380947,431028
356,206,51.8582717,8.810034635,356206
364,017,51.75006526,6.073100719,364017
401,025,51.42069574,6.209257894,401025
350,068,51.89188326,6.804969389,350068
370,154,51.7288067,8.057859051,370154
381,164,51.63100982,8.204330614,381164
444,008,51.0286112,5.990471,444008
407,116,51.39062727,7.518802514,407116
340,073,51.98303835,6.873311663,340073
326,108,52.11692144,7.378030258,326108
349,133,51.91469415,7.748727645,349133
319,215,52.19097904,8.940243074,319215
487,059,50.65879893,6.735669656,487059
420,112,51.27306654,7.46525606,420112
353,051,51.86007831,6.559677001,353051
406,039,51.38041292,6.41286921,406039
302,116,52.33410827,7.487481933,302116
362,163,51.80168161,8.186830796,362163
343,205,51.97509738,8.794986539,343205
382,049,51.59903822,6.544828071,382049
352,100,51.88166617,7.2703071,352100
315,104,52.21493068,7.315925176,315104
338,075,52.00152507,6.901566009,338075
391,215,51.54380053,8.941094599,391215
324,138,52.1401051,7.815464501,324138
367,187,51.7586308,8.535242499,367187
462,024,50.87263084,6.227928697,462024
432,027,51.14302433,6.254636435,432027
381,088,51.61844453,7.107034945,381088
328,092,52.09551054,7.145283833,328092
347,237,51.93903376,9.260518725,347237
404,145,51.42211594,7.934771977,404145
337,146,52.02439363,7.935092825,337146
475,012,50.75174029,6.064977769,475012
408,067,51.37063553,6.815632125,408067
394,058,51.49390215,6.680114574,394058
417,139,51.3044621,7.851446939,417139
366,214,51.7685152,8.926314685,366214
370,060,51.7100307,6.698012892,370060
356,127,51.85083206,7.663408765,356127
319,117,52.18155127,7.50728688,319117
369,208,51.74146238,8.839483354,369208
450,023,50.98004523,6.207287963,450023
436,038,51.1106851,6.413683832,436038
332,087,52.05840756,7.073904406,332087
392,132,51.52811315,7.744942566,392132
449,070,51.00311096,6.87569539,449070
412,078,51.3375385,6.975097198,412078
331,102,52.07076291,7.29218181,331102
354,221,51.87639897,9.027796099,354221
492,051,50.61163265,6.624880989,492051
478,106,50.75069962,7.397369691,478106
411,063,51.34260333,6.759543428,411063
344,074,51.94737089,6.889547662,344074
307,126,52.29096841,7.635540632,307126
380,165,51.64009491,8.21861884,380165
468,043,50.82483851,6.500502538,468043
431,161,51.18129082,8.16918767,431161
364,132,51.7797422,7.73797235,364132
424,049,51.22183185,6.564960131,424049
387,071,51.56033483,6.864247442,387071
373,114,51.69578281,7.479928213,373114
320,098,52.16872651,7.22995582,320098
396,143,51.49375177,7.904300645,396143
392,208,51.53471741,8.840211586,392208
356,225,51.85839374,9.085851889,356225
467,098,50.84793503,7.28042307,467098
430,090,51.17866121,7.153715282,430090
400,089,51.4479749,7.128482765,400089
309,202,52.28060906,8.749616678,309202
336,195,52.03767159,8.648952819,336195
335,091,52.03239551,7.133322466,335091
480,070,50.72460726,6.888319278,480070
376,023,51.644462,6.166626148,376023
362,022,51.76980045,6.144286311,362022
415,032,51.29733495,6.317148276,415032
348,069,51.9101173,6.81861603,348069
311,115,52.25305678,7.47559435,311115
356,171,51.85635436,8.301976487,356171
428,060,51.18907139,6.724076321,428060
361,103,51.80143576,7.316879682,361103
324,125,52.13804524,7.625610572,324125
384,186,51.60576703,8.522368798,384186
432,150,51.1710796,8.012068312,432150
418,089,51.28625246,7.135065769,418089
367,046,51.73282983,6.49414229,367046
404,036,51.39741363,6.368788762,404036
323,076,52.1365183,6.909835165,323076
447,087,51.02523315,7.117049161,447087
394,161,51.51386311,8.163151506,394161
380,026,51.60958613,6.212123136,380026
343,134,51.96876604,7.761775245,343134
318,198,52.19957918,8.691561628,318198
366,093,51.75435089,7.173781875,366093
313,087,52.22908588,7.066524178,313087
336,080,52.02076489,6.97352297,336080
460,049,50.89848826,6.581872749,460049
446,100,51.03705769,7.301950288,446100
393,120,51.51714969,7.572337511,393120
289,191,52.45990916,8.586748915,289191
365,108,51.76651017,7.390622358,365108
388,165,51.5681896,8.219852163,388165
321,206,52.17286285,8.808697558,321206
473,059,50.78456531,6.729597471,473059
422,076,51.24720185,6.950417615,422076
355,059,51.84446681,6.67664336,355059
341,116,51.98369175,7.499316153,341116
350,226,51.91231357,9.100488777,350226
425,156,51.23469212,8.096626522,425156
472,108,50.80500683,7.42388993,472108
398,148,51.47642676,7.976694324,398148
421,029,51.2424659,6.277367468,421029
354,080,51.8590731,6.980798291,354080
317,092,52.19432845,7.141172502,317092
381,193,51.63310099,8.623195225,381193
340,163,51.99940956,8.183252816,340163
369,177,51.73999238,8.390644792,369177
397,117,51.48067099,7.530284456,397117
420,170,51.2810119,8.296398241,420170
353,153,51.88147612,8.040146166,353153
302,210,52.34371465,8.866661646,302210
325,211,52.13700618,8.881886844,325211
477,056,50.74779789,6.688858798,477056
306,128,52.30028891,7.664577736,306128
329,097,52.08765177,7.218573723,329097
370,066,51.711699,6.784762053,370066
287,184,52.47747914,8.483546233,287184
490,052,50.62988549,6.638098348,490052
476,103,50.76808093,7.354242368,476103
372,048,51.68854121,6.525520889,372048
409,042,51.35441461,6.457414898,409042
358,071,51.82082964,6.851946956,358071
328,182,52.10885787,8.458619725,328182
300,196,52.36127961,8.661074886,300196
376,162,51.67575048,8.174629625,376162
355,172,51.86542755,8.316355284,355172
452,031,50.96475203,6.322124005,452031
415,149,51.32375681,7.99444359,415149
385,066,51.57696551,6.791321481,385066
371,105,51.71199693,7.349144826,371105
357,134,51.84295587,7.765230377,357134
290,193,52.45102081,8.616253856,290193
465,045,50.85238836,6.5274393,465045
384,053,51.58226886,6.603458454,384053
333,110,52.0544259,7.409458077,333110
441,053,51.07031522,6.630010061,441053
390,142,51.54754099,7.888590764,390142
413,039,51.3175513,6.416409099,413039
332,185,52.07309916,8.50281154,332185
389,095,51.54815332,7.21089062,389095
375,106,51.67625852,7.364904684,375106
345,179,51.9558548,8.416819483,345179
460,164,50.92090653,8.216503723,460164
388,040,51.54237115,6.418108769,388040
321,091,52.15816392,7.128063943,321091
445,058,51.03580902,6.703075006,445058
364,046,51.75977034,6.492650319,364046
350,105,51.90068064,7.342236024,350105
387,225,51.57974056,9.085325814,387225
320,140,52.17634016,7.843743592,320140
368,176,51.74890467,8.376043083,368176
458,054,50.91790348,6.651989347,458054
444,101,51.05523589,7.31555081,444101
407,083,51.38367735,7.044900626,407083
364,146,51.78174477,7.940815727,364146
363,127,51.78792849,7.665269072,363127
400,131,51.45606239,7.732530241,400131
349,160,51.91821159,8.141118,349160
344,212,51.96624224,8.896887795,344212
