like1,parPartSOM_Fast_to_SOM_Slow_soil,parSOM_FastDecCoeffStandard_soil,parPartSMB_Fast_to_SOM_Fast_soil,parPartSMB_Slow_to_SOM_Fast_soil,parAOM_SlowDecCoeffStandard_fert,parSOM_SlowDecCoeffStandard_soil,parAOM_SlowUtilizationEfficiency_,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,chain
-5.0273,1.0,0.0014,1.0,0.99268,2.0027e-05,4.2915e-06,0.12097,0.56201,0.56055,0.56299,0.56104,0.56104,0.56104,0.56201,0.56543,0.56348,0.56201,0.56104,0.56348,0.56348,0.56787,0.56885,0.56689,0.56641,0.56934,0.56934,0.56396,0.55664,0.56445,0.56104,0.55957,0.55957,0.56055,0.57373,0.56787,0.57178,0.56592,0.57568,0.5791,0.59619,0.59473,0.59131,0.58887,0.60498,0.60107,0.60156,0.60205,0.62158,0.625,0.64697,0.64697,0.6626,0.68213,0.68262,0.68164,0.67578,0.68652,0.69385,0.72314,0.70996,0.75342,0.75586,0.78711,0.76172,0.59863,0.62695,0.66504,0.67627,0.71338,0.70996,0.73975,0.77539,0.79248,0.78125,0.78027,0.78857,0.80225,0.8457,0.81152,0.92578,0.94189,0.98828,0.92969,0.60986,0.60352,0.62012,0.61572,0.61572,0.61719,0.62061,0.63818,0.64063,0.64795,0.63574,0.65088,0.65625,0.67627,0.67773,0.67969,0.67822,0.70361,0.70215,0.0
-19.875,0.19629,0.0014,0.2373,1.0,0.0020008,0.00043011,0.86621,0.44556,0.33813,0.29053,0.24133,0.20947,0.18372,0.16406,0.15942,0.15503,0.13037,0.1192,0.11462,0.11011,0.11536,0.13452,0.1203,0.12537,0.14124,0.1604,0.44067,0.33105,0.29175,0.2428,0.21045,0.1842,0.16431,0.16492,0.1554,0.1416,0.13037,0.13257,0.13489,0.15576,0.18188,0.12781,0.10968,0.11664,0.10089,0.46948,0.36328,0.32837,0.28125,0.26489,0.23181,0.21948,0.2196,0.21021,0.18237,0.16882,0.16687,0.16846,0.19324,0.17725,0.17944,0.15015,0.16284,0.12683,0.46875,0.38477,0.36206,0.31689,0.30884,0.26636,0.26221,0.27148,0.27002,0.22119,0.20764,0.19775,0.19958,0.23206,0.1897,0.23779,0.21033,0.21533,0.13721,0.47803,0.36035,0.32251,0.26855,0.23438,0.20667,0.18616,0.1886,0.18555,0.1687,0.15076,0.15491,0.15637,0.17517,0.17322,0.14551,0.1239,0.13721,0.12659,1.0
-4.7266,0.43091,0.0014,0.82568,1.0,2.0027e-05,4.2915e-06,0.28369,0.5625,0.56104,0.56348,0.56152,0.56006,0.55957,0.56006,0.56396,0.56299,0.56055,0.55908,0.56152,0.56152,0.56641,0.56689,0.56445,0.56299,0.56494,0.56445,0.56592,0.56055,0.56787,0.56445,0.56152,0.55957,0.55957,0.57324,0.56934,0.57178,0.56592,0.57568,0.58008,0.59863,0.59814,0.5918,0.58545,0.60107,0.59619,0.604,0.60645,0.62646,0.62891,0.64795,0.64551,0.65967,0.67822,0.68066,0.67725,0.67188,0.68115,0.68945,0.72021,0.7085,0.74609,0.74316,0.77246,0.74512,0.60107,0.63086,0.66846,0.67871,0.7124,0.70557,0.73291,0.76709,0.78564,0.771,0.76953,0.77588,0.78906,0.83301,0.80029,0.90625,0.91602,0.95752,0.89551,0.61279,0.60742,0.62451,0.61963,0.6167,0.61621,0.61816,0.63574,0.64063,0.64551,0.63428,0.64795,0.65479,0.67578,0.6792,0.67627,0.6709,0.69482,0.69287,2.0
-2.9727,0.08197,0.0014,0.96436,1.0,2.0027e-05,4.2915e-06,0.12097,0.55566,0.54785,0.54736,0.54248,0.54102,0.53955,0.53906,0.54199,0.53906,0.53613,0.53467,0.53613,0.53564,0.53906,0.53857,0.5332,0.52979,0.52979,0.52783,0.55713,0.54248,0.54639,0.53906,0.53516,0.5332,0.53271,0.54443,0.53662,0.53857,0.53125,0.54004,0.5415,0.55615,0.55127,0.53809,0.5293,0.53955,0.52881,0.59375,0.58594,0.60059,0.59863,0.61719,0.61426,0.62744,0.64453,0.64209,0.6377,0.62891,0.6377,0.6416,0.66748,0.64893,0.67822,0.6709,0.69238,0.65723,0.59131,0.61084,0.64307,0.64893,0.68213,0.67432,0.70117,0.73291,0.74658,0.72998,0.72559,0.73096,0.73926,0.77783,0.7373,0.83447,0.8374,0.87061,0.79883,0.60205,0.5874,0.59912,0.58984,0.58691,0.58594,0.58691,0.60303,0.60352,0.60742,0.59375,0.60693,0.60986,0.62695,0.62354,0.61328,0.604,0.62109,0.61182,0.0
-2.1758,0.08197,1.4007e-05,1.0,0.5542,0.0020008,0.00043011,0.12097,0.55957,0.5542,0.55469,0.55029,0.54834,0.54639,0.54541,0.54785,0.54443,0.54053,0.53809,0.53955,0.53809,0.54102,0.53955,0.53223,0.52783,0.52686,0.52295,0.56104,0.5498,0.55469,0.54883,0.54541,0.54346,0.54297,0.55469,0.54639,0.54834,0.54053,0.54932,0.55078,0.56543,0.56104,0.55078,0.54395,0.55518,0.54639,0.59717,0.58887,0.60254,0.59912,0.61328,0.60645,0.61523,0.62793,0.62109,0.6123,0.60205,0.6084,0.61084,0.63477,0.61572,0.63867,0.62793,0.64453,0.61035,0.59326,0.60596,0.63184,0.63037,0.65283,0.6377,0.65576,0.67822,0.68066,0.65332,0.64404,0.64404,0.64844,0.68066,0.63721,0.71143,0.70166,0.71729,0.64502,0.60547,0.59131,0.60303,0.59326,0.58936,0.5874,0.58789,0.60205,0.60107,0.60156,0.58691,0.59912,0.60059,0.61719,0.61279,0.604,0.59668,0.61279,0.604,1.0
-33024.0,0.08197,0.0014,1.0,0.86914,2.0027e-05,0.00043011,0.12097,0.39624,0.25659,0.20679,0.15784,0.13538,0.11725,0.104,0.099976,0.087585,0.075684,0.069397,0.067993,0.06366,0.065002,0.061096,0.050385,0.045441,0.044769,0.04245,0.39063,0.25269,0.20544,0.15686,0.13391,0.11603,0.10291,0.10535,0.090027,0.083923,0.072449,0.077881,0.075439,0.086731,-57.0,-57.0,-57.0,-57.0,-57.0,0.4165,0.28491,0.24548,0.20264,0.2019,0.18274,0.18323,0.19067,0.18066,0.16724,0.15479,0.15967,0.15967,0.18176,0.15967,0.18433,0.17529,0.1958,0.16003,0.41943,0.31787,0.29736,0.26318,0.27734,0.25415,0.26831,0.29077,0.29688,0.27124,0.26294,0.2644,0.26904,0.30396,0.26001,0.35205,0.35303,0.38477,0.3125,0.4248,0.28174,0.2384,0.18726,0.16455,0.14697,0.13525,0.14124,0.13428,0.12964,0.11169,0.12109,0.12,0.13354,0.12646,0.11182,0.10083,0.11688,-28.453,2.0
-25216.0,0.33154,0.0014,0.59766,1.0,0.0020008,0.00043011,0.22644,0.45435,0.34253,0.2959,0.24426,0.21716,0.19336,0.17432,0.16626,0.1488,0.12988,0.1192,0.11438,0.10608,0.10522,0.095398,0.075623,0.065552,0.060944,0.055542,0.44922,0.33789,0.29443,0.24292,0.21533,0.19177,0.17273,0.17017,0.15076,0.1377,0.12274,0.12451,0.11829,0.12646,0.11548,0.089783,0.074219,0.079956,-57.0,0.47632,0.36719,0.32837,0.27905,0.26733,0.23743,0.22644,0.22327,0.20374,0.17725,0.15869,0.15686,0.15051,0.16602,0.13843,0.14185,0.11914,0.12659,-57.0,0.47607,0.3894,0.36304,0.31543,0.31201,0.27295,0.27026,0.27637,0.26514,0.2179,0.19946,0.18994,0.18445,0.2074,0.15381,0.20337,0.17847,0.18103,-57.0,0.48511,0.36621,0.32471,0.26807,0.23889,0.21387,0.19458,0.19373,0.18042,0.16455,0.14197,0.146,0.1394,0.14819,0.13599,0.10938,0.092041,0.10101,-57.0,0.0
-4.0352,0.20898,1.4007e-05,0.75732,0.68652,0.0020008,4.2915e-06,0.41724,0.56348,0.56299,0.56592,0.56445,0.56348,0.56299,0.56348,0.56787,0.56738,0.56494,0.56396,0.56641,0.56738,0.57227,0.57324,0.57178,0.57129,0.57471,0.57568,0.56885,0.56543,0.57568,0.57422,0.5708,0.56982,0.57031,0.58447,0.5835,0.58643,0.58203,0.59229,0.6001,0.62256,0.62793,0.625,0.62256,0.64453,0.64209,0.60547,0.60889,0.62891,0.63184,0.646,0.64014,0.65088,0.6665,0.66748,0.66064,0.6543,0.6626,0.67188,0.70361,0.69629,0.73193,0.72705,0.75586,0.7334,0.60156,0.62598,0.65869,0.66357,0.68652,0.67236,0.69189,0.71826,0.72852,0.70361,0.69873,0.7002,0.71143,0.75244,0.72021,0.80762,0.80713,0.83496,0.77441,0.61523,0.60986,0.62793,0.62402,0.62061,0.61914,0.62061,0.63818,0.64404,0.64697,0.63574,0.64941,0.65771,0.68115,0.68799,0.69092,0.68896,0.7168,0.71875,1.0
-4.5078,0.14844,1.4007e-05,1.0,1.0,2.0027e-05,4.2915e-06,0.12097,0.56104,0.55811,0.56006,0.55713,0.55615,0.55518,0.55566,0.55859,0.55615,0.55371,0.55225,0.5542,0.55371,0.55713,0.55762,0.55322,0.55127,0.55225,0.55127,0.56299,0.55469,0.56104,0.55664,0.55469,0.5542,0.5542,0.56689,0.56006,0.56299,0.55664,0.56592,0.56885,0.58496,0.58252,0.57666,0.57227,0.58691,0.58105,0.60059,0.59961,0.61816,0.62012,0.6416,0.64063,0.65576,0.67432,0.67432,0.67236,0.66602,0.67627,0.68262,0.71094,0.69678,0.73779,0.73828,0.76758,0.73975,0.59766,0.62451,0.66162,0.67188,0.70801,0.70361,0.73291,0.76758,0.78418,0.77197,0.77051,0.77832,0.79102,0.8335,0.79834,0.91016,0.92432,0.96826,0.90723,0.60889,0.60059,0.6167,0.61084,0.60986,0.61084,0.61377,0.63037,0.63232,0.63867,0.62598,0.64014,0.64502,0.66455,0.66406,0.66406,0.66064,0.68359,0.68066,2.0
-2.0801,0.18347,1.4007e-05,0.57275,1.0,0.0020008,0.00043011,0.12097,0.56006,0.55469,0.55518,0.55127,0.54932,0.54785,0.54736,0.5498,0.54639,0.54248,0.54053,0.54199,0.54053,0.54346,0.54248,0.53516,0.53076,0.52979,0.52637,0.56152,0.5498,0.55469,0.54883,0.5459,0.54443,0.54395,0.55566,0.54688,0.54883,0.5415,0.55029,0.55127,0.56592,0.56104,0.55029,0.54297,0.5542,0.54492,0.59717,0.58789,0.60107,0.59668,0.61084,0.604,0.6123,0.62451,0.61621,0.60742,0.59619,0.60254,0.60449,0.62744,0.60693,0.62793,0.61621,0.63086,0.59521,0.59326,0.604,0.62891,0.62598,0.64746,0.63135,0.64795,0.66943,0.66992,0.64111,0.63037,0.62939,0.6333,0.66406,0.61865,0.68799,0.6748,0.6875,0.61279,0.60498,0.59033,0.60156,0.5918,0.58789,0.58643,0.58691,0.60107,0.59912,0.59961,0.58447,0.59668,0.59814,0.61377,0.6084,0.59863,0.59082,0.60596,0.59619,0.0
-4.1055,0.5957,1.4007e-05,0.79883,0.58887,2.0027e-05,0.00043011,0.23499,0.56055,0.55615,0.55713,0.55273,0.55078,0.54932,0.54883,0.55127,0.54883,0.54443,0.54248,0.54395,0.54297,0.54639,0.54541,0.53906,0.53516,0.53467,0.53174,0.56299,0.5542,0.56006,0.55518,0.55127,0.54932,0.54883,0.56104,0.55518,0.55664,0.5498,0.55859,0.56152,0.57813,0.57617,0.56787,0.56152,0.57471,0.56787,0.60059,0.59961,0.61768,0.61914,0.63818,0.63574,0.64941,0.66797,0.66846,0.66455,0.6582,0.66748,0.67383,0.70313,0.68945,0.72705,0.72461,0.75293,0.72461,0.59814,0.62402,0.66064,0.66992,0.70361,0.69775,0.72559,0.75928,0.77637,0.76172,0.75977,0.7666,0.7793,0.82227,0.7876,0.89502,0.90674,0.94873,0.88672,0.60938,0.60059,0.61572,0.60938,0.60693,0.60596,0.60742,0.62402,0.62695,0.63135,0.61865,0.63184,0.63721,0.65674,0.65723,0.65381,0.64844,0.6709,0.6665,1.0
-2.0469,0.08197,0.0014,0.90332,1.0,0.0020008,4.2915e-06,0.28809,0.55762,0.55078,0.55176,0.54688,0.54492,0.54297,0.54248,0.5459,0.54395,0.54053,0.53906,0.54053,0.54004,0.54443,0.54395,0.53906,0.53564,0.53613,0.53418,0.56055,0.5498,0.55469,0.54834,0.54297,0.54004,0.53857,0.55078,0.5459,0.54688,0.54053,0.54883,0.55225,0.56934,0.56689,0.55371,0.54297,0.5542,0.54492,0.59668,0.58984,0.60303,0.59863,0.60986,0.60059,0.60742,0.61963,0.61523,0.60352,0.59375,0.59863,0.60205,0.62695,0.60986,0.62549,0.60791,0.62061,0.58398,0.59277,0.60645,0.63184,0.62842,0.64746,0.62842,0.64307,0.66455,0.66846,0.63623,0.62598,0.62305,0.62695,0.65918,0.61523,0.67822,0.65918,0.66748,0.58838,0.60498,0.59131,0.60303,0.59229,0.58594,0.58203,0.58057,0.59521,0.59717,0.59619,0.58252,0.59375,0.59717,0.61523,0.61377,0.59912,0.58643,0.60156,0.59131,2.0
-4.3555,0.08197,1.4007e-05,1.0,1.0,2.0027e-05,4.2915e-06,0.12097,0.56055,0.55713,0.55859,0.55566,0.55469,0.55371,0.55371,0.55664,0.55371,0.55078,0.54932,0.55127,0.55029,0.55371,0.55371,0.54932,0.54639,0.54736,0.54541,0.5625,0.55371,0.56006,0.55518,0.55322,0.55225,0.55225,0.56445,0.55762,0.56055,0.55371,0.56299,0.56543,0.58154,0.5791,0.57227,0.56738,0.58154,0.57471,0.6001,0.59863,0.6167,0.61865,0.63965,0.63867,0.65381,0.67236,0.67188,0.66943,0.6626,0.67285,0.6792,0.70752,0.69287,0.73291,0.73291,0.76172,0.7334,0.59766,0.62354,0.66016,0.67041,0.70654,0.70215,0.73096,0.76563,0.78174,0.76953,0.76758,0.77539,0.7876,0.82959,0.79443,0.90527,0.91895,0.9624,0.90088,0.6084,0.6001,0.61523,0.60938,0.6084,0.60889,0.61133,0.62793,0.62988,0.63574,0.62256,0.63721,0.6416,0.66064,0.66016,0.65918,0.65527,0.67773,0.67432,0.0
-4.9219,0.08197,1.4007e-05,1.0,1.0,0.0020008,0.00043011,0.42261,0.56348,0.56299,0.56689,0.56494,0.56396,0.56299,0.56348,0.56787,0.56787,0.56494,0.56396,0.56641,0.56738,0.57227,0.57373,0.57275,0.57227,0.57568,0.57666,0.56934,0.56885,0.58008,0.58008,0.57715,0.57568,0.57617,0.59033,0.59082,0.59473,0.59082,0.60107,0.61035,0.63477,0.64893,0.64502,0.64404,0.66895,0.66895,0.60645,0.61475,0.63672,0.64209,0.65771,0.65234,0.66309,0.67969,0.68311,0.67773,0.67285,0.68164,0.69287,0.72754,0.7251,0.76904,0.76758,0.80078,0.78369,0.60254,0.63184,0.66748,0.67578,0.70068,0.68799,0.7085,0.73584,0.74951,0.72656,0.72363,0.72705,0.74072,0.78467,0.7583,0.85547,0.86084,0.89551,0.84082,0.61621,0.61475,0.63477,0.6333,0.62988,0.62891,0.63037,0.64795,0.65625,0.65967,0.6499,0.66406,0.67383,0.69971,0.71143,0.7207,0.72119,0.75244,0.75928,1.0
-2.5742,0.08197,1.4007e-05,1.0,1.0,0.0020008,0.00043011,0.14771,0.56055,0.55664,0.55762,0.5542,0.55273,0.55127,0.55127,0.55371,0.55127,0.54785,0.5459,0.54736,0.54639,0.5498,0.5498,0.54395,0.54053,0.54102,0.53857,0.5625,0.55371,0.56006,0.55518,0.55273,0.55127,0.55078,0.56299,0.55615,0.55908,0.55225,0.56152,0.56396,0.58008,0.57813,0.57129,0.56592,0.57959,0.57324,0.59912,0.59375,0.60889,0.60742,0.62207,0.61621,0.62549,0.63867,0.6333,0.62549,0.61621,0.62354,0.62744,0.65283,0.63672,0.66406,0.65625,0.67529,0.64453,0.59473,0.61084,0.63818,0.63867,0.66211,0.64746,0.66602,0.68945,0.69336,0.66748,0.65869,0.65967,0.66553,0.69971,0.65918,0.73779,0.73096,0.75049,0.68115,0.60693,0.5957,0.60889,0.60107,0.59766,0.59668,0.59717,0.6123,0.6123,0.61426,0.6001,0.61279,0.61621,0.63379,0.63281,0.62793,0.62256,0.6416,0.63574,2.0
-31440.0,0.08197,0.0014,1.0,1.0,2.0027e-05,0.00043011,0.12097,0.40039,0.26416,0.2146,0.16528,0.14221,0.12347,0.10956,0.1051,0.092102,0.079529,0.072815,0.071106,0.066406,0.067627,0.063232,0.05191,0.046661,0.045746,0.043243,0.39478,0.26001,0.21326,0.16418,0.14087,0.12219,0.1084,0.11029,0.094482,0.087769,0.075928,0.081055,0.078247,0.089233,-57.0,-57.0,-57.0,-57.0,-57.0,0.4209,0.29272,0.25366,0.21045,0.20911,0.18933,0.18921,0.19592,0.18542,0.17139,0.15869,0.16309,0.16284,0.18457,0.16235,0.18665,0.17725,0.19751,0.16162,0.42358,0.32544,0.30542,0.27075,0.28442,0.26074,0.27417,0.29614,0.30151,0.27539,0.26685,0.26807,0.27246,0.30713,0.2627,0.35425,0.35522,0.38672,0.31445,0.4292,0.28955,0.24658,0.19507,0.17175,0.15356,0.14111,0.14661,0.13904,0.13367,0.11542,0.12451,0.12305,0.13635,0.12903,0.11395,0.10272,0.11847,0.10895,0.0
-3.9746,0.08197,1.4007e-05,0.67285,0.15405,2.0027e-05,4.2915e-06,0.32397,0.56104,0.55664,0.55811,0.55371,0.55176,0.5498,0.54932,0.55225,0.55029,0.5459,0.54395,0.54541,0.54443,0.54834,0.54688,0.54102,0.53711,0.53662,0.53369,0.56445,0.55518,0.56104,0.55566,0.55127,0.54883,0.54785,0.56055,0.55566,0.55664,0.5498,0.55811,0.56152,0.57861,0.57568,0.56592,0.55762,0.57178,0.56348,0.60205,0.6001,0.61865,0.61865,0.63672,0.63379,0.64697,0.66553,0.66699,0.66211,0.65576,0.66455,0.67139,0.70068,0.68652,0.7207,0.71631,0.74414,0.71436,0.59912,0.62451,0.66064,0.66943,0.70166,0.69434,0.72168,0.75586,0.77344,0.75781,0.75586,0.76221,0.77441,0.81738,0.78223,0.88574,0.89502,0.93555,0.87207,0.61084,0.60156,0.6167,0.60986,0.60596,0.60449,0.60596,0.62256,0.62646,0.62988,0.61719,0.63037,0.63574,0.65576,0.65576,0.64941,0.64258,0.66406,0.65918,1.0
-4.1719,0.08197,0.0014,1.0,1.0,2.0027e-05,4.2915e-06,0.54248,0.56055,0.55664,0.55859,0.5542,0.55127,0.54932,0.54834,0.55273,0.55322,0.54834,0.54639,0.54785,0.54883,0.55371,0.55762,0.54932,0.5459,0.54688,0.54492,0.56641,0.5625,0.56982,0.56494,0.55713,0.55176,0.54883,0.56152,0.56201,0.56201,0.55664,0.56494,0.57275,0.59619,0.61914,0.5835,0.56934,0.58301,0.57324,0.60498,0.61084,0.63037,0.63135,0.64453,0.6377,0.64795,0.66602,0.67285,0.66504,0.66064,0.66797,0.67773,0.71094,0.7041,0.73145,0.71777,0.74365,0.71484,0.60254,0.63477,0.67236,0.68115,0.70947,0.69775,0.72119,0.75439,0.77686,0.75732,0.75684,0.76074,0.7749,0.82129,0.79199,0.88672,0.88818,0.92334,0.85742,0.61523,0.61084,0.62744,0.62109,0.61328,0.60791,0.60645,0.62305,0.63232,0.63379,0.62354,0.63525,0.64404,0.66748,0.6748,0.66309,0.64941,0.66943,0.66553,2.0
-1.7949,0.087036,0.0014,0.59424,1.0,0.0020008,4.2915e-06,0.12097,0.55615,0.54785,0.54736,0.54248,0.54102,0.53955,0.53955,0.54248,0.53955,0.53613,0.53467,0.53662,0.53564,0.53906,0.53857,0.53271,0.52979,0.52979,0.52686,0.55713,0.54199,0.54541,0.53809,0.53467,0.53271,0.53223,0.54395,0.53564,0.53809,0.53027,0.53906,0.54053,0.55469,0.54883,0.53564,0.52686,0.53711,0.52637,0.59229,0.57861,0.58984,0.58398,0.59668,0.58887,0.59668,0.60791,0.59961,0.58936,0.57764,0.5835,0.58447,0.60645,0.58398,0.59961,0.58447,0.59521,0.55615,0.58838,0.59473,0.61719,0.61182,0.63184,0.61426,0.62939,0.6499,0.64893,0.61768,0.60596,0.60352,0.60547,0.63477,0.58643,0.64795,0.62939,0.63574,0.55566,0.6001,0.58105,0.59082,0.5791,0.57471,0.57227,0.57227,0.58643,0.58447,0.58447,0.56934,0.58105,0.58203,0.59717,0.59082,0.57666,0.56641,0.57959,0.56689,0.0
-2.791,0.08197,0.0014,1.0,0.15405,2.0027e-05,4.2915e-06,0.12097,0.5542,0.54443,0.54395,0.53906,0.53711,0.53613,0.53613,0.53906,0.53613,0.5332,0.53174,0.5332,0.53271,0.53613,0.53564,0.52979,0.52637,0.52637,0.52393,0.55518,0.53857,0.54199,0.53418,0.53027,0.52881,0.52832,0.54053,0.53271,0.53418,0.52686,0.53564,0.53711,0.55127,0.54541,0.53125,0.52197,0.53271,0.52148,0.5918,0.58105,0.59521,0.59277,0.61133,0.6084,0.62207,0.63916,0.63672,0.63184,0.62354,0.63184,0.63574,0.66064,0.64111,0.66943,0.66162,0.68311,0.64697,0.58936,0.60645,0.63818,0.64307,0.67627,0.66846,0.69531,0.72754,0.74072,0.72363,0.71924,0.72412,0.73242,0.77051,0.72852,0.82471,0.82715,0.85986,0.7876,0.6001,0.58301,0.59424,0.58447,0.58154,0.58057,0.58203,0.59814,0.59863,0.60254,0.58887,0.60156,0.60449,0.62109,0.61621,0.60547,0.5957,0.61279,0.60303,1.0
-15.555,0.31372,0.0014,0.29492,1.0,2.0027e-05,0.00043011,0.64795,0.46021,0.35425,0.30981,0.25903,0.22913,0.20349,0.18311,0.17676,0.1637,0.14197,0.13098,0.12585,0.11963,0.12054,0.13306,0.091248,0.079407,0.07428,0.068237,0.45532,0.35059,0.31055,0.26074,0.22974,0.20374,0.18311,0.18164,0.16772,0.15308,0.13965,0.14111,0.13965,0.1543,0.16431,0.12079,0.10114,0.10986,0.095032,0.48486,0.38745,0.35571,0.31128,0.30151,0.27344,0.26587,0.26904,0.26074,0.23804,0.2251,0.22534,0.22583,0.25049,0.23303,0.24731,0.22815,0.24792,0.21387,0.48535,0.4165,0.40308,0.36694,0.37207,0.34009,0.34595,0.3645,0.37134,0.33667,0.32813,0.3252,0.33057,0.36816,0.32861,0.40967,0.4043,0.43335,0.36353,0.49414,0.38501,0.34912,0.29639,0.26514,0.23889,0.21924,0.22107,0.21558,0.20142,0.18237,0.18726,0.1864,0.20142,0.198,0.17383,0.15417,0.16858,0.1593,2.0
-2.1719,0.77783,0.0014,0.11578,0.95801,0.0020008,4.2915e-06,0.12097,0.56104,0.55762,0.55908,0.55615,0.55566,0.55518,0.55566,0.55908,0.55615,0.55371,0.55273,0.55469,0.5542,0.55762,0.55762,0.55273,0.55029,0.55127,0.54932,0.5625,0.55127,0.55664,0.55127,0.54932,0.54883,0.54932,0.56152,0.55322,0.55615,0.54932,0.55859,0.56006,0.57422,0.56885,0.55811,0.55225,0.56396,0.55469,0.59766,0.5874,0.60059,0.59668,0.61084,0.60449,0.61279,0.625,0.61621,0.60693,0.5957,0.60254,0.604,0.62646,0.604,0.62305,0.61035,0.62402,0.58691,0.59375,0.60303,0.62695,0.62305,0.64355,0.62695,0.64307,0.66406,0.6626,0.63232,0.62061,0.61963,0.62256,0.65186,0.604,0.66846,0.65234,0.66162,0.58447,0.60596,0.59082,0.60254,0.59229,0.58936,0.58887,0.58984,0.60449,0.60254,0.60352,0.58838,0.60107,0.60254,0.61816,0.61133,0.60107,0.59326,0.60889,0.59766,0.0
-inf,0.08197,0.0014,1.0,1.0,0.0020008,0.00043011,0.12097,0.40039,0.26416,0.2146,0.16528,0.14221,0.12347,0.10956,0.1051,0.092102,0.079529,0.072815,0.071106,0.066406,0.067627,0.063232,0.05191,0.046661,0.045746,0.043243,0.39478,0.26001,0.21326,0.16418,0.14087,0.12219,0.1084,0.11029,0.094482,0.087769,0.075928,0.081055,0.078247,0.089233,-57.0,-57.0,-57.0,-57.0,-57.0,0.41943,0.28711,0.24463,0.19788,0.1908,0.16614,0.16052,0.16199,0.14587,0.1261,0.11035,0.11194,0.10889,0.12708,-57.0,-57.0,-57.0,-57.0,-57.0,0.4209,0.31177,0.28223,0.23706,0.23816,0.20422,0.20667,0.21729,0.20947,0.16895,0.15295,0.14673,0.14429,0.16968,-57.0,-57.0,-57.0,-57.0,-57.0,0.42749,0.28467,0.2395,0.18579,0.16089,0.14124,0.12732,0.1311,0.12152,0.11243,0.092896,0.10052,0.097351,0.10913,-57.0,-57.0,-57.0,-57.0,-57.0,1.0
-2.5352,0.5166,0.0014,1.0,1.0,0.0020008,4.2915e-06,0.12097,0.56104,0.55859,0.56055,0.55811,0.55713,0.55664,0.55713,0.56055,0.55859,0.55615,0.55518,0.55713,0.55664,0.56055,0.56152,0.55762,0.55566,0.55762,0.55664,0.56299,0.5542,0.56055,0.55615,0.55371,0.55322,0.55322,0.56592,0.55908,0.5625,0.55566,0.56543,0.56787,0.5835,0.58057,0.57275,0.56738,0.58057,0.57373,0.59912,0.59326,0.60791,0.60547,0.62061,0.61475,0.62402,0.63721,0.63086,0.62305,0.61279,0.62012,0.62305,0.64746,0.62939,0.65332,0.64307,0.66016,0.62695,0.59521,0.60986,0.63672,0.63574,0.65869,0.64355,0.66113,0.68408,0.68652,0.65869,0.64893,0.64893,0.65381,0.68604,0.64258,0.71533,0.70459,0.71973,0.64697,0.60742,0.5957,0.6084,0.6001,0.59717,0.59619,0.59717,0.61279,0.61279,0.61475,0.60059,0.61328,0.61621,0.6333,0.63037,0.62305,0.6167,0.63477,0.62744,2.0
-3.4023,0.84375,0.0014,0.048096,0.81787,2.0027e-05,4.2915e-06,0.12097,0.56055,0.55713,0.55859,0.55566,0.55518,0.55469,0.55518,0.55811,0.55518,0.55273,0.55176,0.55371,0.55322,0.55664,0.55615,0.55127,0.54883,0.54932,0.54736,0.56201,0.55078,0.55566,0.55029,0.54785,0.54736,0.54785,0.56055,0.55176,0.55469,0.54736,0.55664,0.55811,0.57227,0.56592,0.55469,0.54834,0.56006,0.5498,0.59912,0.59229,0.60889,0.60791,0.62793,0.62646,0.64063,0.65771,0.6543,0.65088,0.64209,0.65137,0.65527,0.68066,0.66064,0.69189,0.68701,0.70996,0.67529,0.59619,0.61621,0.64941,0.65576,0.68896,0.68262,0.70996,0.7417,0.75342,0.7373,0.73291,0.73877,0.74805,0.78613,0.74414,0.8418,0.84668,0.88037,0.81104,0.60693,0.59473,0.6084,0.60059,0.59912,0.6001,0.60254,0.61865,0.61816,0.62305,0.60889,0.62305,0.62549,0.64258,0.63721,0.62939,0.62305,0.64111,0.63232,0.0
