like1,parPartSOM_Fast_to_SOM_Slow_soil,parSOM_FastDecCoeffStandard_soil,parPartSMB_Fast_to_SOM_Fast_soil,parPartSMB_Slow_to_SOM_Fast_soil,parAOM_SlowDecCoeffStandard_fert,parSOM_SlowDecCoeffStandard_soil,parAOM_SlowUtilizationEfficiency_,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,chain
-1.4922,0.32227,0.00018907,0.7251,0.42773,0.00024295,5.1081e-05,0.38696,0.54883,0.52197,0.51074,0.4917,0.47998,0.46875,0.45923,0.45703,0.44727,0.43286,0.42456,0.4209,0.41455,0.41479,0.40405,0.37939,0.36304,0.35132,0.3374,0.55029,0.52051,0.51465,0.49463,0.48047,0.46851,0.45874,0.46387,0.45264,0.44385,0.43188,0.43481,0.43164,0.44263,0.43335,0.40527,0.38403,0.38477,0.36572,0.58545,0.56348,0.56738,0.55225,0.55908,0.54443,0.54688,0.55518,0.54834,0.5293,0.51563,0.51563,0.51318,0.5332,0.50879,0.51465,0.4895,0.49561,0.44824,0.58301,0.5874,0.60791,0.59912,0.61865,0.59863,0.61279,0.63428,0.64014,0.60596,0.59424,0.58838,0.58789,0.61719,0.56689,0.62939,0.6084,0.61523,0.52393,0.59473,0.56396,0.56494,0.54248,0.52783,0.51611,0.50684,0.51514,0.51172,0.50293,0.48413,0.48999,0.48706,0.49878,0.49023,0.46094,0.4375,0.44238,0.42358,0.0
-1.3535,0.28027,0.00013316,0.5376,0.67139,0.00033689,6.032e-05,0.60693,0.55225,0.53027,0.52197,0.50537,0.4939,0.48315,0.47412,0.47363,0.4668,0.45142,0.44336,0.43994,0.43506,0.43652,0.4458,0.40381,0.38745,0.37598,0.3623,0.55615,0.5332,0.53125,0.51514,0.50049,0.48853,0.47925,0.4856,0.47827,0.46973,0.45947,0.46313,0.46362,0.47974,0.48901,0.44824,0.42725,0.43213,0.41357,0.59229,0.57813,0.58643,0.57471,0.58105,0.56592,0.56836,0.57764,0.57373,0.55469,0.54248,0.54297,0.54346,0.56689,0.54834,0.55762,0.53223,0.54199,0.49902,0.58984,0.60059,0.625,0.61865,0.63721,0.61572,0.62891,0.65088,0.65918,0.62354,0.61328,0.60645,0.6084,0.64111,0.5957,0.65967,0.63965,0.64844,0.56104,0.60303,0.57813,0.5835,0.56445,0.5498,0.5376,0.52881,0.53809,0.53857,0.52979,0.5127,0.51855,0.51904,0.53418,0.53125,0.50586,0.48315,0.49146,0.47632,1.0
-3.3926,0.34521,0.00011188,0.62402,0.68896,0.00023925,8.285e-06,0.43066,0.56152,0.55664,0.55811,0.55371,0.55078,0.54883,0.54736,0.55078,0.54883,0.54443,0.54199,0.54346,0.54297,0.54688,0.5459,0.53955,0.53613,0.53613,0.5332,0.56641,0.55859,0.56592,0.56152,0.55615,0.55322,0.55176,0.56396,0.56104,0.56152,0.55566,0.56445,0.56982,0.58936,0.59082,0.58203,0.57373,0.58984,0.58203,0.60352,0.60449,0.62354,0.62402,0.64014,0.63477,0.64551,0.66211,0.66309,0.65479,0.64746,0.65381,0.65967,0.68896,0.67578,0.70508,0.69434,0.71631,0.68311,0.60059,0.62744,0.6626,0.66895,0.69727,0.68604,0.7085,0.73779,0.75195,0.72803,0.72266,0.72266,0.73047,0.76953,0.73047,0.81592,0.81006,0.8335,0.75684,0.61328,0.60498,0.62158,0.61475,0.60986,0.60693,0.60693,0.62305,0.62744,0.62891,0.6167,0.62842,0.63428,0.65527,0.65771,0.65137,0.64258,0.66309,0.6582,2.0
-1.5791,0.23181,0.00014365,0.85205,0.73438,0.00011379,3.6895e-05,0.41187,0.55225,0.53271,0.5249,0.51025,0.50098,0.4917,0.48413,0.48315,0.47583,0.46362,0.45679,0.4541,0.44922,0.45068,0.44312,0.42261,0.40894,0.39966,0.38818,0.55518,0.53369,0.53223,0.51758,0.50586,0.49585,0.48779,0.49463,0.48657,0.48022,0.46997,0.47437,0.47412,0.48804,0.4834,0.4624,0.44458,0.44946,0.43384,0.59082,0.5791,0.58936,0.58057,0.59082,0.57959,0.58496,0.59619,0.59375,0.5791,0.56885,0.57178,0.57324,0.59814,0.58105,0.59912,0.58057,0.59424,0.5542,0.58887,0.604,0.63135,0.63037,0.6543,0.63818,0.65674,0.68311,0.69531,0.66797,0.66113,0.65967,0.66455,0.70117,0.65967,0.73975,0.73047,0.74951,0.66895,0.60107,0.5791,0.58594,0.56982,0.55811,0.54883,0.54199,0.55225,0.55273,0.54736,0.53125,0.53906,0.53955,0.55518,0.55273,0.5332,0.51465,0.5249,0.51172,0.0
-2.7148,0.40796,0.00012231,0.7876,0.97607,0.00022733,4.8339e-05,0.61621,0.55762,0.54541,0.54297,0.5332,0.52588,0.51904,0.51318,0.51514,0.51221,0.50098,0.49561,0.49438,0.49219,0.49536,0.50488,0.47656,0.46631,0.46021,0.4519,0.5625,0.55371,0.55859,0.55127,0.54102,0.5332,0.52734,0.53711,0.53516,0.53174,0.5249,0.53125,0.53711,0.56006,0.58691,0.55078,0.53857,0.55127,0.54004,0.60107,0.60254,0.62012,0.61914,0.63086,0.62109,0.62793,0.64209,0.64502,0.6333,0.62598,0.63037,0.6377,0.66895,0.66211,0.69141,0.67725,0.69922,0.66846,0.59863,0.62549,0.66016,0.66602,0.69092,0.67529,0.69482,0.72266,0.73926,0.71289,0.7085,0.70703,0.7168,0.7583,0.72656,0.81396,0.80908,0.83398,0.76123,0.61133,0.60205,0.61621,0.60791,0.59814,0.59033,0.58545,0.59863,0.60547,0.60254,0.58984,0.59961,0.60596,0.62793,0.63574,0.62793,0.61523,0.63428,0.62988,1.0
-1.9141,0.23706,6.2048e-05,0.49829,0.56055,0.00011247,2.8551e-05,0.38379,0.55664,0.54395,0.54004,0.52979,0.52344,0.51807,0.51318,0.51416,0.5083,0.49902,0.4939,0.49292,0.48926,0.49121,0.48462,0.46851,0.45752,0.4502,0.44043,0.56006,0.54248,0.54395,0.5332,0.52441,0.51807,0.51318,0.52246,0.51465,0.51123,0.50195,0.50781,0.5083,0.52197,0.51611,0.49707,0.48193,0.48828,0.47363,0.59619,0.58691,0.59961,0.59424,0.60693,0.59863,0.60693,0.62061,0.61768,0.60645,0.59619,0.60059,0.60254,0.62744,0.60742,0.62646,0.60986,0.625,0.58398,0.59326,0.61084,0.64063,0.6416,0.66797,0.65479,0.67529,0.70361,0.71484,0.68945,0.68262,0.68213,0.6875,0.72314,0.67969,0.75928,0.75,0.77002,0.68848,0.60547,0.58789,0.59766,0.58447,0.57617,0.57031,0.56689,0.57959,0.58008,0.57764,0.56201,0.57129,0.57275,0.58887,0.58398,0.56592,0.5498,0.56152,0.54785,2.0
-1.457,0.25854,0.0001334,0.88428,0.99121,0.00023031,2.3067e-05,0.1001,0.55273,0.53711,0.53125,0.51953,0.51318,0.50732,0.50244,0.50195,0.49414,0.48535,0.47998,0.479,0.47412,0.47461,0.46826,0.45117,0.44019,0.43237,0.42261,0.55322,0.53174,0.53027,0.5166,0.50928,0.50342,0.49854,0.50635,0.4939,0.49097,0.48047,0.48633,0.48364,0.4939,0.48462,0.46362,0.44922,0.45239,0.43652,0.58936,0.57324,0.58203,0.57324,0.5874,0.5791,0.58691,0.59814,0.58984,0.57764,0.56445,0.56787,0.56543,0.58447,0.55859,0.57324,0.55518,0.56396,0.51758,0.58691,0.59717,0.62256,0.62012,0.64697,0.63281,0.65234,0.67725,0.68213,0.6543,0.64307,0.64014,0.64014,0.66895,0.6167,0.68799,0.67236,0.68311,0.59277,0.59814,0.57471,0.58057,0.56445,0.55762,0.55176,0.54834,0.55908,0.55469,0.55225,0.53418,0.54346,0.54102,0.55273,0.54248,0.52197,0.50488,0.5127,0.49561,0.0
-1.3838,0.40698,0.00015843,0.62988,0.35303,0.00022602,5.0783e-05,0.51758,0.55273,0.53076,0.52246,0.50586,0.49512,0.48511,0.47656,0.47583,0.46826,0.4541,0.44653,0.44336,0.43848,0.4397,0.43652,0.40649,0.39087,0.37964,0.36646,0.55566,0.53125,0.52881,0.51172,0.49756,0.48657,0.47778,0.48438,0.47607,0.46753,0.45679,0.46045,0.45996,0.47363,0.46875,0.43872,0.41772,0.42139,0.40259,0.59131,0.5752,0.58301,0.5708,0.57813,0.56445,0.56787,0.57813,0.57373,0.55566,0.54395,0.54443,0.54443,0.56689,0.54541,0.55322,0.52881,0.53809,0.49292,0.58936,0.59912,0.62305,0.61719,0.6377,0.61816,0.6333,0.65723,0.66602,0.63281,0.62305,0.61768,0.61963,0.65234,0.60498,0.66992,0.65088,0.66113,0.57275,0.60205,0.57568,0.58008,0.56104,0.54688,0.53564,0.52783,0.5376,0.53711,0.52881,0.51172,0.51807,0.51709,0.53125,0.52539,0.49805,0.47534,0.48242,0.46558,1.0
-1.4814,0.26514,0.00016272,0.65771,0.76465,0.00019372,5.1141e-05,0.2832,0.54785,0.52246,0.51172,0.49341,0.48242,0.47217,0.46313,0.46069,0.4502,0.43652,0.42847,0.42505,0.41772,0.41748,0.40674,0.38232,0.36621,0.354,0.33984,0.54834,0.51953,0.51367,0.49438,0.48193,0.47119,0.46191,0.4668,0.45435,0.44629,0.43408,0.4375,0.43335,0.44287,0.43286,0.40527,0.38477,0.38403,0.36523,0.58398,0.56201,0.56641,0.55225,0.56055,0.54736,0.55078,0.55957,0.55078,0.5332,0.51904,0.52002,0.51709,0.53564,0.50977,0.51758,0.4939,0.49927,0.45142,0.58203,0.58643,0.60693,0.59912,0.62109,0.60205,0.61768,0.63965,0.64453,0.6123,0.6001,0.59521,0.59424,0.62354,0.57178,0.63672,0.61719,0.62451,0.5332,0.59326,0.5625,0.56396,0.54248,0.52979,0.51904,0.51074,0.51855,0.51367,0.50635,0.48706,0.49341,0.48975,0.50049,0.49048,0.4624,0.43994,0.44385,0.42432,2.0
-1.4297,0.20984,0.00016725,0.70605,0.66406,0.00011766,3.8326e-05,0.43726,0.55029,0.52637,0.5166,0.49951,0.48828,0.47778,0.46899,0.46753,0.45898,0.44556,0.43774,0.43481,0.4292,0.43018,0.42163,0.39844,0.38354,0.37329,0.36084,0.55273,0.52637,0.52246,0.50488,0.4917,0.48047,0.47119,0.47705,0.46777,0.45972,0.44873,0.45239,0.45117,0.46387,0.45752,0.43286,0.41309,0.4165,0.39917,0.58789,0.57129,0.57813,0.56641,0.57471,0.56152,0.56543,0.57568,0.57129,0.55518,0.54346,0.54541,0.54541,0.56885,0.54883,0.5625,0.5415,0.55225,0.50977,0.58545,0.5957,0.62012,0.61523,0.6377,0.61963,0.63623,0.66113,0.67139,0.6416,0.6333,0.63037,0.63428,0.66846,0.62451,0.69873,0.68555,0.70166,0.61768,0.59814,0.57129,0.5752,0.55566,0.54248,0.53125,0.52344,0.53223,0.53125,0.52393,0.50684,0.51416,0.51318,0.52783,0.52295,0.49902,0.47803,0.48608,0.47095,0.0
-1.6406,0.48389,0.00014281,0.64404,0.61475,0.00014341,4.7922e-05,0.45459,0.55469,0.53809,0.53223,0.51904,0.51074,0.50293,0.49609,0.49609,0.4895,0.47803,0.47168,0.46948,0.46533,0.46729,0.46021,0.4397,0.42651,0.41724,0.40576,0.55811,0.53857,0.53857,0.52539,0.51465,0.50586,0.49902,0.50684,0.49951,0.49365,0.48413,0.48901,0.48926,0.50391,0.49927,0.47729,0.45972,0.46582,0.44946,0.59424,0.58398,0.59521,0.58789,0.59814,0.5874,0.59375,0.60596,0.60352,0.58936,0.57861,0.58203,0.5835,0.6084,0.58984,0.60645,0.5874,0.60107,0.56006,0.5918,0.60742,0.63623,0.63525,0.65967,0.64355,0.66211,0.68848,0.7002,0.67236,0.66455,0.6626,0.66748,0.70313,0.66016,0.73682,0.7251,0.74268,0.66016,0.60449,0.58398,0.59229,0.57715,0.56641,0.55811,0.55225,0.56396,0.56445,0.55957,0.54346,0.55176,0.55273,0.56885,0.56543,0.54541,0.52686,0.53711,0.52344,1.0
-1.5498,0.29517,8.6308e-05,0.51563,0.38403,0.00014281,3.8505e-05,0.47314,0.55518,0.53857,0.53223,0.51953,0.51074,0.50293,0.49658,0.49683,0.48999,0.47827,0.47192,0.46973,0.46558,0.46753,0.46021,0.43823,0.42456,0.41504,0.40308,0.55859,0.53809,0.5376,0.52344,0.51221,0.50342,0.49683,0.50488,0.49683,0.49072,0.48071,0.48535,0.48535,0.49902,0.49219,0.46753,0.44873,0.4541,0.43628,0.59473,0.58203,0.59277,0.58398,0.59375,0.58301,0.58887,0.60107,0.59766,0.58301,0.57178,0.57471,0.57568,0.59912,0.57813,0.59082,0.56982,0.58203,0.53857,0.59229,0.60596,0.6333,0.63086,0.6543,0.63818,0.65674,0.68262,0.69336,0.66406,0.65625,0.65381,0.65771,0.69189,0.646,0.71826,0.7041,0.71924,0.63428,0.60498,0.58301,0.59033,0.57422,0.56299,0.5542,0.54883,0.56006,0.56055,0.55469,0.53857,0.54639,0.54639,0.56152,0.55615,0.53223,0.51221,0.52148,0.50537,2.0
-2.166,0.27124,4.9055e-05,0.59033,0.51367,0.00028419,2.5034e-05,0.42749,0.55908,0.54932,0.54736,0.53955,0.53418,0.52979,0.52637,0.52783,0.52393,0.51611,0.51172,0.51172,0.50928,0.51221,0.50732,0.49438,0.48584,0.48071,0.47314,0.56299,0.5498,0.55371,0.54492,0.53711,0.53174,0.52832,0.53906,0.5332,0.53076,0.52295,0.52979,0.53271,0.54883,0.54541,0.53027,0.51758,0.52832,0.51611,0.59961,0.59424,0.60938,0.60547,0.61865,0.61035,0.61914,0.6333,0.63135,0.61963,0.60986,0.61377,0.61719,0.64307,0.62549,0.64551,0.62988,0.64648,0.60791,0.59668,0.6167,0.64795,0.64941,0.67529,0.66064,0.68066,0.70752,0.71826,0.69043,0.68213,0.68018,0.68506,0.72021,0.67676,0.75293,0.74121,0.7583,0.67676,0.60938,0.59521,0.60742,0.59619,0.58838,0.5835,0.58057,0.59473,0.59668,0.59473,0.58057,0.59033,0.59326,0.61084,0.60889,0.59424,0.58008,0.59521,0.58496,0.0
-1.3848,0.30786,0.00013351,0.62402,0.46265,0.00024092,4.6015e-05,0.38477,0.55127,0.5293,0.52002,0.50342,0.49341,0.48364,0.47559,0.47388,0.46509,0.4519,0.44434,0.44141,0.4353,0.43604,0.42578,0.40259,0.38696,0.37573,0.36206,0.55322,0.52734,0.52344,0.50635,0.4939,0.4834,0.4751,0.4812,0.4707,0.46289,0.45166,0.45532,0.45264,0.46387,0.45508,0.42847,0.40796,0.40967,0.39111,0.58887,0.57031,0.57666,0.56445,0.57227,0.55957,0.56299,0.57275,0.56592,0.54834,0.53516,0.53613,0.53418,0.55469,0.53027,0.53809,0.51416,0.521,0.47388,0.58643,0.59424,0.6167,0.61035,0.63135,0.6123,0.62744,0.65039,0.65674,0.62354,0.6123,0.60693,0.60693,0.63721,0.58691,0.65088,0.63037,0.63867,0.54785,0.59814,0.57129,0.57471,0.55469,0.54199,0.53125,0.52393,0.5332,0.53027,0.52246,0.50439,0.51123,0.50879,0.521,0.5127,0.48511,0.46289,0.46826,0.44995,1.0
-1.4365,0.39453,8.7738e-05,0.57031,0.79395,0.00017321,4.8935e-05,0.16919,0.55322,0.53613,0.52979,0.51758,0.51025,0.50342,0.4978,0.49707,0.48853,0.47852,0.47241,0.47046,0.46484,0.46509,0.45703,0.43652,0.42285,0.4126,0.40015,0.55371,0.53125,0.52979,0.51514,0.50684,0.5,0.49438,0.50146,0.48926,0.48511,0.47388,0.47925,0.47583,0.4856,0.47534,0.45093,0.43408,0.43506,0.41699,0.58984,0.57324,0.58154,0.57227,0.58496,0.57617,0.5835,0.59424,0.58594,0.57275,0.55957,0.5625,0.56006,0.5791,0.55225,0.56445,0.54443,0.55176,0.50391,0.5874,0.59717,0.62207,0.61914,0.64502,0.63037,0.64941,0.67383,0.6792,0.65088,0.64014,0.63721,0.63721,0.66699,0.61475,0.68457,0.66846,0.67822,0.58789,0.59814,0.57471,0.58008,0.56348,0.55518,0.54883,0.54443,0.55469,0.55029,0.54639,0.52832,0.53711,0.53418,0.54541,0.53467,0.51074,0.49146,0.49683,0.47778,2.0
-1.6299,0.28809,0.00014174,0.59375,0.7168,0.00021291,3.0577e-05,0.47876,0.55518,0.53906,0.53369,0.52148,0.51318,0.50586,0.49951,0.5,0.49414,0.48315,0.47729,0.47559,0.47192,0.47437,0.46924,0.44971,0.43799,0.43042,0.42041,0.55859,0.54004,0.54102,0.52881,0.51807,0.50977,0.50293,0.51172,0.50488,0.49976,0.49048,0.49585,0.49731,0.51318,0.51025,0.48926,0.4729,0.48071,0.46558,0.59473,0.58545,0.59717,0.59033,0.60059,0.58984,0.5957,0.60791,0.60498,0.59082,0.58057,0.5835,0.58545,0.61035,0.59277,0.60938,0.59033,0.60352,0.56299,0.59229,0.6084,0.63721,0.63623,0.65918,0.64258,0.66064,0.68604,0.69678,0.66699,0.65869,0.65576,0.65967,0.69482,0.65137,0.7251,0.71094,0.72607,0.6416,0.60498,0.58545,0.59424,0.58008,0.56934,0.56104,0.55566,0.56738,0.56836,0.56348,0.54785,0.55664,0.55811,0.57471,0.57227,0.55371,0.53564,0.54736,0.53467,0.0
-1.4561,0.30737,0.00019002,0.6123,0.62354,0.00017238,3.3736e-05,0.44434,0.55322,0.53369,0.52637,0.51221,0.50293,0.49438,0.4873,0.48706,0.47998,0.46851,0.46191,0.45972,0.45557,0.45728,0.44995,0.43018,0.41748,0.40918,0.39819,0.55566,0.53369,0.53174,0.51709,0.50537,0.49609,0.48877,0.49634,0.48804,0.48193,0.47217,0.47681,0.47681,0.49072,0.48511,0.46289,0.44507,0.45068,0.43433,0.59131,0.57813,0.5874,0.57764,0.5874,0.57568,0.58105,0.59229,0.58838,0.57324,0.56201,0.56445,0.56543,0.58936,0.56934,0.5835,0.56299,0.57471,0.53174,0.58887,0.60156,0.62793,0.625,0.64746,0.63037,0.64795,0.67285,0.68262,0.65283,0.64453,0.64111,0.64453,0.67871,0.63379,0.70557,0.69092,0.70459,0.61914,0.60156,0.57813,0.58447,0.56738,0.55615,0.54688,0.54053,0.55127,0.55078,0.54541,0.52881,0.53662,0.53711,0.55225,0.54785,0.52637,0.50684,0.51611,0.50195,1.0
-1.874,0.47046,0.00018895,0.77979,0.65527,0.00012279,4.2737e-05,0.48804,0.55518,0.53906,0.53369,0.52148,0.51318,0.50537,0.49878,0.49927,0.49365,0.48218,0.47632,0.47437,0.4707,0.47314,0.46973,0.44849,0.43628,0.42822,0.41797,0.55908,0.5415,0.54248,0.53076,0.51953,0.51074,0.50391,0.51221,0.50635,0.50098,0.49194,0.49707,0.49902,0.51563,0.51758,0.49316,0.47656,0.48462,0.46973,0.59521,0.58789,0.60059,0.59473,0.60547,0.59473,0.60156,0.61426,0.61377,0.60059,0.59131,0.59521,0.59863,0.62549,0.61035,0.63135,0.61377,0.62988,0.59229,0.59326,0.61182,0.64209,0.64355,0.66797,0.65283,0.67236,0.69971,0.71387,0.6875,0.68164,0.68066,0.6875,0.72559,0.68652,0.76855,0.76074,0.78223,0.70313,0.60596,0.58789,0.59717,0.58398,0.57275,0.56445,0.55908,0.5708,0.57324,0.56885,0.5542,0.56299,0.56543,0.58301,0.58301,0.56592,0.54883,0.56152,0.55078,2.0
-1.8525,0.28906,0.00014091,0.46167,0.51367,8.9228e-05,2.2709e-05,0.4978,0.55615,0.54102,0.53662,0.5249,0.51758,0.51074,0.50537,0.50635,0.50098,0.49072,0.48511,0.48389,0.48096,0.4834,0.479,0.46021,0.44946,0.44287,0.43359,0.56006,0.5415,0.54248,0.53027,0.51953,0.51172,0.50635,0.51514,0.50879,0.50391,0.49463,0.50049,0.50195,0.51807,0.51465,0.4917,0.47534,0.48389,0.46826,0.59619,0.58643,0.59863,0.5918,0.60303,0.59326,0.60059,0.61426,0.61279,0.6001,0.59033,0.59473,0.59766,0.62402,0.60547,0.62451,0.60693,0.62354,0.58398,0.59375,0.60986,0.63965,0.63965,0.66455,0.6499,0.66992,0.69824,0.71143,0.68506,0.6792,0.67871,0.68555,0.72314,0.68115,0.76172,0.75293,0.7749,0.69531,0.60645,0.58691,0.59619,0.58154,0.57178,0.56445,0.56006,0.57275,0.57422,0.57031,0.55518,0.56445,0.56641,0.5835,0.58057,0.56152,0.54443,0.55762,0.54492,0.0
-1.8896,0.35791,0.00013554,0.74512,0.93213,0.00021648,3.4094e-05,0.39209,0.55566,0.54199,0.5376,0.52734,0.52051,0.51416,0.50879,0.50928,0.50342,0.49414,0.48877,0.48755,0.48413,0.48633,0.48047,0.46509,0.45435,0.44775,0.43848,0.55908,0.54297,0.54492,0.53467,0.52588,0.51904,0.51367,0.52246,0.51563,0.51221,0.50342,0.50928,0.51074,0.52637,0.52344,0.5083,0.4939,0.50195,0.4895,0.59521,0.58887,0.60205,0.59766,0.60986,0.60059,0.60791,0.62061,0.61865,0.60596,0.59619,0.6001,0.60254,0.62842,0.61182,0.6333,0.61719,0.63184,0.59326,0.59277,0.6123,0.64258,0.64404,0.66943,0.6543,0.67383,0.7002,0.71094,0.68359,0.67627,0.67432,0.6792,0.71484,0.67285,0.75195,0.74121,0.75879,0.67676,0.60498,0.58887,0.59961,0.5874,0.57861,0.57178,0.56738,0.57959,0.58057,0.57813,0.56299,0.57227,0.57422,0.59131,0.59033,0.57568,0.56055,0.57373,0.56299,1.0
-1.7627,0.25635,7.2837e-05,0.33691,0.68701,0.00015974,3.5346e-05,0.50195,0.55713,0.54297,0.53906,0.52783,0.521,0.51416,0.50928,0.51025,0.50439,0.49414,0.48853,0.4873,0.48389,0.48657,0.4812,0.46167,0.44995,0.44214,0.43164,0.56104,0.54346,0.54541,0.53369,0.52393,0.5166,0.51074,0.52002,0.51318,0.50879,0.49951,0.50537,0.50684,0.52246,0.51855,0.49658,0.48022,0.48828,0.47217,0.59668,0.58789,0.60059,0.59424,0.60547,0.5957,0.60303,0.61621,0.61328,0.6001,0.58936,0.59326,0.59521,0.62012,0.60107,0.61768,0.59863,0.6123,0.57129,0.59473,0.61084,0.64014,0.63965,0.66406,0.64844,0.66748,0.69385,0.70459,0.67627,0.66846,0.66602,0.6709,0.70605,0.66162,0.73584,0.72266,0.73828,0.6543,0.60742,0.58838,0.59863,0.58447,0.57471,0.56787,0.56348,0.57617,0.57715,0.57324,0.55762,0.56641,0.56787,0.58447,0.58105,0.56152,0.54395,0.55566,0.54199,2.0
-1.4551,0.27881,0.00015306,0.7168,0.68848,0.00013947,4.6551e-05,0.46167,0.55176,0.53027,0.52197,0.50586,0.49536,0.4856,0.47729,0.47607,0.46826,0.45508,0.44775,0.44458,0.43945,0.44092,0.43359,0.40991,0.39502,0.38452,0.37207,0.55469,0.53125,0.52881,0.51318,0.5,0.48926,0.48071,0.48706,0.47852,0.47119,0.46069,0.4646,0.46387,0.47778,0.4729,0.44873,0.42944,0.43359,0.4165,0.59033,0.57666,0.58496,0.5752,0.5835,0.5708,0.5752,0.58594,0.58252,0.56689,0.55566,0.55762,0.55859,0.58252,0.56348,0.57813,0.55713,0.56885,0.52686,0.58789,0.60059,0.62646,0.62354,0.646,0.62842,0.64502,0.66992,0.68115,0.65137,0.64307,0.64063,0.64453,0.6792,0.63623,0.71045,0.69727,0.71338,0.62939,0.60059,0.57666,0.58203,0.56396,0.55127,0.54102,0.5332,0.54297,0.54297,0.53613,0.51953,0.52637,0.52637,0.5415,0.53809,0.51563,0.49487,0.50391,0.48901,0.0
-1.3896,0.29492,0.00013113,0.40063,0.68945,0.00018966,4.7684e-05,0.36499,0.55127,0.52881,0.52002,0.50391,0.49414,0.48486,0.47705,0.47559,0.46631,0.45361,0.44604,0.44312,0.43701,0.4375,0.427,0.40381,0.38818,0.37671,0.36279,0.55273,0.52637,0.52295,0.50537,0.4939,0.48389,0.47583,0.48193,0.4707,0.46362,0.4519,0.45605,0.45288,0.46362,0.45386,0.427,0.40698,0.40796,0.38892,0.58838,0.56934,0.57568,0.56299,0.57227,0.55957,0.56396,0.57373,0.56592,0.54932,0.53564,0.53711,0.53467,0.55469,0.5293,0.5376,0.51367,0.52002,0.47241,0.58594,0.59277,0.61572,0.60889,0.63086,0.6123,0.62842,0.65137,0.65674,0.62451,0.61328,0.6084,0.6084,0.63818,0.5874,0.65186,0.63184,0.63965,0.54883,0.59766,0.56982,0.57373,0.55371,0.5415,0.53174,0.5249,0.53418,0.53027,0.52344,0.50488,0.51172,0.50928,0.521,0.51172,0.48413,0.46216,0.46704,0.44775,1.0
-1.584,0.13196,0.00015712,0.37573,0.5874,0.00019729,3.5286e-05,0.51611,0.54834,0.51953,0.50684,0.48657,0.47363,0.46143,0.45117,0.44897,0.43921,0.42358,0.41479,0.41064,0.40454,0.40503,0.39746,0.36768,0.35059,0.33862,0.32471,0.55029,0.51855,0.51172,0.49048,0.47461,0.46167,0.45093,0.45581,0.44482,0.43481,0.42261,0.42554,0.42285,0.43433,0.42578,0.39502,0.37256,0.37476,0.35425,0.58496,0.56104,0.56445,0.54785,0.55273,0.53662,0.53809,0.54639,0.53906,0.51904,0.50537,0.50537,0.50293,0.52344,0.49878,0.50342,0.47681,0.48315,0.43604,0.58301,0.58447,0.60449,0.59375,0.61133,0.58984,0.60303,0.62402,0.62988,0.59424,0.58301,0.57666,0.57617,0.60645,0.55615,0.6167,0.59424,0.60156,0.51025,0.5957,0.56152,0.56152,0.5376,0.52148,0.5083,0.49854,0.50635,0.50293,0.49292,0.47412,0.47949,0.47681,0.48901,0.48022,0.44971,0.42505,0.43018,0.41113,2.0
-1.3965,0.3291,0.00012493,0.5874,0.73438,0.00029612,5.6744e-05,0.51123,0.55322,0.53418,0.52686,0.51221,0.50195,0.49292,0.48511,0.48462,0.47729,0.46436,0.45703,0.45435,0.44971,0.45117,0.44775,0.42065,0.40576,0.39526,0.38257,0.55664,0.53564,0.53467,0.52002,0.50781,0.49731,0.48926,0.49634,0.48877,0.48169,0.47168,0.47583,0.47607,0.49121,0.48926,0.46265,0.4436,0.44873,0.43164,0.59277,0.58057,0.59033,0.58057,0.58887,0.57568,0.57959,0.58984,0.58594,0.56885,0.55713,0.55859,0.55908,0.58252,0.56348,0.57568,0.55322,0.56348,0.521,0.59033,0.60352,0.62939,0.625,0.646,0.62646,0.6416,0.66504,0.67334,0.64014,0.63037,0.625,0.62695,0.66016,0.61475,0.68262,0.66455,0.67529,0.58838,0.60303,0.58057,0.5874,0.57031,0.55762,0.54736,0.54004,0.55029,0.55029,0.54297,0.52637,0.5332,0.53369,0.54883,0.54541,0.52246,0.50195,0.51123,0.49634,0.0
