sim_id,morris_index,AOM_FastUtilizationEfficiency-soil-organic,AOM_SlowUtilizationEfficiency-soil-organic,CN_Ratio_SMB-soil-organic,LimitClayEffect-soil-organic,PartSMB_Fast_to_SOM_Fast-soil-organic,PartSMB_Slow_to_SOM_Fast-soil-organic,PartSOM_Fast_to_SOM_Slow-soil-organic,PartSOM_to_SMB_Fast-soil-organic,PartSOM_to_SMB_Slow-soil-organic,SMB_FastDeathRateStandard-soil-organic,SMB_FastMaintRateStandard-soil-organic,SMB_SlowDeathRateStandard-soil-organic,SMB_SlowMaintRateStandard-soil-organic,SOM_FastDecCoeffStandard-soil-organic,SOM_FastUtilizationEfficiency-soil-organic,SOM_SlowDecCoeffStandard-soil-organic,SOM_SlowUtilizationEfficiency-soil-organic,AOM_FastDecCoeffStandard-residue,AOM_SlowDecCoeffStandard-residue,CN_Ratio_AOM_Slow-residue,PartAOM_Slow_to_SMB_Fast-residue,PartAOM_to_AOM_Fast-residue,AOM_FastDecCoeffStandard-org-fert,AOM_SlowDecCoeffStandard-org-fert,CN_Ratio_AOM_Fast-org-fert,CN_Ratio_AOM_Slow-org-fert,PartAOM_to_AOM_Fast-org-fert
58_77_377_5120,mu_star,0.011551463828772002,0.083101186152482978,0.011083871769284142,0.0,0.054902529873290778,0.047864535241749412,0.045111647847260745,2.6411831345378445e-05,0.0012925317893298118,0.027570386350210203,0.026978678864607215,0.023451079737744851,0.025022257889549038,0.037480327213514714,0.0077058514942974967,0.093939786026187591,0.003651066882454652,0.0012618175229679321,0.0048838223435849152,0.0014637752598252848,0.014270572598791222,0.024998762998549438,0.00030324500834956285,0.06637151673493627,0.0009745398551444693,0.00031826946528116471,0.010097875211755002
58_77_377_5120,sigma,0.0059921634038915097,0.017102712792885336,0.017238706364703059,0.0,0.018437351446797472,0.023010959243223095,0.015310674392652632,2.6864156117171815e-05,0.00077431840409985164,0.015439756186987327,0.013022596362016289,0.014446140682460369,0.013947415067967277,0.039458053540173878,0.0060697732474443303,0.04107930645784006,0.0032051490349344239,0.0019557746482936757,0.0067492650551914191,0.0027828921217921071,0.017258224697257327,0.011841978322653924,0.0003779894829395897,0.041697644416657985,0.0017017304792925629,0.00047379422826257593,0.0044953372882721295
8_75_372_8130,mu_star,0.010813835526834988,0.080909349288555074,0.0019215475447580557,0.00047989150131520683,0.050724130544306495,0.057974313950171281,0.054750970722336693,0.00011123366999191512,0.0018196689646239933,0.025379313983524845,0.02432058250839381,0.024558632084940173,0.026558014899668896,0.042209165609511351,0.0098625446732927662,0.11117065681816739,0.0049250640436113973,0.0011987797219765201,0.0028643316551804406,0.00029256353967841803,0.01608518462231907,0.027488658891186131,0.00024341555603008593,0.038549481345741064,0.00042981417574886998,0.00016497731013328799,0.0053834556546335458
8_75_372_8130,sigma,0.0049702545772441695,0.016093685773845505,0.0036533427726266701,0.0010037770256768502,0.017927086930491051,0.02576571225369436,0.016397042228525532,0.00022716130885347416,0.0010766066910982309,0.013850152441775992,0.012390810245606277,0.015669635568510115,0.014281689319115845,0.045149317637591758,0.0073810570759908264,0.045001910824734523,0.0039733213399500188,0.0011185188072529925,0.0034862638204989755,0.00037860951020422882,0.018998008145279622,0.012089245707228831,0.00024965640169647991,0.025434942456942736,0.00055322735278115758,0.00021910131716178029,0.0024584621426150415
65_77_372_6120,mu_star,0.0097361831169162187,0.079094443523827898,0.0015317623795677361,0.0,0.053074573192100696,0.050270580836454901,0.047193626734589642,2.6442946549664013e-05,0.0018126402232910954,0.026914277292685942,0.025749163549845293,0.021889414494483964,0.023706150268825072,0.037333103724314233,0.0086305798506084146,0.10693096265453765,0.0045494466150738759,0.00035072244467117633,0.0025697438815469064,8.5036954799914497e-05,0.01427472479938845,0.024071165518664412,0.00035742796877245712,0.064506822714516271,7.1640828429472427e-05,2.7850397559638086e-05,0.0098244974557706987
65_77_372_6120,sigma,0.0045417999846564467,0.016200429754595073,0.0033524272358777338,0.0,0.0186911501810357,0.024419667376386855,0.017265804505547606,1.2179748921415993e-05,0.0009644806470675072,0.015361584339382329,0.013155822938315064,0.01453756525312748,0.013855857711427947,0.042190332007563371,0.0071649563603685667,0.046531114991672388,0.0041561286993686631,0.00071781988858145155,0.0030051818991988647,0.00029013405216457442,0.017113127839181383,0.011536104140114358,0.00032565894965056483,0.043106862203530841,0.00015986329328612439,0.00011271274584656643,0.0041151424002882891
20_77_375_6120,mu_star,0.012594592145075967,0.10061643597784888,0.0053086087359686491,0.0,0.066003074134467515,0.062936759652624602,0.04875684459413647,3.3083695181595112e-05,0.0010585312489054864,0.033497176881571097,0.031564919843769364,0.027101078356477803,0.029641708985213455,0.047661175801856685,0.010723473012762009,0.086576503948501096,0.004070702393207286,0.0011626476728665996,0.0031143421538242367,0.00041752128129862753,0.01932200973832961,0.030527335309799824,0.00023038138008012746,0.071740491384880256,0.00062340791036367483,0.00027391287724294193,0.14394729183138677
20_77_375_6120,sigma,0.005787704918382877,0.020145472932719566,0.0086119232596418606,0.0,0.022126635513600036,0.028692336588487532,0.016406927637057304,3.4429064003410534e-05,0.00075065819389057956,0.018414728391849905,0.014895452408205865,0.017116327117862477,0.016339491181133269,0.041455066847797775,0.0074779239664727239,0.040693830162611008,0.0033770828504689435,0.0016320867583261849,0.004088747344852252,0.00074152670403559767,0.023157961347608499,0.0145267041972829,0.00033080135751606225,0.046891970370262194,0.00078835817597093874,0.00058308463588396277,0.73685046008682931
21_77_376_6130,mu_star,0.011009270338974215,0.088028357885687747,0.0029046393538338564,0.008249226801374911,0.05636634862324584,0.061512818353971058,0.051026747772205887,0.00015526018124685954,0.0012091111071317088,0.028537193221288566,0.026985646979635746,0.023425068516512448,0.025420405912477073,0.044143894402611579,0.011032745907093114,0.090477865314169473,0.0048320296425378492,0.0014192128193324029,0.0024747706169285185,0.00035978403990433888,0.016886715290397931,0.027795659642981484,0.00024366155700523555,0.065294466902220641,0.00076314785177399079,0.00032024414001099988,0.0094589747025310249
21_77_376_6130,sigma,0.0050104896423628564,0.017508023019153333,0.0053584678862150176,0.0098500812398021834,0.019648067467602233,0.02620931353614973,0.014677240557840306,0.00027354493199958723,0.00079599283288639172,0.015561514036274997,0.013678071635628258,0.015052728403989758,0.013337318746623528,0.040703836533082953,0.0075921363330603156,0.037566591985446665,0.0033309223435857844,0.0010392526132274515,0.0033144325851090528,0.00056962196073116745,0.019098994102419237,0.01259876708548806,0.00027583167382214563,0.037159531615992843,0.0011874404282727919,0.00050840958538159447,0.0038109955094192578
5_77_377_5120,mu_star,0.009421922250848723,0.078754522694292214,0.001316964567014709,0.017521570578881242,0.049257037249225318,0.060616984162321405,0.055845136251160048,0.0002314635724052517,0.0013105781297222841,0.024774604035641055,0.023789964731288984,0.020380393221212569,0.021997336396645629,0.044686181076426003,0.012267362613062242,0.092217388162619277,0.0053912107476230559,0.00045508859393874148,0.0015779452189075909,0.00022925497408113476,0.015456856804018296,0.025328439039042066,0.0003968104156695379,0.056365354449273375,0.00038511195571829492,0.00020850296411454341,0.0089442883393782754
5_77_377_5120,sigma,0.004536968907365992,0.015834842611104946,0.0025450822495239,0.0092113891705782186,0.017711929077239692,0.024669638650135179,0.016259513247210415,0.00038386501772951572,0.00083164069077781236,0.01334237474191252,0.01257048281346288,0.013917246811285641,0.011776665575300523,0.042012827619164299,0.0083567426640881286,0.035710494485481969,0.003171063252676588,0.00061588649003476088,0.0022375883626619291,0.0003026927584373951,0.017260048305864611,0.011835231100903234,0.00042414378095497385,0.030937567844499778,0.00057561733297720717,0.0002478059115064643,0.0035226800738398455
21_77_375_5110,mu_star,0.012127153973409124,0.10528339344949848,0.0010003887718467812,0.022299953831373186,0.062283763980775793,0.077219756079131868,0.055896894088583365,1.9142060948473469e-05,0.0010553559619665492,0.030857037613356862,0.029838586926238628,0.025542172418678257,0.028005273249280743,0.051952521018869859,0.01409144338206083,0.090137253477811943,0.0053078740624189647,0.00039751708314969569,0.0030282198359323077,7.8525523055532573e-05,0.022236577414833102,0.036972503609184443,0.00017513116589167407,0.051211353590285946,8.9401519779203775e-05,5.6732066254477448e-05,0.007272828067301851
21_77_375_5110,sigma,0.0059415572061857491,0.021181855133620787,0.0018625825873550123,0.011724910905801378,0.022375995974260418,0.033280584174639839,0.015372909193048857,1.9287288283585954e-05,0.00075533243585447572,0.016683732697236855,0.015387069452451812,0.017433701670753164,0.014965184567832831,0.04387456327983949,0.009630140568594403,0.038050885487083234,0.0033538467919834096,0.00065327186762511647,0.0036217562495213006,0.00025657611571643665,0.024728391444593399,0.016537766237531653,0.00028785385271512076,0.030695683281623122,0.00020509461005086427,0.00021345527495342131,0.0032797725976595653
65_77_377_5120,mu_star,0.0086726902566911113,0.070671683244273406,0.0018526731940763884,0.0054360345212141354,0.04539648938008594,0.051988530344836817,0.051256355869566138,0.0001067657345025517,0.001925618780659997,0.022959746132260889,0.021925818918847501,0.02056507452930538,0.022046654427789227,0.037652549939321767,0.0095124902475083265,0.11208419964342942,0.0052394933733494265,0.00034063607536125398,0.0019652560492149649,0.00023708275125730339,0.01349907385579709,0.022310876194106759,0.00028748813577107962,0.04859829591600115,0.00037293143045271569,0.00017381281535368184,0.0072595383324935243
65_77_377_5120,sigma,0.0042093566756623542,0.014385974107608888,0.0034069799785968122,0.007612743716978192,0.016323424737146448,0.023484202153592797,0.016338942585110466,0.00015754393225975833,0.0010887912873290748,0.012865576073670604,0.011511479991604744,0.013629917007234328,0.012364629254279343,0.043373188506053942,0.0074268108081761734,0.044598930865047272,0.0042836655683449222,0.00068649404933946822,0.0024487802373218083,0.00045365110354664225,0.015516914188694506,0.01057871175428228,0.00029611356917956744,0.031052399383704299,0.00066514656976555584,0.00023739043956636925,0.0031067797971560235
58_77_377_5110,mu_star,0.013006404622221119,0.10065469031125893,0.0053514915082848525,0.0,0.065505303905512208,0.060459529530370822,0.049397464299822842,1.5195811473664213e-05,0.0047031465154562125,0.032904749657545126,0.03682979742308324,0.029359516935470415,0.17154743868628333,0.047800163263743881,0.05134574877326363,0.085600091256185742,0.0036759111578454334,0.0012133686067981712,0.0032748439947332636,0.0053213184492397038,0.01806419649923895,0.04965513538539592,0.03798584422114664,0.057236633047191295,0.0008112871234963806,0.0041566531150261142,0.0075242122402890549
58_77_377_5110,sigma,0.0061485263267699692,0.01998348488946345,0.0069829087868586992,0.0,0.021856186414895406,0.028783878236625784,0.016087106060390606,1.0415396303440716e-05,0.020476050059093653,0.018163858134230899,0.040695947872542833,0.017574300438122085,0.77389314550316834,0.041716212930621999,0.23322023998313107,0.0399510440709906,0.0029784767107920618,0.0017142053579610392,0.0046691048926259431,0.025366584945387387,0.022168440066852695,0.11127425388329201,0.20702807108006352,0.040689414072331426,0.0016913284011867405,0.02168178693951309,0.0056621050668184203
17_78_374_2120,mu_star,0.01020976324042144,0.074426841875951444,0.0055731286674257996,0.0,0.049823101532041329,0.045952739614621776,0.042984618197136754,3.8792547481652133e-05,0.0020666769776782872,0.024740303986043662,0.024285485193568705,0.021472522696791087,0.02307501582591711,0.032973762644855999,0.0072848256733927825,0.10993388082330467,0.0041666323129458706,0.0013238552434565926,0.0031337365409959601,0.00071602442605184907,0.013094013651993445,0.022977722868078605,0.00052501268149629694,0.056187663304717854,0.00082004939119161675,0.0003666073558084107,0.0082315232375774466
17_78_374_2120,sigma,0.0051604847112743414,0.015093085277145172,0.0091906012249588463,0.0,0.017430215970773811,0.02309731732017873,0.017388198721675772,4.6808963751865181e-05,0.0010777874272641821,0.014518661004940019,0.012371905151186349,0.014003354130568581,0.013525184665921505,0.03968587347066671,0.0064436102312751655,0.049332079744550894,0.0043684695237206899,0.0017654962279933409,0.0046462100965353834,0.0013720933988707511,0.016038055313426076,0.010685833577843534,0.00083598036788334136,0.037772912321085983,0.0011251663221366517,0.0008336640946935847,0.0036321790810442162
5_79_378_1110,mu_star,0.0090627840468313885,0.068514318686720768,0.0053702627504974825,0.0,0.045762334890806396,0.044062526388028073,0.045278813025224483,8.4698789388289633e-05,0.0022705139359043875,0.022973890246724714,0.022312658559232795,0.020870156984048656,0.022363248266043956,0.032413886024669325,0.0069985255374845111,0.1163997943239878,0.0042387565741493936,0.00073319640963775599,0.00301721828045081,0.00056241308874039545,0.012659989244748515,0.021049604608068203,0.0002968976389099362,0.049033929817357318,0.00059503348392184185,0.00019513759172040581,0.0070789320673568619
5_79_378_1110,sigma,0.0044095322395259233,0.014050333466768847,0.0085503965605322214,0.0,0.016156691293394074,0.021659489878750309,0.01699651474373463,0.00010257907732975262,0.0012809991361273487,0.01309152902200158,0.011426950441133475,0.013613745860015698,0.012783158596833164,0.041153932782628945,0.0062430542122969947,0.049234380786230339,0.00420965413998427,0.0012074162689166548,0.0041481410212392527,0.0010869270438458188,0.015419254637985319,0.0099763991850330899,0.00031213514235718946,0.032869802319520122,0.0011132781734486767,0.00026030683802273928,0.0030115000545967914
8_76_374_5120,mu_star,0.010755386851915971,0.083434075880253436,0.0069504979596191766,0.0,0.055097835291143461,0.052258319991904799,0.047196740432955159,9.0016451997393683e-05,0.0015488390168627937,0.027753649698352315,0.026808256554118424,0.023565751449783179,0.025121443585182635,0.039240046552427625,0.0088140011183000817,0.10062668975379804,0.004221130634950632,0.00090791290102255548,0.0031671213964855516,0.00060471426635720171,0.015017618229803171,0.025330042672551935,0.00032643936321596407,0.062341380240236541,0.00064858500649249483,0.00022425432252458672,0.0088084855871849339
8_76_374_5120,sigma,0.0051328338903836226,0.016933002050460524,0.011418947681639771,0.0,0.018654136006752694,0.024794197696619426,0.01673642979885414,0.00016301534822263229,0.00096025544731157605,0.015768529907502583,0.01277512610813881,0.015174668665246782,0.014385162271091356,0.041498325152072905,0.0069805674568251689,0.044765334900747467,0.0038015393171716792,0.0016931771606460522,0.0044246274894447334,0.0011862611446537218,0.017972435830725289,0.011500305762410264,0.00033703158202732375,0.041849361356006663,0.001045724775691042,0.00036146561840843811,0.0034522397203661237
14_78_378_5120,mu_star,0.011139143441172025,0.0876655452591803,0.002142521102357014,0.0049382951968943599,0.054808158622983071,0.064349990555843298,0.054442946883161307,0.00012968850859409095,0.0016505147548364083,0.027545888919112367,0.02621542183553293,0.025698492473693008,0.027863149360565418,0.045080743835353827,0.011052255165084865,0.10621281957742497,0.005073538196031277,0.00051920905085066458,0.0027536414039582664,0.00043753812791345789,0.017750442469939121,0.029008362018020019,0.00028027265870235441,0.039123845053898522,0.00038360760307523645,0.00021861964870193752,0.0052292429713900364
14_78_378_5120,sigma,0.0051517463772281008,0.017574833354953179,0.0039914598388038668,0.0094679802148706742,0.018822814554299218,0.027979784959001504,0.016258852386231714,0.00019284255652110319,0.0009826520829741977,0.014878292560647375,0.013214517596044601,0.016569632576064666,0.015018035413786084,0.045042870552230795,0.0079584154224138417,0.044070937316007835,0.0040269060034335514,0.00069429029549494478,0.0034632792942623412,0.00082367752698651354,0.020573061895846161,0.013003435407096682,0.00032566020428205386,0.026403389101984507,0.00050720128412481177,0.00026606230004748248,0.0024424763546106966
28_76_372_8120,mu_star,0.010879753687458853,0.085165069898801113,0.00098446849891274885,0.01099449944658039,0.054036833350868806,0.062308266139083496,0.054402069100867638,7.6244370969023292e-05,0.0012399182912346083,0.02712211701762967,0.025920075524186927,0.022632770252943309,0.024721097692145241,0.044814795724745692,0.011631735212923022,0.093546881619754219,0.0051712046042286719,0.00072501860890793581,0.0024053663119023004,0.00017299041548820144,0.016089297715817002,0.027533206571721806,0.00030738637003818134,0.056212581087336386,0.00022678774142752197,0.00012007651037438163,0.0086871337315747622
28_76_372_8120,sigma,0.005033562837404847,0.016900260055746855,0.0019663468005683151,0.0098954712827480692,0.018970507563832943,0.026083950769714603,0.015470011211045813,0.00010794510804075874,0.00069542575870679688,0.01461364831151451,0.013386080883198839,0.014771699039656231,0.012952169420178744,0.042279325030736684,0.0079302386005516649,0.037243204414251295,0.0033532450845665082,0.00084083951400868752,0.0026529253396117094,0.00039106246378272464,0.018146299089874425,0.012060720646327284,0.00032304043662416035,0.031843654791458155,0.00032390608190582202,0.00017661752695108905,0.0035424810866115973
15_77_376_6130,mu_star,0.011639502163324671,0.093996602817204608,0.0057543966910560129,0.0067671105477071971,0.059353391173021075,0.064123387786116426,0.05063192185036014,0.00016911988519770893,0.0013362760053293057,0.030699589522257615,0.028455690943152815,0.025423144034392223,0.027503074011206826,0.046718167251525423,0.0115798195380584,0.094290856168464457,0.0047076458118871433,0.0013764581245383468,0.0032504300747914147,0.00074580314117727816,0.018192467562093396,0.029151923419485151,0.00048695565708188615,0.059833126884362438,0.00087392337428675488,0.00051626653202149579,0.007806816327076296
15_77_376_6130,sigma,0.0053244644171207261,0.01936747861223774,0.0093618118567418696,0.0095029838632124629,0.019776467994865998,0.028781666267510057,0.01643960355659721,0.00030080776759890777,0.00093768723652608917,0.016813485104153144,0.013549009194700555,0.016781018708193558,0.015434086482023209,0.04335952865482446,0.0084844236820519042,0.042071905516380369,0.0038385310389318422,0.0016529572124609668,0.0041892401862900453,0.0012607738602091708,0.020905676230091985,0.01356291328154622,0.0006398602026140743,0.040682468234492078,0.0012544097432253365,0.00090789959663490456,0.0035413954538012736
93_77_373_6130,mu_star,0.0032389272902662359,0.025482560148298427,2.3942390462174575e-05,0.0047226719687585555,0.016047500606306549,0.033887985578340558,0.069879837674151166,4.6754399151164676e-05,0.0029615549835202057,0.0079424883307193227,0.0079218427223534272,0.012752730130719757,0.013838897419396071,0.040543968656391753,0.010667726299462912,0.12066019123785642,0.005828274374977762,0.00025158366314199286,0.0012622193307561202,5.9757349790208931e-06,0.0047750445924653346,0.0084791756812008356,0.00027762875263630894,0.021617352954372549,3.5397986982839874e-06,1.9374952171617257e-06,0.0051887769485798743
93_77_373_6130,sigma,0.0017455081413652619,0.0064942500958204714,5.7126860009030524e-05,0.0057404168016390606,0.0066697732331367793,0.013255166206116827,0.028960220177824628,2.1281539192665219e-05,0.0014765847762089035,0.0044009475372418939,0.0049819394980370598,0.0087982165108731799,0.0067985228719570478,0.047253638521051924,0.0068767171865347261,0.040356267079214386,0.003629283268533073,0.00018253268234734034,0.0010265451985786845,2.0795096546954364e-05,0.0054138660939943356,0.0042068320664950523,0.00018585187749910485,0.0084000892449581799,7.3455312743791929e-06,4.4528401369645332e-06,0.0017312826481822772
125_78_377_1130,mu_star,0.0050221160450229767,0.034314864435296431,0.00056834396890449821,0.0,0.02291635286315389,0.031065596367298439,0.056417428327717539,5.4401534386834997e-05,0.0033660024576464258,0.011596311970775137,0.011187268406142514,0.01512068840526487,0.015704263088676979,0.033685920319397426,0.0062595450593399141,0.14492164599913604,0.0049405127762137497,0.0003740323614022915,0.001260431017911645,5.1837832190117691e-05,0.0064250839511295474,0.010828861778675427,0.00015789826463599165,0.020445143232627559,0.00015382643552041737,7.2320609615605933e-05,0.003426940000545779
125_78_377_1130,sigma,0.0025987782536825111,0.0079973708542297791,0.00092507543385827768,0.0,0.0090500662372953386,0.01514182909441358,0.020209528221292496,2.7449246843704325e-05,0.0017189431769619172,0.0066067083601031289,0.0066976361138653363,0.010079768696093195,0.0090133277455116401,0.047702229654724627,0.006240595719494214,0.050562038001254986,0.0046713658095383038,0.00033266820148926429,0.0015255438272555248,5.9337492840001466e-05,0.0080266285999854286,0.0054739420571907615,0.00011673500798430335,0.012497560232644896,0.0002137645256758099,0.0002138817804463264,0.0015880969114628186
8_76_372_8130,mu_star,0.010503147392070401,0.087955315815512872,0.00059664941964188243,0.0053997260515289388,0.058285622105584169,0.059110504416380612,0.05133363830998839,3.2198326484894159e-05,0.0010561462291726969,0.029501870639336476,0.027846022144970686,0.02354961905583882,0.025437196748901054,0.045417896021674439,0.011030113483082173,0.088784799518486876,0.0046144178079595682,0.00030760451547219499,0.0019918431889821998,5.1840892329916892e-05,0.016256144117536005,0.026913528287243662,0.0002999999150451666,0.074028605074847639,9.5437233268167817e-05,0.00011853304859320094,0.010553132816687801
8_76_372_8130,sigma,0.004814271816031025,0.01722501153516854,0.0018120931078928382,0.0084818242328460556,0.020133507911494194,0.025697144265186444,0.014975547285970713,3.8774945243336632e-05,0.00067775759529690028,0.016079359905572483,0.013813826148353017,0.014924461396899957,0.013764058255737883,0.041812353746999015,0.0076538051402044623,0.037192091635640988,0.0032847647312634013,0.0005217312608150346,0.0023997128562386282,0.00010715295386385356,0.018767108974028918,0.012205463724763575,0.00035251967799001209,0.044247266428520095,0.00017701154798224994,0.00027050917486203365,0.0043601642046935283
126_77_376_6120,mu_star,0.011800734004041778,0.093981057938961637,0.0024824039390404329,0.0070406925505532196,0.05846965093701962,0.067230750589466912,0.053333067739966759,7.6156371413193624e-05,0.001574230868532502,0.029467796151394957,0.02800289685628184,0.026084089615124921,0.028537892938882339,0.047047721704580131,0.01164770274169985,0.10204263878671753,0.0050056805128356674,0.00051525805688334677,0.0029901457563261918,0.00022115693225915046,0.019386475041388639,0.031127380285406701,0.00023490905516374076,0.046353371170733466,0.00061995614281695408,0.00016652765564796265,0.0063256693969587939
126_77_376_6120,sigma,0.0055113040265918536,0.018902909901798218,0.004724584291550476,0.0097579969445978527,0.020441439073203282,0.030025925804933684,0.01636339612144808,0.0001022074297484855,0.0009101460032026117,0.016165159318023148,0.014052843839933115,0.016997746365727723,0.015497477837480166,0.044579519113520504,0.0082810985104806879,0.043896368821596275,0.0040163366654623299,0.00086538929022848376,0.0034600183705112701,0.00039139409297067368,0.022500405367370833,0.014357120402904494,0.00032070107387896442,0.030822497035565728,0.00094616910291533041,0.00024874543075996918,0.0028447349996856843
78_77_372_6130,mu_star,0.0087571515870784669,0.067901429176954214,0.006459528913209724,0.0,0.048012384837329961,0.036156524240676544,0.037991891137084628,2.7951166451140503e-05,0.0017831963910969742,0.024157145259153957,0.023561325120554127,0.017942954820230499,0.01871674014692469,0.028119115250223578,0.0058726137569008272,0.10127392069326942,0.0035921149679258809,0.001317731476031008,0.0032299523548738615,0.00059841994179709863,0.010386491042082691,0.018835930271228082,0.00043522678183414222,0.080178541957609789,0.0006383705081468399,0.00025135139777390791,0.012339385466902972
78_77_372_6130,sigma,0.0044654631580496248,0.014222122234721373,0.010617861322806114,0.0,0.016887072598831862,0.018645267612550708,0.016610802864137811,1.3090900162872185e-05,0.0009265546092645764,0.014292723151606667,0.011950014174152137,0.011971265943579142,0.01128214416007401,0.036367029504009905,0.0056683768167154472,0.045461775588689565,0.0035887922318616661,0.0018378176761284083,0.0046124698113998164,0.0016370612416038983,0.012567381386284118,0.0090541399369787993,0.00045648375403374016,0.050164778073228951,0.0011796274520495221,0.00046415618427407909,0.0053820072587398172
23_78_377_4110,mu_star,0.011844400504807255,0.095283785824544526,0.0020059465502000099,0.0072827086362925566,0.057530020833851274,0.070170822655589146,0.05690721593708107,8.8213998418556724e-05,0.0015652872321414656,0.02891570035104736,0.027505009819469566,0.027004274122385208,0.029662002173504478,0.048817168919566237,0.012166065889637758,0.10445786453357714,0.0051625965727482665,0.00033589259940369184,0.0033173541453786048,0.00015579534504404335,0.020166130238259018,0.033186347015886346,0.00018530288569407679,0.035105744529198089,0.00017609982195731545,0.00010249943316457639,0.004770349134050801
23_78_377_4110,sigma,0.0057162243820066388,0.019061617945708185,0.0043729840009425367,0.010037272464911319,0.020230647132899928,0.030692932251752483,0.016301503840540552,0.00013365227549202229,0.00093544551004191129,0.015655096127574153,0.013889807120728312,0.017404600160804931,0.015831161558368632,0.046308672011847699,0.0085025272868702421,0.043301985987290785,0.0039332231964844351,0.00069293635531540688,0.0041323240984060807,0.00046853237243319363,0.023000094694811759,0.014536753377755491,0.00021853166384116612,0.02373011428366464,0.00037525114792670664,0.00019628727762053234,0.0023803052220244467
8_77_375_6110,mu_star,0.010928451398394474,0.078256310279191277,0.011776623911150084,0.0,0.05003523398737017,0.047656201718068059,0.044735516873321328,8.7095730419717296e-05,0.0018452933140146537,0.025160213147810383,0.024599802504294357,0.022358329821294889,0.023729435522633933,0.034675769782437478,0.0075566697985021752,0.10643142599809333,0.0040895678767434752,0.0011814776636643071,0.0056994300455169584,0.0014408208494304242,0.014029242225260868,0.024318032570428361,0.00035746916293283998,0.055375922163543714,0.00071243833098075531,0.0004615009337938613,0.0082627523481961212
8_77_375_6110,sigma,0.0062531013538936649,0.016488717600327902,0.018667797373254566,0.0,0.017055623835044317,0.022924356488091099,0.016453025811568496,0.00011583339031953928,0.0010671147884783302,0.014273634467411683,0.012533284002157708,0.014280430439093349,0.013606712307712706,0.040343586067737275,0.0063586561384679496,0.046691590334578696,0.0038741481110778262,0.0020915780549884528,0.0083319685416744747,0.0028161013393152093,0.016746335648536868,0.011571387421904817,0.00051060673376613296,0.036308844208341934,0.0010518431032331954,0.0010951814731045232,0.0036695226387835392
5_78_377_5130,mu_star,0.012668645172955389,0.10564251351665802,0.00081430814420790736,0.014155864106416715,0.061681625165551313,0.079817948209591677,0.06250516367939711,3.6764827828215593e-05,0.0010646519218808304,0.030622063717620749,0.029588189038294157,0.028615077104500706,0.031386332378309317,0.056511087621916187,0.014515531187066277,0.092106234202835091,0.0054186589102076799,0.00035409036154357133,0.0037088154064608705,5.7542931169777406e-05,0.023086658191980622,0.038262092160481438,9.2266068487774819e-05,0.035968082364497812,0.00011555135857376373,4.5416308908953715e-05,0.0051003350444834639
5_78_377_5130,sigma,0.0062410444660925555,0.020809478729034634,0.001610457428628504,0.012035292059771481,0.022337350227558152,0.032948816413627638,0.016849529995615412,6.2508076153412127e-05,0.00074261230541838483,0.016110513549946401,0.015248319329419785,0.017929435618392359,0.015786694459100581,0.045946484889296375,0.0090401474315263356,0.036818651880863119,0.0031756228324002038,0.00061658686315038918,0.004390797032596208,0.00014934097633782006,0.025840218002479147,0.016656182926487406,0.00012178349368984058,0.021240444022127037,0.00019554062293688354,6.8420452658769678e-05,0.0023352958013147778
46_77_378_5110,mu_star,0.015066089372334536,0.12679602910918811,0.0012250609891490756,0.01575409632597247,0.076222214819272174,0.090503252007292659,0.05863104961250893,2.9650983196107563e-05,0.00047910093387822718,0.037977464701571012,0.036185443588525053,0.032583568990913178,0.035731484698198326,0.06352081572059777,0.016121903441299011,0.071310918592540073,0.0046499738692420004,0.00044226021002907886,0.0024396689467079944,0.00020891592956513946,0.027396244444013132,0.043742906027332509,0.0001341470935429247,0.056601266457729331,0.00010842575524072194,4.5656930057333717e-05,0.0074671614484109116
46_77_378_5110,sigma,0.0070728580591629788,0.024631001617345282,0.002107570082912145,0.013865257579414083,0.026140006479604194,0.036837506822011402,0.015129110032973082,6.3782927443889638e-05,0.00056660073015924557,0.019602437326530227,0.017296821503810615,0.020068775222424742,0.018027925184037796,0.043995778486404527,0.0095130945759175443,0.031323655891173204,0.0026237129884329555,0.0010554194827625742,0.0035546437221706632,0.00090023645435617736,0.031084270598600545,0.018756876978386659,0.00016439167173061927,0.032995801769534053,0.00021600832806249596,9.780094259784413e-05,0.0033311729339152514
20_76_374_7110,mu_star,0.012249216268948655,0.10237570194831899,0.001458097442816991,0.013277737513044655,0.060105268696131441,0.076160245886433484,0.058218210540639768,3.2666587857034754e-05,0.0013260107597027721,0.029946808845231303,0.028953326451752338,0.027314933199815299,0.030251651732769724,0.05165214752033527,0.013312379828784289,0.098819709265888511,0.0053828648824249684,0.00045986058552046163,0.0032324139567669837,8.4736447947623503e-05,0.022159186652830839,0.036798519743561256,0.00010069993056514501,0.038103668758302303,7.4084186949719083e-05,5.7496775865202576e-05,0.0054784138739840619
