p_id,sim_id,row_col,rot_id,obs_corg,sim_corg,profile
0,15_77_372_6130_193,77_372,6130,1.044,1.4013243069743588,0
0,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.04647287600625123,1
1,15_77_372_6130_193,77_372,6130,1.044,1.075467554054406,0
1,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.21990436467759317,1
2,15_77_372_6130_193,77_372,6130,1.044,1.03102559141516,0
2,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.21881391120354207,1
3,15_77_372_6130_193,77_372,6130,1.044,0.990498214133039,0
3,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.029676920278697422,1
4,15_77_372_6130_193,77_372,6130,1.044,1.039750988803487,0
4,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.2205523640062316,1
5,15_77_372_6130_193,77_372,6130,1.044,1.0521515834466957,0
5,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.21904725233290664,1
6,15_77_372_6130_193,77_372,6130,1.044,1.0865418046988955,0
6,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.21928859964510422,1
7,15_77_372_6130_193,77_372,6130,1.044,1.136490639782096,0
7,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.14827060475639378,1
8,15_77_372_6130_193,77_372,6130,1.044,1.0630850631430477,0
8,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.18170540567713284,1
9,15_77_372_6130_193,77_372,6130,1.044,1.024357432084141,0
9,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.2199459337057324,1
10,15_77_372_6130_193,77_372,6130,1.044,1.0642888064164537,0
10,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.2186655997972007,1
11,15_77_372_6130_193,77_372,6130,1.044,0.9730536456300235,0
11,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.11446411843840572,1
12,15_77_372_6130_193,77_372,6130,1.044,1.0846455383607472,0
12,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.15880183435068448,1
13,15_77_372_6130_193,77_372,6130,1.044,1.0023309843955055,0
13,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.13920461377118787,1
14,15_77_372_6130_193,77_372,6130,1.044,1.1094953813913853,0
14,15_77_372_6130_193,77_372,6130,0.11399999999999999,0.04949555121838791,1
0,46_77_378_5130_90,77_378,5130,0.888,1.0293900836373329,0
0,46_77_378_5130_90,77_378,5130,0.186,0.1034696746777225,1
1,46_77_378_5130_90,77_378,5130,0.888,0.8112553447089275,0
1,46_77_378_5130_90,77_378,5130,0.186,0.3557876415186721,1
2,46_77_378_5130_90,77_378,5130,0.888,0.9771890980992981,0
2,46_77_378_5130_90,77_378,5130,0.186,0.1767011244052507,1
3,46_77_378_5130_90,77_378,5130,0.888,0.8398835815218263,0
3,46_77_378_5130_90,77_378,5130,0.186,0.05872143535668717,1
4,46_77_378_5130_90,77_378,5130,0.888,0.8825723273269352,0
4,46_77_378_5130_90,77_378,5130,0.186,0.13962692417617167,1
5,46_77_378_5130_90,77_378,5130,0.888,0.976337524297028,0
5,46_77_378_5130_90,77_378,5130,0.186,0.12149687065370336,1
6,46_77_378_5130_90,77_378,5130,0.888,0.844526264885398,0
6,46_77_378_5130_90,77_378,5130,0.186,0.20105719244313822,1
7,46_77_378_5130_90,77_378,5130,0.888,0.8702672474885813,0
7,46_77_378_5130_90,77_378,5130,0.186,0.06390636500580871,1
8,46_77_378_5130_90,77_378,5130,0.888,0.8701721711183582,0
8,46_77_378_5130_90,77_378,5130,0.186,0.35565416336529726,1
9,46_77_378_5130_90,77_378,5130,0.888,0.8744732274214058,0
9,46_77_378_5130_90,77_378,5130,0.186,0.35674282686361514,1
10,46_77_378_5130_90,77_378,5130,0.888,0.8938066102648291,0
10,46_77_378_5130_90,77_378,5130,0.186,0.16396435331452677,1
11,46_77_378_5130_90,77_378,5130,0.888,0.8592022201579474,0
11,46_77_378_5130_90,77_378,5130,0.186,0.19701425259925,1
12,46_77_378_5130_90,77_378,5130,0.888,0.847278345769073,0
12,46_77_378_5130_90,77_378,5130,0.186,0.12019280375783195,1
13,46_77_378_5130_90,77_378,5130,0.888,0.8639452644618828,0
13,46_77_378_5130_90,77_378,5130,0.186,0.21210616516729483,1
14,46_77_378_5130_90,77_378,5130,0.888,0.9068029216392646,0
14,46_77_378_5130_90,77_378,5130,0.186,0.358981039241314,1
0,20_77_373_6120_137,77_373,6120,1.212,0.9776585493673042,0
0,20_77_373_6120_137,77_373,6120,0.3,0.2281348758632876,1
1,20_77_373_6120_137,77_373,6120,1.212,1.352932277959936,0
1,20_77_373_6120_137,77_373,6120,0.3,0.24469163089818122,1
2,20_77_373_6120_137,77_373,6120,1.212,1.1656933643719118,0
2,20_77_373_6120_137,77_373,6120,0.3,0.28005435917703425,1
3,20_77_373_6120_137,77_373,6120,1.212,1.2998821725173568,0
3,20_77_373_6120_137,77_373,6120,0.3,0.3399539885674723,1
4,20_77_373_6120_137,77_373,6120,1.212,1.1951614669686128,0
4,20_77_373_6120_137,77_373,6120,0.3,0.1911605369161768,1
5,20_77_373_6120_137,77_373,6120,1.212,1.3529403604106975,0
5,20_77_373_6120_137,77_373,6120,0.3,0.26724038974502307,1
6,20_77_373_6120_137,77_373,6120,1.212,1.176639819275231,0
6,20_77_373_6120_137,77_373,6120,0.3,0.21462015299062298,1
7,20_77_373_6120_137,77_373,6120,1.212,1.180315250228597,0
7,20_77_373_6120_137,77_373,6120,0.3,0.2922572752355115,1
8,20_77_373_6120_137,77_373,6120,1.212,1.2880728557372645,0
8,20_77_373_6120_137,77_373,6120,0.3,0.2853348319221287,1
9,20_77_373_6120_137,77_373,6120,1.212,1.0021085313536489,0
9,20_77_373_6120_137,77_373,6120,0.3,0.4128464193740496,1
10,20_77_373_6120_137,77_373,6120,1.212,1.170322620224579,0
10,20_77_373_6120_137,77_373,6120,0.3,0.3921021687307035,1
11,20_77_373_6120_137,77_373,6120,1.212,1.1525085203245593,0
11,20_77_373_6120_137,77_373,6120,0.3,0.5319043015766559,1
12,20_77_373_6120_137,77_373,6120,1.212,1.146325972384933,0
12,20_77_373_6120_137,77_373,6120,0.3,0.27449958499370114,1
13,20_77_373_6120_137,77_373,6120,1.212,1.220645221748565,0
13,20_77_373_6120_137,77_373,6120,0.3,0.33177165002891124,1
14,20_77_373_6120_137,77_373,6120,1.212,1.2449122710880556,0
14,20_77_373_6120_137,77_373,6120,0.3,0.2286040019264851,1
0,15_77_375_5110_107,77_375,5110,1.044,1.02630595323737,0
0,15_77_375_5110_107,77_375,5110,0.39,0.16980422787638744,1
1,15_77_375_5110_107,77_375,5110,1.044,0.9453025793773785,0
1,15_77_375_5110_107,77_375,5110,0.39,0.39046536246917013,1
2,15_77_375_5110_107,77_375,5110,1.044,1.038379939458063,0
2,15_77_375_5110_107,77_375,5110,0.39,0.44847780324566555,1
3,15_77_375_5110_107,77_375,5110,1.044,1.2864517491061618,0
3,15_77_375_5110_107,77_375,5110,0.39,0.36529591203968564,1
4,15_77_375_5110_107,77_375,5110,1.044,0.9754045706142608,0
4,15_77_375_5110_107,77_375,5110,0.39,0.47863672569672516,1
5,15_77_375_5110_107,77_375,5110,1.044,1.0029215450140159,0
5,15_77_375_5110_107,77_375,5110,0.39,0.35795551456282954,1
6,15_77_375_5110_107,77_375,5110,1.044,0.953298236321949,0
6,15_77_375_5110_107,77_375,5110,0.39,0.35684747161086033,1
7,15_77_375_5110_107,77_375,5110,1.044,0.9430977046781907,0
7,15_77_375_5110_107,77_375,5110,0.39,0.40800804166306215,1
8,15_77_375_5110_107,77_375,5110,1.044,0.9706645734531061,0
8,15_77_375_5110_107,77_375,5110,0.39,0.4127664198719384,1
9,15_77_375_5110_107,77_375,5110,1.044,0.8421493987257509,0
9,15_77_375_5110_107,77_375,5110,0.39,0.33539673405092024,1
10,15_77_375_5110_107,77_375,5110,1.044,0.8944075833812565,0
10,15_77_375_5110_107,77_375,5110,0.39,0.3164125111384354,1
11,15_77_375_5110_107,77_375,5110,1.044,0.9383040769991478,0
11,15_77_375_5110_107,77_375,5110,0.39,0.4239779719655552,1
12,15_77_375_5110_107,77_375,5110,1.044,1.1604658200618214,0
12,15_77_375_5110_107,77_375,5110,0.39,0.33082210143426477,1
13,15_77_375_5110_107,77_375,5110,1.044,1.0690553681424646,0
13,15_77_375_5110_107,77_375,5110,0.39,0.3836846389746359,1
14,15_77_375_5110_107,77_375,5110,1.044,0.8991019722825168,0
14,15_77_375_5110_107,77_375,5110,0.39,0.2948938005632018,1
0,17_77_373_5120_103,77_373,5120,1.572,1.0950404738898252,0
0,17_77_373_5120_103,77_373,5120,0.672,0.48711420645977177,1
1,17_77_373_5120_103,77_373,5120,1.572,1.5547478793327987,0
1,17_77_373_5120_103,77_373,5120,0.672,0.4722331927222524,1
2,17_77_373_5120_103,77_373,5120,1.572,1.551819266853522,0
2,17_77_373_5120_103,77_373,5120,0.672,0.5479452938152443,1
3,17_77_373_5120_103,77_373,5120,1.572,1.4835272705537386,0
3,17_77_373_5120_103,77_373,5120,0.672,0.7539020803431125,1
4,17_77_373_5120_103,77_373,5120,1.572,1.5492972283043478,0
4,17_77_373_5120_103,77_373,5120,0.672,0.6866637168573079,1
5,17_77_373_5120_103,77_373,5120,1.572,1.3943539000454246,0
5,17_77_373_5120_103,77_373,5120,0.672,0.7574880655157842,1
6,17_77_373_5120_103,77_373,5120,1.572,1.4158625288858977,0
6,17_77_373_5120_103,77_373,5120,0.672,0.6711991206056664,1
7,17_77_373_5120_103,77_373,5120,1.572,1.666634401126738,0
7,17_77_373_5120_103,77_373,5120,0.672,0.6993533890904892,1
8,17_77_373_5120_103,77_373,5120,1.572,1.5291742220031745,0
8,17_77_373_5120_103,77_373,5120,0.672,0.6681476910240142,1
9,17_77_373_5120_103,77_373,5120,1.572,1.5511183811486968,0
9,17_77_373_5120_103,77_373,5120,0.672,0.6838770156416951,1
10,17_77_373_5120_103,77_373,5120,1.572,1.6720328583833026,0
10,17_77_373_5120_103,77_373,5120,0.672,0.7889097024040183,1
11,17_77_373_5120_103,77_373,5120,1.572,1.8705323686874558,0
11,17_77_373_5120_103,77_373,5120,0.672,0.6752912338423639,1
12,17_77_373_5120_103,77_373,5120,1.572,1.654422757958539,0
12,17_77_373_5120_103,77_373,5120,0.672,0.6072395417595009,1
13,17_77_373_5120_103,77_373,5120,1.572,1.5442346190399618,0
13,17_77_373_5120_103,77_373,5120,0.672,0.7960796094906967,1
14,17_77_373_5120_103,77_373,5120,1.572,1.5391851742120357,0
14,17_77_373_5120_103,77_373,5120,0.672,0.6914769204892511,1
0,28_75_373_9110_91,75_373,9110,1.296,1.5416159558079912,0
0,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.5080448332005147,1
1,28_75_373_9110_91,75_373,9110,1.296,1.120498795323459,0
1,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.3332218432902115,1
2,28_75_373_9110_91,75_373,9110,1.296,1.4606260670257496,0
2,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.6268896007122324,1
3,28_75_373_9110_91,75_373,9110,1.296,1.3261957348577533,0
3,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.4737255192028414,1
4,28_75_373_9110_91,75_373,9110,1.296,1.26743533019105,0
4,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.5539172800393302,1
5,28_75_373_9110_91,75_373,9110,1.296,1.2448209534049597,0
5,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.6039050599377759,1
6,28_75_373_9110_91,75_373,9110,1.296,1.2694403757908066,0
6,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.3192684830219024,1
7,28_75_373_9110_91,75_373,9110,1.296,1.306502649703267,0
7,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.4870778504512033,1
8,28_75_373_9110_91,75_373,9110,1.296,1.4184509311791387,0
8,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.6849158454132118,1
9,28_75_373_9110_91,75_373,9110,1.296,1.2035169916400348,0
9,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.49672504606480244,1
10,28_75_373_9110_91,75_373,9110,1.296,1.3279463787949453,0
10,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.49562581897208463,1
11,28_75_373_9110_91,75_373,9110,1.296,1.1729344761548721,0
11,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.2743206549641145,1
12,28_75_373_9110_91,75_373,9110,1.296,1.4347390905244624,0
12,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.6495555000436094,1
13,28_75_373_9110_91,75_373,9110,1.296,1.4158448142132989,0
13,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.48621216800831657,1
14,28_75_373_9110_91,75_373,9110,1.296,1.327454382919789,0
14,28_75_373_9110_91,75_373,9110,0.45599999999999996,0.4847849134432574,1
0,46_76_372_8130_137,76_372,8130,0.888,1.251030912089087,0
0,46_76_372_8130_137,76_372,8130,0.186,0.6176636140925961,1
1,46_76_372_8130_137,76_372,8130,0.888,0.8897758859054133,0
1,46_76_372_8130_137,76_372,8130,0.186,0.19617816653898054,1
2,46_76_372_8130_137,76_372,8130,0.888,0.962758933611829,0
2,46_76_372_8130_137,76_372,8130,0.186,0.31857282082658706,1
3,46_76_372_8130_137,76_372,8130,0.888,0.8734403614850642,0
3,46_76_372_8130_137,76_372,8130,0.186,0.22339492334984076,1
4,46_76_372_8130_137,76_372,8130,0.888,0.9178752838441644,0
4,46_76_372_8130_137,76_372,8130,0.186,0.3626887913281436,1
5,46_76_372_8130_137,76_372,8130,0.888,0.8444660396823079,0
5,46_76_372_8130_137,76_372,8130,0.186,0.10107043140048433,1
6,46_76_372_8130_137,76_372,8130,0.888,0.8894355252102717,0
6,46_76_372_8130_137,76_372,8130,0.186,0.07741774878748339,1
7,46_76_372_8130_137,76_372,8130,0.888,0.8478898075228675,0
7,46_76_372_8130_137,76_372,8130,0.186,0.15801554769373946,1
8,46_76_372_8130_137,76_372,8130,0.888,0.9369052391753875,0
8,46_76_372_8130_137,76_372,8130,0.186,0.2319578479308317,1
9,46_76_372_8130_137,76_372,8130,0.888,0.9320660113567926,0
9,46_76_372_8130_137,76_372,8130,0.186,0.2195209830344772,1
10,46_76_372_8130_137,76_372,8130,0.888,0.896591335937755,0
10,46_76_372_8130_137,76_372,8130,0.186,0.060110825586679066,1
11,46_76_372_8130_137,76_372,8130,0.888,0.9042880796013736,0
11,46_76_372_8130_137,76_372,8130,0.186,0.10775781994600969,1
12,46_76_372_8130_137,76_372,8130,0.888,0.823514992538664,0
12,46_76_372_8130_137,76_372,8130,0.186,0.36251391890112594,1
13,46_76_372_8130_137,76_372,8130,0.888,0.8717874848272378,0
13,46_76_372_8130_137,76_372,8130,0.186,0.24696036041749894,1
14,46_76_372_8130_137,76_372,8130,0.888,0.7860449854659741,0
14,46_76_372_8130_137,76_372,8130,0.186,0.19962336758395086,1
0,23_78_377_3110_92,78_377,3110,1.26,0.8675829714442393,0
0,23_78_377_3110_92,78_377,3110,0.39,9.73109339338217e-05,1
1,23_78_377_3110_92,78_377,3110,1.26,1.2917803822488856,0
1,23_78_377_3110_92,78_377,3110,0.39,0.45797121162513105,1
2,23_78_377_3110_92,78_377,3110,1.26,1.1626669601081008,0
2,23_78_377_3110_92,78_377,3110,0.39,0.39914169362852153,1
3,23_78_377_3110_92,78_377,3110,1.26,1.2477501651235967,0
3,23_78_377_3110_92,78_377,3110,0.39,0.5556267819939443,1
4,23_78_377_3110_92,78_377,3110,1.26,1.2486557507115787,0
4,23_78_377_3110_92,78_377,3110,0.39,0.32560796401714287,1
5,23_78_377_3110_92,78_377,3110,1.26,1.1991117516186112,0
5,23_78_377_3110_92,78_377,3110,0.39,0.4732861813155386,1
6,23_78_377_3110_92,78_377,3110,1.26,1.2811051613185895,0
6,23_78_377_3110_92,78_377,3110,0.39,0.3137061378709183,1
7,23_78_377_3110_92,78_377,3110,1.26,1.3903196256783317,0
7,23_78_377_3110_92,78_377,3110,0.39,0.4261542707814838,1
8,23_78_377_3110_92,78_377,3110,1.26,1.2538969539896874,0
8,23_78_377_3110_92,78_377,3110,0.39,0.25001252402739116,1
9,23_78_377_3110_92,78_377,3110,1.26,1.2307701200281236,0
9,23_78_377_3110_92,78_377,3110,0.39,0.5284837178730057,1
10,23_78_377_3110_92,78_377,3110,1.26,1.210010067252047,0
10,23_78_377_3110_92,78_377,3110,0.39,0.43328440003690005,1
11,23_78_377_3110_92,78_377,3110,1.26,1.4592392127467133,0
11,23_78_377_3110_92,78_377,3110,0.39,0.23597647545132006,1
12,23_78_377_3110_92,78_377,3110,1.26,1.365180848767723,0
12,23_78_377_3110_92,78_377,3110,0.39,0.37606888788453896,1
13,23_78_377_3110_92,78_377,3110,1.26,1.4018522597217087,0
13,23_78_377_3110_92,78_377,3110,0.39,0.5073495148100866,1
14,23_78_377_3110_92,78_377,3110,1.26,1.3123189480936504,0
14,23_78_377_3110_92,78_377,3110,0.39,0.4154296665809718,1
0,3_77_373_2110_191,77_373,2110,1.47,1.316389659787845,0
0,3_77_373_2110_191,77_373,2110,0.39,0.306402316611684,1
1,3_77_373_2110_191,77_373,2110,1.47,1.2924636311898976,0
1,3_77_373_2110_191,77_373,2110,0.39,0.3169082931688703,1
2,3_77_373_2110_191,77_373,2110,1.47,1.4020490693640875,0
2,3_77_373_2110_191,77_373,2110,0.39,0.3652194032275598,1
3,3_77_373_2110_191,77_373,2110,1.47,1.5163344704227057,0
3,3_77_373_2110_191,77_373,2110,0.39,0.3841764763345148,1
4,3_77_373_2110_191,77_373,2110,1.47,1.520785049573449,0
4,3_77_373_2110_191,77_373,2110,0.39,0.5495752679132455,1
5,3_77_373_2110_191,77_373,2110,1.47,1.4730038152627163,0
5,3_77_373_2110_191,77_373,2110,0.39,0.5482940393142284,1
6,3_77_373_2110_191,77_373,2110,1.47,1.3973924652919079,0
6,3_77_373_2110_191,77_373,2110,0.39,0.5251987239967791,1
7,3_77_373_2110_191,77_373,2110,1.47,1.595839451895243,0
7,3_77_373_2110_191,77_373,2110,0.39,0.2598812949054948,1
8,3_77_373_2110_191,77_373,2110,1.47,1.5281408280680058,0
8,3_77_373_2110_191,77_373,2110,0.39,0.5133960039724743,1
9,3_77_373_2110_191,77_373,2110,1.47,1.4771844435348538,0
9,3_77_373_2110_191,77_373,2110,0.39,0.41149508176539323,1
10,3_77_373_2110_191,77_373,2110,1.47,1.5137799613382552,0
10,3_77_373_2110_191,77_373,2110,0.39,0.33814639840465577,1
11,3_77_373_2110_191,77_373,2110,1.47,1.438886243061782,0
11,3_77_373_2110_191,77_373,2110,0.39,0.38683729023697877,1
12,3_77_373_2110_191,77_373,2110,1.47,1.441922694622901,0
12,3_77_373_2110_191,77_373,2110,0.39,0.37776137231494494,1
13,3_77_373_2110_191,77_373,2110,1.47,1.3836240437592204,0
13,3_77_373_2110_191,77_373,2110,0.39,0.3354085490231769,1
14,3_77_373_2110_191,77_373,2110,1.47,1.545049762399764,0
14,3_77_373_2110_191,77_373,2110,0.39,0.34484177083907036,1
0,27_77_375_6120_129,77_375,6120,1.188,1.3542331806611325,0
0,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.3490684728320823,1
1,27_77_375_6120_129,77_375,6120,1.188,1.1848243283165285,0
1,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.022620301544953102,1
2,27_77_375_6120_129,77_375,6120,1.188,1.1748078489714255,0
2,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.16593440316630256,1
3,27_77_375_6120_129,77_375,6120,1.188,1.1960674007414511,0
3,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.0003888274069879865,1
4,27_77_375_6120_129,77_375,6120,1.188,1.2361218388264898,0
4,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.1295035722507324,1
5,27_77_375_6120_129,77_375,6120,1.188,1.173565417638322,0
5,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.22181277485782744,1
6,27_77_375_6120_129,77_375,6120,1.188,1.2835191443086142,0
6,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.10269689831372243,1
7,27_77_375_6120_129,77_375,6120,1.188,1.166161424730313,0
7,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.22296588831343914,1
8,27_77_375_6120_129,77_375,6120,1.188,1.1492172031295877,0
8,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.22232399043842893,1
9,27_77_375_6120_129,77_375,6120,1.188,1.143818167108321,0
9,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.11823328330343989,1
10,27_77_375_6120_129,77_375,6120,1.188,1.2074990669829675,0
10,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.22156709837470004,1
11,27_77_375_6120_129,77_375,6120,1.188,1.2664978549246655,0
11,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.06094542044400897,1
12,27_77_375_6120_129,77_375,6120,1.188,1.0644956966252783,0
12,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.0002927295872697243,1
13,27_77_375_6120_129,77_375,6120,1.188,1.2805465475779712,0
13,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.12686983879664343,1
14,27_77_375_6120_129,77_375,6120,1.188,1.0732289920451028,0
14,27_77_375_6120_129,77_375,6120,0.11399999999999999,0.10479951794239498,1
0,5_75_374_6110_49,75_374,6110,1.38,1.1707176253423233,0
0,5_75_374_6110_49,75_374,6110,0.186,0,1
1,5_75_374_6110_49,75_374,6110,1.38,1.4115730989623578,0
1,5_75_374_6110_49,75_374,6110,0.186,0.20095419310544171,1
2,5_75_374_6110_49,75_374,6110,1.38,1.3703276793309132,0
2,5_75_374_6110_49,75_374,6110,0.186,0.2858624417205839,1
3,5_75_374_6110_49,75_374,6110,1.38,1.5017924938665912,0
3,5_75_374_6110_49,75_374,6110,0.186,0.2504588232411248,1
4,5_75_374_6110_49,75_374,6110,1.38,1.39883156589168,0
4,5_75_374_6110_49,75_374,6110,0.186,0.06915394790438868,1
5,5_75_374_6110_49,75_374,6110,1.38,1.4319111939437978,0
5,5_75_374_6110_49,75_374,6110,0.186,0.26045772804704337,1
6,5_75_374_6110_49,75_374,6110,1.38,1.3000028082732005,0
6,5_75_374_6110_49,75_374,6110,0.186,0.23463135359957418,1
7,5_75_374_6110_49,75_374,6110,1.38,1.4173912624834575,0
7,5_75_374_6110_49,75_374,6110,0.186,0.12424886306979786,1
8,5_75_374_6110_49,75_374,6110,1.38,1.4464269565950667,0
8,5_75_374_6110_49,75_374,6110,0.186,0.2255619335674949,1
9,5_75_374_6110_49,75_374,6110,1.38,1.332981942018946,0
9,5_75_374_6110_49,75_374,6110,0.186,0.14079859940594697,1
10,5_75_374_6110_49,75_374,6110,1.38,1.3165276803622543,0
10,5_75_374_6110_49,75_374,6110,0.186,9.539429430445972e-05,1
11,5_75_374_6110_49,75_374,6110,1.38,1.4550939689389109,0
11,5_75_374_6110_49,75_374,6110,0.186,0.2485719330914452,1
12,5_75_374_6110_49,75_374,6110,1.38,1.3784502914650154,0
12,5_75_374_6110_49,75_374,6110,0.186,0.3585438939446469,1
13,5_75_374_6110_49,75_374,6110,1.38,1.3584895431783464,0
13,5_75_374_6110_49,75_374,6110,0.186,0.12679518642944596,1
14,5_75_374_6110_49,75_374,6110,1.38,1.2620546399625625,0
14,5_75_374_6110_49,75_374,6110,0.186,0.23329430215359198,1
0,18_77_373_6110_191,77_373,6110,1.44,1.333591899467341,0
0,18_77_373_6110_191,77_373,6110,0.186,0.1868322981437413,1
1,18_77_373_6110_191,77_373,6110,1.44,1.3716195298164062,0
1,18_77_373_6110_191,77_373,6110,0.186,0.1399934989591164,1
2,18_77_373_6110_191,77_373,6110,1.44,1.340962385175857,0
2,18_77_373_6110_191,77_373,6110,0.186,0.25127881412213116,1
3,18_77_373_6110_191,77_373,6110,1.44,1.4919568113788801,0
3,18_77_373_6110_191,77_373,6110,0.186,0.18252342548993877,1
4,18_77_373_6110_191,77_373,6110,1.44,1.3832217303569936,0
4,18_77_373_6110_191,77_373,6110,0.186,0.3360964485567701,1
5,18_77_373_6110_191,77_373,6110,1.44,1.345830008417058,0
5,18_77_373_6110_191,77_373,6110,0.186,0.3573371520718339,1
6,18_77_373_6110_191,77_373,6110,1.44,1.2848131694978804,0
6,18_77_373_6110_191,77_373,6110,0.186,0.11651518963315464,1
7,18_77_373_6110_191,77_373,6110,1.44,1.5713999874879474,0
7,18_77_373_6110_191,77_373,6110,0.186,0.14571315767486515,1
8,18_77_373_6110_191,77_373,6110,1.44,1.5391062471123205,0
8,18_77_373_6110_191,77_373,6110,0.186,0.12276393478426628,1
9,18_77_373_6110_191,77_373,6110,1.44,1.5330624149911998,0
9,18_77_373_6110_191,77_373,6110,0.186,0.2614571574223398,1
10,18_77_373_6110_191,77_373,6110,1.44,1.3992971361257098,0
10,18_77_373_6110_191,77_373,6110,0.186,0.2696036290766364,1
11,18_77_373_6110_191,77_373,6110,1.44,1.5374972018992348,0
11,18_77_373_6110_191,77_373,6110,0.186,0.19715808561475523,1
12,18_77_373_6110_191,77_373,6110,1.44,1.3651573346759949,0
12,18_77_373_6110_191,77_373,6110,0.186,0.35930288402612703,1
13,18_77_373_6110_191,77_373,6110,1.44,1.3633891712472208,0
13,18_77_373_6110_191,77_373,6110,0.186,0.14832754334605866,1
14,18_77_373_6110_191,77_373,6110,1.44,1.3864547008856238,0
14,18_77_373_6110_191,77_373,6110,0.186,0.3603890159497367,1
0,11_77_375_2120_129,77_375,2120,1.14,1.4727675332347625,0
0,11_77_375_2120_129,77_375,2120,0.3,0.3597507738006286,1
1,11_77_375_2120_129,77_375,2120,1.14,1.078260945756283,0
1,11_77_375_2120_129,77_375,2120,0.3,0.3415923147021284,1
2,11_77_375_2120_129,77_375,2120,1.14,1.100621937070667,0
2,11_77_375_2120_129,77_375,2120,0.3,0.35496582161078255,1
3,11_77_375_2120_129,77_375,2120,1.14,1.0702177916634237,0
3,11_77_375_2120_129,77_375,2120,0.3,0.22174893527527242,1
4,11_77_375_2120_129,77_375,2120,1.14,1.191238475806697,0
4,11_77_375_2120_129,77_375,2120,0.3,0.38202128118565887,1
5,11_77_375_2120_129,77_375,2120,1.14,1.1316466763952595,0
5,11_77_375_2120_129,77_375,2120,0.3,0.30746869307310637,1
6,11_77_375_2120_129,77_375,2120,1.14,0.9314016403634698,0
6,11_77_375_2120_129,77_375,2120,0.3,0.27818759085441486,1
7,11_77_375_2120_129,77_375,2120,1.14,1.1549675513039446,0
7,11_77_375_2120_129,77_375,2120,0.3,0.2786522755828453,1
8,11_77_375_2120_129,77_375,2120,1.14,1.1871735862753001,0
8,11_77_375_2120_129,77_375,2120,0.3,0.2682247140284921,1
9,11_77_375_2120_129,77_375,2120,1.14,1.0903922854156403,0
9,11_77_375_2120_129,77_375,2120,0.3,0.3612607746581195,1
10,11_77_375_2120_129,77_375,2120,1.14,1.1241634181927624,0
10,11_77_375_2120_129,77_375,2120,0.3,0.29754959602143155,1
11,11_77_375_2120_129,77_375,2120,1.14,1.3041483795066744,0
11,11_77_375_2120_129,77_375,2120,0.3,0.13771525400972032,1
12,11_77_375_2120_129,77_375,2120,1.14,1.1589078056480024,0
12,11_77_375_2120_129,77_375,2120,0.3,0.3753998389598703,1
13,11_77_375_2120_129,77_375,2120,1.14,1.2687555236671306,0
13,11_77_375_2120_129,77_375,2120,0.3,0.23901512704796124,1
14,11_77_375_2120_129,77_375,2120,1.14,1.1565281593242893,0
14,11_77_375_2120_129,77_375,2120,0.3,0.46124774211642,1
0,5_77_375_7130_106,77_375,7130,1.38,1.1265859455662963,0
0,5_77_375_7130_106,77_375,7130,0.6,0.3245728893971122,1
1,5_77_375_7130_106,77_375,7130,1.38,1.2689033727247636,0
1,5_77_375_7130_106,77_375,7130,0.6,0.7091790597937597,1
