params_id,sim_id,RMSE (% Corg),Corg_0,Corg_1,Corg_2,Corg_3,Corg_4
12,23_77_375_6120_103,0.1098,1.3239,0.285
13,23_77_375_6120_103,0.1408,1.7349,0.3925
14,23_77_375_6120_103,0.0892,1.2889,0.5103
0,7_78_377_5110_101,0.0261,1.8399,0.1214
1,7_78_377_5110_101,0.0701,1.6306,0.204
2,7_78_377_5110_101,0.072,1.5849,0.0002
3,7_78_377_5110_101,0.0628,1.7186,0.1695
4,7_78_377_5110_101,0.0402,1.5604,0.0646
5,7_78_377_5110_101,0.0617,1.6295,0.1348
6,7_78_377_5110_101,0.0454,1.5478,0.127
7,7_78_377_5110_101,0.0123,1.7649,0.0931
8,7_78_377_5110_101,0.0183,1.5998,0.0895
9,7_78_377_5110_101,0.0721,1.5668,0.0
10,7_78_377_5110_101,0.0399,1.7306,0.071
11,7_78_377_5110_101,0.0504,1.6997,0.1081
12,7_78_377_5110_101,0.075,1.7342,0.204
13,7_78_377_5110_101,0.0925,1.5879,0.0001
14,7_78_377_5110_101,0.0852,1.8328,0.0589
0,24_79_377_1120_101,0.0468,1.7009,1.8238
1,24_79_377_1120_101,0.1527,1.518,2.0621
2,24_79_377_1120_101,0.1929,2.0419,1.871
3,24_79_377_1120_101,0.1352,1.692,1.9103
4,24_79_377_1120_101,0.0755,1.4464,1.7662
5,24_79_377_1120_101,0.0544,1.8255,1.7768
6,24_79_377_1120_101,0.1867,1.6081,1.3787
7,24_79_377_1120_101,0.1121,1.4111,1.8108
8,24_79_377_1120_101,0.1606,1.2246,1.8099
9,24_79_377_1120_101,0.0855,1.7082,1.6741
10,24_79_377_1120_101,0.0537,1.6484,1.8689
11,24_79_377_1120_101,0.1589,1.8459,1.5775
12,24_79_377_1120_101,0.0079,1.5894,1.7387
13,24_79_377_1120_101,0.1743,1.952,1.6695
14,24_79_377_1120_101,0.0573,1.4818,1.6445
0,22_76_373_6120_62,0.0857,1.2691,0.1022
1,22_76_373_6120_62,0.0625,1.1613,0.1328
2,22_76_373_6120_62,0.0835,1.3378,0.2733
3,22_76_373_6120_62,0.0371,1.31,0.2288
4,22_76_373_6120_62,0.0757,1.1345,0.2932
5,22_76_373_6120_62,0.0405,1.4312,0.2282
6,22_76_373_6120_62,0.1234,1.2989,0.372
7,22_76_373_6120_62,0.0379,1.3761,0.2492
8,22_76_373_6120_62,0.1186,1.2176,0.372
9,22_76_373_6120_62,0.1179,1.1242,0.372
10,22_76_373_6120_62,0.1171,1.2801,0.372
11,22_76_373_6120_62,0.0618,1.3263,0.2432
12,22_76_373_6120_62,0.066,1.3235,0.1011
13,22_76_373_6120_62,0.0606,1.3954,0.2531
14,22_76_373_6120_62,0.1324,1.256,0.0002
0,5_76_373_6120_62,0.0924,1.9286,0.1553
1,5_76_373_6120_62,0.0111,1.6543,0.1876
2,5_76_373_6120_62,0.0953,1.351,0.1343
3,5_76_373_6120_62,0.095,1.4027,0.131
4,5_76_373_6120_62,0.0553,1.5349,0.2666
5,5_76_373_6120_62,0.1234,1.7373,0.372
6,5_76_373_6120_62,0.1248,1.5776,0.372
7,5_76_373_6120_62,0.0372,1.6182,0.2099
8,5_76_373_6120_62,0.0656,1.4629,0.137
9,5_76_373_6120_62,0.0948,1.738,0.1537
10,5_76_373_6120_62,0.0576,1.5004,0.1868
11,5_76_373_6120_62,0.1365,1.6207,0.0001
12,5_76_373_6120_62,0.0615,1.5768,0.2737
13,5_76_373_6120_62,0.0783,1.6385,0.078
14,5_76_373_6120_62,0.0814,1.7008,0.0896
0,128_75_373_6110_76,0.062,0.8641,0.7644
1,128_75_373_6110_76,0.0796,0.7714,0.5493
2,128_75_373_6110_76,0.0343,0.6801,0.632
3,128_75_373_6110_76,0.0741,0.6754,0.7222
4,128_75_373_6110_76,0.0173,0.7833,0.675
5,128_75_373_6110_76,0.0941,0.943,0.7901
6,128_75_373_6110_76,0.1608,1.0239,0.7994
7,128_75_373_6110_76,0.1698,1.042,0.8767
8,128_75_373_6110_76,0.0788,0.7122,0.5504
9,128_75_373_6110_76,0.0241,0.702,0.6359
10,128_75_373_6110_76,0.1293,1.0309,0.7178
11,128_75_373_6110_76,0.0825,0.6723,0.7606
12,128_75_373_6110_76,0.0672,0.6738,0.6631
13,128_75_373_6110_76,0.0462,0.8858,0.7064
14,128_75_373_6110_76,0.1238,0.8861,0.8402
0,20_76_373_8130_42,0.0379,1.7215,1.0659
1,20_76_373_8130_42,0.0223,1.6134,1.0677
2,20_76_373_8130_42,0.1061,1.3477,1.0625
3,20_76_373_8130_42,0.1948,1.7361,0.7075
4,20_76_373_8130_42,0.1193,1.4132,0.8977
5,20_76_373_8130_42,0.0742,1.5723,0.9293
6,20_76_373_8130_42,0.0822,1.3484,0.9796
7,20_76_373_8130_42,0.0958,1.7245,0.8663
8,20_76_373_8130_42,0.1976,1.1327,1.0286
9,20_76_373_8130_42,0.1069,1.3644,0.9705
10,20_76_373_8130_42,0.0794,1.7896,1.0779
11,20_76_373_8130_42,0.0768,1.4971,0.8705
12,20_76_373_8130_42,0.1752,1.399,0.7527
13,20_76_373_8130_42,0.1729,1.6764,1.2469
14,20_76_373_8130_42,0.0528,1.4593,0.9498
0,27_75_372_8120_99,0.0738,1.1942,0.1798
1,27_75_372_8120_99,0.0565,1.1192,0.1195
2,27_75_372_8120_99,0.0725,1.2403,0.228
3,27_75_372_8120_99,0.0231,1.1847,0.0976
4,27_75_372_8120_99,0.0677,1.2005,0.228
5,27_75_372_8120_99,0.0767,1.3551,0.228
6,27_75_372_8120_99,0.0805,1.2084,0.0001
7,27_75_372_8120_99,0.0314,1.3185,0.0863
8,27_75_372_8120_99,0.0212,1.2431,0.1036
9,27_75_372_8120_99,0.0676,1.1818,0.228
10,27_75_372_8120_99,0.0371,1.1813,0.1578
11,27_75_372_8120_99,0.0446,1.2428,0.1772
12,27_75_372_8120_99,0.068,1.3565,0.1631
13,27_75_372_8120_99,0.0682,1.1416,0.1694
14,27_75_372_8120_99,0.0278,1.2095,0.1566
0,20_77_376_2130_116,0.0611,1.6058,0.172
1,20_77_376_2130_116,0.0526,1.2829,0.2326
2,20_77_376_2130_116,0.0955,1.3476,0.3487
3,20_77_376_2130_116,0.1116,1.5637,0.2545
4,20_77_376_2130_116,0.1211,1.3258,0.384
5,20_77_376_2130_116,0.1284,1.3482,0.384
6,20_77_376_2130_116,0.0381,1.409,0.225
7,20_77_376_2130_116,0.1087,1.1859,0.2081
8,20_77_376_2130_116,0.0177,1.3163,0.1945
9,20_77_376_2130_116,0.0483,1.4393,0.1845
10,20_77_376_2130_116,0.0474,1.4077,0.2756
11,20_77_376_2130_116,0.0911,1.1374,0.2127
12,20_77_376_2130_116,0.1203,1.3918,0.384
13,20_77_376_2130_116,0.0866,1.2341,0.2603
14,20_77_376_2130_116,0.0547,1.3468,0.2827
0,20_77_376_7120_107,0.1677,1.2673,0.1942
1,20_77_376_7120_107,0.0547,1.4437,0.3835
2,20_77_376_7120_107,0.0774,1.424,0.2142
3,20_77_376_7120_107,0.054,1.5152,0.2555
4,20_77_376_7120_107,0.0999,1.3849,0.4557
5,20_77_376_7120_107,0.1587,1.7692,0.533
6,20_77_376_7120_107,0.0947,1.3808,0.4586
7,20_77_376_7120_107,0.0784,1.6816,0.3999
8,20_77_376_7120_107,0.0629,1.4681,0.228
9,20_77_376_7120_107,0.1525,1.7092,0.5073
10,20_77_376_7120_107,0.0837,1.3647,0.2611
11,20_77_376_7120_107,0.0654,1.4193,0.2243
12,20_77_376_7120_107,0.1237,1.6129,0.1507
13,20_77_376_7120_107,0.1081,1.2647,0.2725
14,20_77_376_7120_107,0.0613,1.4907,0.2299
0,6_77_377_2130_111,0.073,1.8331,1.7096
1,6_77_377_2130_111,0.0413,2.0221,1.6919
2,6_77_377_2130_111,0.1808,1.721,1.9971
3,6_77_377_2130_111,0.0483,1.9407,1.6277
4,6_77_377_2130_111,0.0624,2.0341,1.6397
5,6_77_377_2130_111,0.0611,2.1051,1.8232
6,6_77_377_2130_111,0.0748,1.7522,1.7656
7,6_77_377_2130_111,0.3997,1.0925,1.5708
8,6_77_377_2130_111,0.2717,1.3148,1.6702
9,6_77_377_2130_111,0.0335,1.9323,1.767
10,6_77_377_2130_111,0.0256,1.9745,1.773
11,6_77_377_2130_111,0.1097,1.8812,1.8696
12,6_77_377_2130_111,0.2238,1.6564,2.0271
13,6_77_377_2130_111,0.0594,1.8203,1.5548
14,6_77_377_2130_111,0.1406,1.8296,1.4337
0,65_77_372_6130_140,0.0736,2.0486,0.334
1,65_77_372_6130_140,0.1438,2.1663,0.2106
2,65_77_372_6130_140,0.1791,2.0425,0.1502
3,65_77_372_6130_140,0.0205,1.9991,0.4502
4,65_77_372_6130_140,0.0589,2.1315,0.5084
5,65_77_372_6130_140,0.0907,2.2274,0.5354
6,65_77_372_6130_140,0.098,2.1014,0.3065
7,65_77_372_6130_140,0.1461,1.8213,0.4369
8,65_77_372_6130_140,0.1233,2.1606,0.57
9,65_77_372_6130_140,0.0653,1.9813,0.3389
10,65_77_372_6130_140,0.0782,1.9843,0.3309
11,65_77_372_6130_140,0.0668,2.0287,0.3243
12,65_77_372_6130_140,0.0794,1.9323,0.3399
13,65_77_372_6130_140,0.0467,1.9312,0.4019
14,65_77_372_6130_140,0.1313,2.1726,0.2682
0,63_77_373_6110_137,0.0839,3.6404,0.7622
1,63_77_373_6110_137,0.1251,3.3816,0.6835
2,63_77_373_6110_137,0.1178,3.3758,0.632
3,63_77_373_6110_137,0.5387,2.1118,0.702
4,63_77_373_6110_137,0.0426,3.6301,0.7517
5,63_77_373_6110_137,0.1968,3.9793,0.7275
6,63_77_373_6110_137,0.0977,3.2133,0.6161
7,63_77_373_6110_137,0.1143,3.4098,0.977
8,63_77_373_6110_137,0.0936,3.1495,0.8133
9,63_77_373_6110_137,0.1476,3.9244,0.8637
10,63_77_373_6110_137,0.1624,3.8489,0.8775
11,63_77_373_6110_137,0.1416,3.1154,0.9795
12,63_77_373_6110_137,0.2401,2.8815,0.6738
13,63_77_373_6110_137,0.0448,3.2281,0.8425
14,63_77_373_6110_137,0.1269,3.1106,0.9487
0,15_76_372_8130_70,0.0894,1.3954,0.297
1,15_76_372_8130_70,0.1398,1.2048,0.2191
2,15_76_372_8130_70,0.0772,1.0728,0.3672
3,15_76_372_8130_70,0.1276,1.3492,0.2552
4,15_76_372_8130_70,0.034,1.3021,0.469
5,15_76_372_8130_70,0.1212,1.3286,0.2418
6,15_76_372_8130_70,0.0996,1.2414,0.5718
7,15_76_372_8130_70,0.0688,1.3022,0.3219
8,15_76_372_8130_70,0.1375,1.1315,0.2248
9,15_76_372_8130_70,0.0591,1.3073,0.3678
10,15_76_372_8130_70,0.0509,1.2504,0.5081
11,15_76_372_8130_70,0.0902,1.2804,0.2999
12,15_76_372_8130_70,0.0476,1.161,0.4558
13,15_76_372_8130_70,0.0838,1.4007,0.4596
14,15_76_372_8130_70,0.0877,1.1811,0.2956
0,7_77_373_6110_121,0.1698,1.9453,0.5662
1,7_77_373_6110_121,0.0953,2.1517,0.3598
2,7_77_373_6110_121,0.2068,2.1232,0.124
3,7_77_373_6110_121,0.1104,2.2531,0.2846
4,7_77_373_6110_121,0.1169,2.374,0.6097
5,7_77_373_6110_121,0.07,2.3474,0.5378
6,7_77_373_6110_121,0.0644,2.1184,0.3249
7,7_77_373_6110_121,0.0849,2.4288,0.4812
8,7_77_373_6110_121,0.0756,2.0232,0.4634
9,7_77_373_6110_121,0.0893,2.131,0.4957
10,7_77_373_6110_121,0.092,2.3608,0.5656
11,7_77_373_6110_121,0.0801,2.289,0.4905
12,7_77_373_6110_121,0.0262,2.2436,0.3924
13,7_77_373_6110_121,0.1627,2.2809,0.2038
14,7_77_373_6110_121,0.2325,2.1522,0.78
0,15_76_375_7130_74,0.1212,1.444,0.2482
1,15_76_375_7130_74,0.1895,1.7352,0.4514
2,15_76_375_7130_74,0.0653,1.1664,0.3424
3,15_76_375_7130_74,0.082,1.0755,0.3821
4,15_76_375_7130_74,0.125,1.1341,0.5888
5,15_76_375_7130_74,0.1496,1.6044,0.5627
6,15_76_375_7130_74,0.0731,1.1371,0.3273
7,15_76_375_7130_74,0.021,1.2888,0.3979
8,15_76_375_7130_74,0.1073,1.4733,0.4255
9,15_76_375_7130_74,0.1813,0.9999,0.2004
10,15_76_375_7130_74,0.1072,1.4748,0.5265
11,15_76_375_7130_74,0.098,1.0208,0.4142
12,15_76_375_7130_74,0.0771,1.1201,0.3951
13,15_76_375_7130_74,0.0954,1.0693,0.431
14,15_76_375_7130_74,0.0794,1.1112,0.4684
0,18_77_374_6110_155,0.0966,2.294,0.213
1,18_77_374_6110_155,0.0399,2.1621,0.2513
2,18_77_374_6110_155,0.1044,1.9019,0.3112
3,18_77_374_6110_155,0.113,1.8566,0.3516
4,18_77_374_6110_155,0.02,2.1429,0.2118
5,18_77_374_6110_155,0.0628,1.9816,0.2362
6,18_77_374_6110_155,0.0972,1.7582,0.2893
7,18_77_374_6110_155,0.0593,2.1361,0.2571
8,18_77_374_6110_155,0.0494,2.0489,0.2537
9,18_77_374_6110_155,0.0777,2.244,0.1086
10,18_77_374_6110_155,0.1441,1.8999,0.372
11,18_77_374_6110_155,0.0679,1.7954,0.1707
12,18_77_374_6110_155,0.0451,2.0007,0.259
13,18_77_374_6110_155,0.0626,2.0632,0.2054
14,18_77_374_6110_155,0.102,1.9461,0.3417
0,46_77_378_5110_90,0.0905,0.9737,0.1619
1,46_77_378_5110_90,0.0957,0.7252,0.0836
2,46_77_378_5110_90,0.0374,0.5294,0.2506
3,46_77_378_5110_90,0.1219,0.59,0.3524
4,46_77_378_5110_90,0.0283,0.5482,0.2324
5,46_77_378_5110_90,0.0779,0.6478,0.095
6,46_77_378_5110_90,0.083,0.6053,0.293
7,46_77_378_5110_90,0.0599,0.7125,0.2787
8,46_77_378_5110_90,0.0985,0.5601,0.3204
9,46_77_378_5110_90,0.0412,0.4329,0.191
10,46_77_378_5110_90,0.1373,0.5729,0.0002
11,46_77_378_5110_90,0.0117,0.6716,0.185
12,46_77_378_5110_90,0.0645,0.8069,0.1426
13,46_77_378_5110_90,0.1055,0.5999,0.1345
14,46_77_378_5110_90,0.0927,0.7643,0.3286
0,20_77_377_2120_116,0.0912,1.6886,1.0658
1,20_77_377_2120_116,0.0563,1.5487,1.0999
2,20_77_377_2120_116,0.1131,1.1356,1.1049
3,20_77_377_2120_116,0.0683,1.2503,0.9395
4,20_77_377_2120_116,0.011,1.3929,1.054
5,20_77_377_2120_116,0.0561,1.3876,1.095
6,20_77_377_2120_116,0.1379,1.3602,1.2216
7,20_77_377_2120_116,0.0611,1.3383,0.9769
8,20_77_377_2120_116,0.0247,1.3815,0.969
9,20_77_377_2120_116,0.0546,1.4055,0.9543
10,20_77_377_2120_116,0.0632,1.544,1.0961
11,20_77_377_2120_116,0.1211,1.4227,1.1998
12,20_77_377_2120_116,0.1481,1.1001,0.9887
13,20_77_377_2120_116,0.1069,1.4715,1.1532
14,20_77_377_2120_116,0.0394,1.3816,0.9306
0,5_78_377_3110_101,0.1621,1.327,0.6431
1,5_78_377_3110_101,0.138,1.6283,0.4969
2,5_78_377_3110_101,0.0908,1.3934,0.608
3,5_78_377_3110_101,0.0789,1.5763,0.5796
4,5_78_377_3110_101,0.0501,1.482,0.7906
5,5_78_377_3110_101,0.0547,1.6932,0.6593
6,5_78_377_3110_101,0.0341,1.5623,0.6935
7,5_78_377_3110_101,0.1387,1.5882,0.4803
8,5_78_377_3110_101,0.1255,1.4256,0.5122
9,5_78_377_3110_101,0.071,1.557,0.6121
10,5_78_377_3110_101,0.0796,1.6707,0.8052
11,5_78_377_3110_101,0.0388,1.4219,0.7093
12,5_78_377_3110_101,0.1312,1.4015,0.8798
13,5_78_377_3110_101,0.068,1.4531,0.7672
14,5_78_377_3110_101,0.0925,1.5678,0.8441
0,5_76_372_8130_126,0.1014,1.6263,0.2344
1,5_76_372_8130_126,0.1156,1.8195,0.372
2,5_76_372_8130_126,0.0209,1.7391,0.216
3,5_76_372_8130_126,0.052,1.7959,0.2247
4,5_76_372_8130_126,0.0361,1.8912,0.1914
5,5_76_372_8130_126,0.0388,1.8124,0.251
6,5_76_372_8130_126,0.1316,1.669,0.0003
7,5_76_372_8130_126,0.1319,1.7723,0.0004
8,5_76_372_8130_126,0.0658,1.8688,0.1757
9,5_76_372_8130_126,0.0384,1.7987,0.2557
10,5_76_372_8130_126,0.0655,1.6952,0.1344
11,5_76_372_8130_126,0.0826,1.8688,0.2046
12,5_76_372_8130_126,0.0951,1.6257,0.0868
13,5_76_372_8130_126,0.0449,1.8028,0.2079
14,5_76_372_8130_126,0.0164,1.6931,0.2136
0,15_78_378_5110_90,0.076,1.1582,0.228
1,15_78_378_5110_90,0.0805,1.0225,0.0001
2,15_78_378_5110_90,0.0696,1.0915,0.0788
3,15_78_378_5110_90,0.0134,1.0278,0.1324
4,15_78_378_5110_90,0.0785,0.8224,0.0747
5,15_78_378_5110_90,0.0363,1.205,0.1288
6,15_78_378_5110_90,0.0811,1.094,0.228
7,15_78_378_5110_90,0.0707,1.0937,0.2185
8,15_78_378_5110_90,0.0922,0.9287,0.0002
9,15_78_378_5110_90,0.0404,0.9416,0.1769
10,15_78_378_5110_90,0.0855,1.1112,0.0001
11,15_78_378_5110_90,0.0765,0.9881,0.228
12,15_78_378_5110_90,0.0635,1.1824,0.1731
13,15_78_378_5110_90,0.0612,1.2298,0.0927
14,15_78_378_5110_90,0.08,1.0375,0.228
0,5_78_376_3110_101,0.1452,2.2258,0.7862
1,5_78_376_3110_101,0.0414,1.8645,0.7019
2,5_78_376_3110_101,0.0136,1.8429,0.7831
3,5_78_376_3110_101,0.1593,2.0901,0.6839
4,5_78_376_3110_101,0.0331,1.9547,0.7512
5,5_78_376_3110_101,0.0349,1.9972,0.7875
6,5_78_376_3110_101,0.0695,1.6825,0.6174
7,5_78_376_3110_101,0.052,1.9728,0.8003
8,5_78_376_3110_101,0.058,1.8718,0.8225
9,5_78_376_3110_101,0.1006,2.0966,0.7857
10,5_78_376_3110_101,0.0974,2.0881,0.702
11,5_78_376_3110_101,0.0781,1.8045,0.8608
12,5_78_376_3110_101,0.0885,1.6492,0.7652
13,5_78_376_3110_101,0.0796,1.8434,0.8367
14,5_78_376_3110_101,0.0427,1.7023,0.7031
0,15_77_375_7110_74,0.097,1.2006,0.5675
1,15_77_375_7110_74,0.0353,1.0373,0.4641
2,15_77_375_7110_74,0.1294,1.2371,0.2875
3,15_77_375_7110_74,0.009,1.1172,0.4086
4,15_77_375_7110_74,0.0825,0.9207,0.3376
5,15_77_375_7110_74,0.2044,0.9105,0.176
6,15_77_375_7110_74,0.0375,1.1306,0.368
7,15_77_375_7110_74,0.0447,1.263,0.4734
8,15_77_375_7110_74,0.0656,0.985,0.4906
9,15_77_375_7110_74,0.0635,0.9477,0.5175
10,15_77_375_7110_74,0.0445,1.0363,0.3843
11,15_77_375_7110_74,0.0689,1.216,0.4119
12,15_77_375_7110_74,0.0905,1.3404,0.413
13,15_77_375_7110_74,0.0853,1.017,0.4805
14,15_77_375_7110_74,0.1019,1.3595,0.3959
0,23_77_375_5110_107,0.0479,1.5079,0.0585
1,23_77_375_5110_107,0.0279,1.4648,0.0868
2,23_77_375_5110_107,0.0772,1.4262,0.228
3,23_77_375_5110_107,0.0052,1.3903,0.1253
4,23_77_375_5110_107,0.017,1.4282,0.1207
5,23_77_375_5110_107,0.0691,1.6612,0.1739
6,23_77_375_5110_107,0.0413,1.4092,0.0612
7,23_77_375_5110_107,0.0699,1.5089,0.228
8,23_77_375_5110_107,0.0661,1.3615,0.0246
9,23_77_375_5110_107,0.0529,1.3942,0.1946
10,23_77_375_5110_107,0.0833,1.5086,0.0042
11,23_77_375_5110_107,0.0643,1.3946,0.0262
12,23_77_375_5110_107,0.072,1.4168,0.228
13,23_77_375_5110_107,0.0459,1.41,0.1797
14,23_77_375_5110_107,0.0748,1.4831,0.0122
0,28_77_372_6120_121,0.0789,1.3158,0.3063
1,28_77_372_6120_121,0.0559,1.4638,0.2812
2,28_77_372_6120_121,0.1914,1.1018,0.0317
3,28_77_372_6120_121,0.1069,1.1691,0.1894
4,28_77_372_6120_121,0.0703,1.3917,0.1987
5,28_77_372_6120_121,0.0443,1.5188,0.2794
6,28_77_372_6120_121,0.0661,1.3738,0.3729
7,28_77_372_6120_121,0.08,1.2836,0.2229
8,28_77_372_6120_121,0.1214,1.5634,0.2661
9,28_77_372_6120_121,0.0452,1.1906,0.3347
10,28_77_372_6120_121,0.0223,1.3251,0.3079
11,28_77_372_6120_121,0.1289,1.0538,0.3079
12,28_77_372_6120_121,0.0854,1.4202,0.1671
13,28_77_372_6120_121,0.0836,1.2352,0.2919
14,28_77_372_6120_121,0.0425,1.4366,0.3226
0,28_77_374_6130_155,0.1335,1.5719,0.4451
1,28_77_374_6130_155,0.0298,1.6831,0.2746
2,28_77_374_6130_155,0.0741,1.8222,0.2153
3,28_77_374_6130_155,0.0016,1.6182,0.285
4,28_77_374_6130_155,0.1878,1.582,0.552
5,28_77_374_6130_155,0.0933,1.6506,0.4058
6,28_77_374_6130_155,0.1106,1.7359,0.4202
7,28_77_374_6130_155,0.0403,1.8016,0.2926
8,28_77_374_6130_155,0.0531,1.7551,0.325
9,28_77_374_6130_155,0.0154,1.7345,0.3058
10,28_77_374_6130_155,0.0227,1.763,0.2638
11,28_77_374_6130_155,0.1812,1.6679,0.552
12,28_77_374_6130_155,0.0288,1.7486,0.286
13,28_77_374_6130_155,0.0721,1.5618,0.1923
14,28_77_374_6130_155,0.0662,1.7682,0.2713
0,20_78_376_2120_116,0.0749,1.4973,0.1075
1,20_78_376_2120_116,0.1152,1.225,0.0006
2,20_78_376_2120_116,0.0816,1.1498,0.2775
3,20_78_376_2120_116,0.0566,1.1437,0.1786
4,20_78_376_2120_116,0.0419,1.2421,0.2261
5,20_78_376_2120_116,0.0363,1.3441,0.1137
6,20_78_376_2120_116,0.0562,1.266,0.2437
7,20_78_376_2120_116,0.0894,1.3456,0.0371
8,20_78_376_2120_116,0.0899,1.1692,0.2831
9,20_78_376_2120_116,0.1128,1.1301,0.324
10,20_78_376_2120_116,0.0994,1.0733,0.1839
11,20_78_376_2120_116,0.0445,1.173,0.1136
12,20_78_376_2120_116,0.1115,1.3213,0.324
13,20_78_376_2120_116,0.013,1.2946,0.1835
14,20_78_376_2120_116,0.1109,1.3031,0.324
0,129_77_378_5110_92,0.1136,1.2506,0.8243
1,129_77_378_5110_92,0.047,1.1747,0.8752
2,129_77_378_5110_92,0.0315,1.1297,0.7762
3,129_77_378_5110_92,0.1079,1.2442,0.9588
4,129_77_378_5110_92,0.1825,1.5827,0.6735
5,129_77_378_5110_92,0.1558,1.5298,1.0675
6,129_77_378_5110_92,0.1201,1.5258,0.8681
7,129_77_378_5110_92,0.0554,1.3805,0.8999
8,129_77_378_5110_92,0.0662,1.2381,0.6953
9,129_77_378_5110_92,0.0233,1.0934,0.7983
10,129_77_378_5110_92,0.07,1.3204,0.9339
11,129_77_378_5110_92,0.1066,1.2072,0.9647
12,129_77_378_5110_92,0.0591,1.2564,0.7255
13,129_77_378_5110_92,0.0947,1.2587,0.704
14,129_77_378_5110_92,0.108,1.5554,0.8874
0,58_77_377_5130_65,0.1339,0.9996,0.5023
1,58_77_377_5130_65,0.1233,1.2782,0.5748
2,58_77_377_5130_65,0.0205,1.0856,0.3522
3,58_77_377_5130_65,0.0814,1.2341,0.2759
4,58_77_377_5130_65,0.0256,1.0615,0.382
5,58_77_377_5130_65,0.0795,1.0399,0.4196
6,58_77_377_5130_65,0.0286,1.0669,0.3479
7,58_77_377_5130_65,0.1162,1.3142,0.2097
8,58_77_377_5130_65,0.056,1.1071,0.4698
9,58_77_377_5130_65,0.0957,1.1237,0.2321
10,58_77_377_5130_65,0.0796,1.1035,0.2592
11,58_77_377_5130_65,0.0675,1.0508,0.2756
12,58_77_377_5130_65,0.0515,1.0944,0.4535
13,58_77_377_5130_65,0.0465,1.1478,0.4427
14,58_77_377_5130_65,0.0743,1.2524,0.4685
0,23_77_374_6130_83,0.0116,1.8046,0.1139
1,23_77_374_6130_83,0.0726,1.7963,0.228
2,23_77_374_6130_83,0.1176,1.519,0.0005
3,23_77_374_6130_83,0.0757,1.6097,0.228
4,23_77_374_6130_83,0.0534,1.8596,0.1625
5,23_77_374_6130_83,0.0766,1.8587,0.228
6,23_77_374_6130_83,0.0779,1.5748,0.228
7,23_77_374_6130_83,0.0558,1.7302,0.2011
8,23_77_374_6130_83,0.1236,1.8853,0.0001
9,23_77_374_6130_83,0.0749,1.6935,0.228
10,23_77_374_6130_83,0.0164,1.7563,0.144
11,23_77_374_6130_83,0.0605,1.5563,0.0522
12,23_77_374_6130_83,0.0172,1.7425,0.0994
13,23_77_374_6130_83,0.0749,1.6648,0.228
14,23_77_374_6130_83,0.0403,1.6659,0.0597
0,5_76_372_8110_137,0.0821,1.7193,0.2776
1,5_76_372_8110_137,0.0223,1.906,0.1765
2,5_76_372_8110_137,0.0187,1.8211,0.1713
3,5_76_372_8110_137,0.1201,1.8939,0.3178
4,5_76_372_8110_137,0.0861,1.7469,0.3127
5,5_76_372_8110_137,0.0153,1.8589,0.1753
6,5_76_372_8110_137,0.0713,1.8098,0.1242
7,5_76_372_8110_137,0.0201,1.85,0.2174
8,5_76_372_8110_137,0.1149,1.8022,0.0283
9,5_76_372_8110_137,0.061,1.9114,0.2688
10,5_76_372_8110_137,0.0975,1.69,0.0863
11,5_76_372_8110_137,0.1179,1.7238,0.372
12,5_76_372_8110_137,0.0552,1.6682,0.2322
13,5_76_372_8110_137,0.1337,1.673,0.0009
14,5_76_372_8110_137,0.0988,1.6578,0.0587
0,5_76_374_7130_74,0.1123,2.0923,0.6591
1,5_76_374_7130_74,0.1475,1.5286,0.7944
2,5_76_374_7130_74,0.0629,1.907,0.6806
3,5_76_374_7130_74,0.0552,1.8291,0.7607
4,5_76_374_7130_74,0.0877,1.7995,0.9062
5,5_76_374_7130_74,0.0145,1.8565,0.733
6,5_76_374_7130_74,0.0784,1.5549,0.7317
7,5_76_374_7130_74,0.2501,1.6742,1.149
8,5_76_374_7130_74,0.1245,2.0025,0.8088
9,5_76_374_7130_74,0.0535,1.9227,0.7458
10,5_76_374_7130_74,0.0644,1.8503,0.856
11,5_76_374_7130_74,0.0136,1.6949,0.7217
12,5_76_374_7130_74,0.0603,1.6688,0.727
13,5_76_374_7130_74,0.093,1.5557,0.6878
14,5_76_374_7130_74,0.2171,1.4452,0.457
0,3_76_375_7120_117,0.0436,1.7863,0.2557
1,3_76_375_7120_117,0.0694,1.5803,0.2394
2,3_76_375_7120_117,0.0226,1.6676,0.2249
3,3_76_375_7120_117,0.0248,1.6003,0.2105
4,3_76_375_7120_117,0.1152,1.7035,0.0248
5,3_76_375_7120_117,0.0279,1.7545,0.1519
6,3_76_375_7120_117,0.1282,1.6887,0.372
7,3_76_375_7120_117,0.0776,1.7537,0.3056
8,3_76_375_7120_117,0.1259,1.7019,0.372
9,3_76_375_7120_117,0.1178,1.4391,0.0963
10,3_76_375_7120_117,0.0456,1.6194,0.159
11,3_76_375_7120_117,0.0784,1.4769,0.2159
12,3_76_375_7120_117,0.047,1.6986,0.124
13,3_76_375_7120_117,0.0994,1.5738,0.0654
14,3_76_375_7120_117,0.1186,1.8515,0.2923
0,5_76_374_6120_58,0.1458,1.8745,0.9533
1,5_76_374_6120_58,0.0973,1.5626,0.7975
2,5_76_374_6120_58,0.0312,1.6414,0.774
3,5_76_374_6120_58,0.023,1.6471,0.6975
4,5_76_374_6120_58,0.0873,1.6269,0.8538
5,5_76_374_6120_58,0.0736,1.9199,0.8338
