p_id,sim_id,row_col,rot_id,obs_corg,sim_corg,profile
11,106_77_377_4110_90,77_377,4110,0.6,0.5124594215523032,1
12,106_77_377_4110_90,77_377,4110,1.236,1.1669239648768994,0
12,106_77_377_4110_90,77_377,4110,0.6,0.619731148851986,1
13,106_77_377_4110_90,77_377,4110,1.236,1.2630368056299686,0
13,106_77_377_4110_90,77_377,4110,0.6,0.8659635531319992,1
14,106_77_377_4110_90,77_377,4110,1.236,1.3091419341117496,0
14,106_77_377_4110_90,77_377,4110,0.6,0.6267048568981924,1
0,3_78_375_2110_135,78_375,2110,1.47,1.1148382452497667,0
0,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.38080215808900514,1
1,3_78_375_2110_135,78_375,2110,1.47,1.4923201935914852,0
1,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.16419230603776033,1
2,3_78_375_2110_135,78_375,2110,1.47,1.5124602530600508,0
2,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.07626261754530927,1
3,3_78_375_2110_135,78_375,2110,1.47,1.5129063683126185,0
3,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.15979203579777396,1
4,3_78_375_2110_135,78_375,2110,1.47,1.452682675985171,0
4,3_78_375_2110_135,78_375,2110,0.10200000000000001,0,1
5,3_78_375_2110_135,78_375,2110,1.47,1.4539811379452339,0
5,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.18806610960550546,1
6,3_78_375_2110_135,78_375,2110,1.47,1.4708690133286384,0
6,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.06470018754370647,1
7,3_78_375_2110_135,78_375,2110,1.47,1.4254023197071348,0
7,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.09294765187976846,1
8,3_78_375_2110_135,78_375,2110,1.47,1.4494372561276063,0
8,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.19884305859711157,1
9,3_78_375_2110_135,78_375,2110,1.47,1.438714373959182,0
9,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.062106924141722544,1
10,3_78_375_2110_135,78_375,2110,1.47,1.4353245776244337,0
10,3_78_375_2110_135,78_375,2110,0.10200000000000001,9.701560112344058e-05,1
11,3_78_375_2110_135,78_375,2110,1.47,1.4154282242853773,0
11,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.0003889845196184574,1
12,3_78_375_2110_135,78_375,2110,1.47,1.4591368677257055,0
12,3_78_375_2110_135,78_375,2110,0.10200000000000001,9.752477195849167e-05,1
13,3_78_375_2110_135,78_375,2110,1.47,1.4540463171306661,0
13,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.19886809414684964,1
14,3_78_375_2110_135,78_375,2110,1.47,1.4586400520589273,0
14,3_78_375_2110_135,78_375,2110,0.10200000000000001,0.0548668584121947,1
0,5_76_373_5120_50,76_373,5120,1.38,1.4520699091068203,0
0,5_76_373_5120_50,76_373,5120,0.672,0.1993054663965421,1
1,5_76_373_5120_50,76_373,5120,1.38,1.2091341400930922,0
1,5_76_373_5120_50,76_373,5120,0.672,0.6614721655611288,1
2,5_76_373_5120_50,76_373,5120,1.38,1.4112241933441403,0
2,5_76_373_5120_50,76_373,5120,0.672,0.9539926263726792,1
3,5_76_373_5120_50,76_373,5120,1.38,1.4614994182934766,0
3,5_76_373_5120_50,76_373,5120,0.672,0.552086443154951,1
4,5_76_373_5120_50,76_373,5120,1.38,1.3682088268410981,0
4,5_76_373_5120_50,76_373,5120,0.672,0.6019937878555025,1
5,5_76_373_5120_50,76_373,5120,1.38,1.261973139979367,0
5,5_76_373_5120_50,76_373,5120,0.672,0.7141264811305402,1
6,5_76_373_5120_50,76_373,5120,1.38,1.3565222286101104,0
6,5_76_373_5120_50,76_373,5120,0.672,0.5291138401565617,1
7,5_76_373_5120_50,76_373,5120,1.38,1.4258857213737852,0
7,5_76_373_5120_50,76_373,5120,0.672,0.7242744165206181,1
8,5_76_373_5120_50,76_373,5120,1.38,1.4803634919816815,0
8,5_76_373_5120_50,76_373,5120,0.672,0.7318652895486826,1
9,5_76_373_5120_50,76_373,5120,1.38,1.5392030644337968,0
9,5_76_373_5120_50,76_373,5120,0.672,0.464294451113209,1
10,5_76_373_5120_50,76_373,5120,1.38,1.5458757430358783,0
10,5_76_373_5120_50,76_373,5120,0.672,1.00804954206684,1
11,5_76_373_5120_50,76_373,5120,1.38,1.4549189499792003,0
11,5_76_373_5120_50,76_373,5120,0.672,0.5894662250484606,1
12,5_76_373_5120_50,76_373,5120,1.38,1.2956018962186344,0
12,5_76_373_5120_50,76_373,5120,0.672,0.6854494952843768,1
13,5_76_373_5120_50,76_373,5120,1.38,1.3811013590875343,0
13,5_76_373_5120_50,76_373,5120,0.672,0.882051755874348,1
14,5_76_373_5120_50,76_373,5120,1.38,1.2777032773778232,0
14,5_76_373_5120_50,76_373,5120,0.672,0.856415334212333,1
0,23_75_372_8110_99,75_372,8110,1.26,1.3220265124135175,0
0,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.6135815680055354,1
1,23_75_372_8110_99,75_372,8110,1.26,1.365572613218927,0
1,23_75_372_8110_99,75_372,8110,0.11399999999999999,9.688260093599381e-05,1
2,23_75_372_8110_99,75_372,8110,1.26,1.330662317732805,0
2,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.16762313458293432,1
3,23_75_372_8110_99,75_372,8110,1.26,1.2316963235893401,0
3,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.11744944397798288,1
4,23_75_372_8110_99,75_372,8110,1.26,1.2589464812853577,0
4,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.13456232536542292,1
5,23_75_372_8110_99,75_372,8110,1.26,1.2656070496284562,0
5,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.22063228111321279,1
6,23_75_372_8110_99,75_372,8110,1.26,1.2171558299687542,0
6,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.2208188641345775,1
7,23_75_372_8110_99,75_372,8110,1.26,1.3221310234182506,0
7,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.0861308826956678,1
8,23_75_372_8110_99,75_372,8110,1.26,1.2937872268462292,0
8,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.12169637476743989,1
9,23_75_372_8110_99,75_372,8110,1.26,1.2788589443906,0
9,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.045258707684621015,1
10,23_75_372_8110_99,75_372,8110,1.26,1.329157502415631,0
10,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.12921795022793037,1
11,23_75_372_8110_99,75_372,8110,1.26,1.3234077750808144,0
11,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.22099571848588345,1
12,23_75_372_8110_99,75_372,8110,1.26,1.2906330656932465,0
12,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.09535478697171221,1
13,23_75_372_8110_99,75_372,8110,1.26,1.2284199020090079,0
13,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.22142623163784697,1
14,23_75_372_8110_99,75_372,8110,1.26,1.245164308713396,0
14,23_75_372_8110_99,75_372,8110,0.11399999999999999,0.00019493400376068695,1
0,11_77_375_2110_129,77_375,2110,1.14,1.3109961506442247,0
0,11_77_375_2110_129,77_375,2110,0.3,0.2219653416210505,1
1,11_77_375_2110_129,77_375,2110,1.14,1.1970379257991837,0
1,11_77_375_2110_129,77_375,2110,0.3,0.29330098120327736,1
2,11_77_375_2110_129,77_375,2110,1.14,1.1020986996761426,0
2,11_77_375_2110_129,77_375,2110,0.3,0.08525597899369068,1
3,11_77_375_2110_129,77_375,2110,1.14,1.1644182437981387,0
3,11_77_375_2110_129,77_375,2110,0.3,0.3034753523515997,1
4,11_77_375_2110_129,77_375,2110,1.14,1.1293250122980287,0
4,11_77_375_2110_129,77_375,2110,0.3,0.1852032464226003,1
5,11_77_375_2110_129,77_375,2110,1.14,1.1129831516499837,0
5,11_77_375_2110_129,77_375,2110,0.3,0.30085404257191967,1
6,11_77_375_2110_129,77_375,2110,1.14,0.9334332216907407,0
6,11_77_375_2110_129,77_375,2110,0.3,0.37364160535310675,1
7,11_77_375_2110_129,77_375,2110,1.14,1.1808108626787168,0
7,11_77_375_2110_129,77_375,2110,0.3,0.3814573628630309,1
8,11_77_375_2110_129,77_375,2110,1.14,1.156319988536257,0
8,11_77_375_2110_129,77_375,2110,0.3,0.3353970146419732,1
9,11_77_375_2110_129,77_375,2110,1.14,1.0272352641331217,0
9,11_77_375_2110_129,77_375,2110,0.3,0.47004317653110406,1
10,11_77_375_2110_129,77_375,2110,1.14,1.1349588549163925,0
10,11_77_375_2110_129,77_375,2110,0.3,0.36187255078763403,1
11,11_77_375_2110_129,77_375,2110,1.14,1.0535024811913825,0
11,11_77_375_2110_129,77_375,2110,0.3,0.20646314371621835,1
12,11_77_375_2110_129,77_375,2110,1.14,1.1848632471412743,0
12,11_77_375_2110_129,77_375,2110,0.3,0.21576773785194672,1
13,11_77_375_2110_129,77_375,2110,1.14,1.0324852220515295,0
13,11_77_375_2110_129,77_375,2110,0.3,0.09227953655504983,1
14,11_77_375_2110_129,77_375,2110,1.14,1.2129721275564067,0
14,11_77_375_2110_129,77_375,2110,0.3,0.28876305242981853,1
0,17_76_372_8120_137,76_372,8120,1.572,1.1496458632004702,0
0,17_76_372_8120_137,76_372,8120,0.186,0.32180371954306497,1
1,17_76_372_8120_137,76_372,8120,1.572,1.5100084957646676,0
1,17_76_372_8120_137,76_372,8120,0.186,0.19702338036758948,1
2,17_76_372_8120_137,76_372,8120,1.572,1.63387498991106,0
2,17_76_372_8120_137,76_372,8120,0.186,0.19147085224765764,1
3,17_76_372_8120_137,76_372,8120,1.572,1.5567598829207343,0
3,17_76_372_8120_137,76_372,8120,0.186,0.15069445572970544,1
4,17_76_372_8120_137,76_372,8120,1.572,1.5087748437361244,0
4,17_76_372_8120_137,76_372,8120,0.186,0.20417342524094673,1
5,17_76_372_8120_137,76_372,8120,1.572,1.532021907138056,0
5,17_76_372_8120_137,76_372,8120,0.186,0.2831442502572252,1
6,17_76_372_8120_137,76_372,8120,1.572,1.6453903217564847,0
6,17_76_372_8120_137,76_372,8120,0.186,0.14641994436001157,1
7,17_76_372_8120_137,76_372,8120,1.572,1.6997633930272513,0
7,17_76_372_8120_137,76_372,8120,0.186,0.06398712055401015,1
8,17_76_372_8120_137,76_372,8120,1.572,1.4606579352863858,0
8,17_76_372_8120_137,76_372,8120,0.186,0.15370396285133037,1
9,17_76_372_8120_137,76_372,8120,1.572,1.5682701264841337,0
9,17_76_372_8120_137,76_372,8120,0.186,0.3584566453904938,1
10,17_76_372_8120_137,76_372,8120,1.572,1.4436262643831559,0
10,17_76_372_8120_137,76_372,8120,0.186,0.155587240765594,1
11,17_76_372_8120_137,76_372,8120,1.572,1.5557067018455164,0
11,17_76_372_8120_137,76_372,8120,0.186,0.16205353360191488,1
12,17_76_372_8120_137,76_372,8120,1.572,1.5653085671147136,0
12,17_76_372_8120_137,76_372,8120,0.186,0.13305715707456897,1
13,17_76_372_8120_137,76_372,8120,1.572,1.6096664176868047,0
13,17_76_372_8120_137,76_372,8120,0.186,0.05959630977891025,1
14,17_76_372_8120_137,76_372,8120,1.572,1.5644023559702545,0
14,17_76_372_8120_137,76_372,8120,0.186,0.07016395428038406,1
0,24_77_375_2110_102,77_375,2110,1.26,1.571183299834447,0
0,24_77_375_2110_102,77_375,2110,0.324,0.3236742988617564,1
1,24_77_375_2110_102,77_375,2110,1.26,1.4967407201373288,0
1,24_77_375_2110_102,77_375,2110,0.324,0.3127770061826674,1
2,24_77_375_2110_102,77_375,2110,1.26,1.3555437077929418,0
2,24_77_375_2110_102,77_375,2110,0.324,0.24642465317069118,1
3,24_77_375_2110_102,77_375,2110,1.26,1.3861504602785604,0
3,24_77_375_2110_102,77_375,2110,0.324,0.3661152717936139,1
4,24_77_375_2110_102,77_375,2110,1.26,1.182105839877018,0
4,24_77_375_2110_102,77_375,2110,0.324,8.688409936651198e-05,1
5,24_77_375_2110_102,77_375,2110,1.26,1.137537502925884,0
5,24_77_375_2110_102,77_375,2110,0.324,0.2619029311909767,1
6,24_77_375_2110_102,77_375,2110,1.26,1.3160032958817691,0
6,24_77_375_2110_102,77_375,2110,0.324,0.2351166871279156,1
7,24_77_375_2110_102,77_375,2110,1.26,1.2712521811554083,0
7,24_77_375_2110_102,77_375,2110,0.324,0.4245988719218598,1
8,24_77_375_2110_102,77_375,2110,1.26,1.1439618709811523,0
8,24_77_375_2110_102,77_375,2110,0.324,0.4143574936574173,1
9,24_77_375_2110_102,77_375,2110,1.26,1.2625139933140908,0
9,24_77_375_2110_102,77_375,2110,0.324,0.32591684841155016,1
10,24_77_375_2110_102,77_375,2110,1.26,1.3938760333168294,0
10,24_77_375_2110_102,77_375,2110,0.324,0.4215884679233935,1
11,24_77_375_2110_102,77_375,2110,1.26,1.135856728763302,0
11,24_77_375_2110_102,77_375,2110,0.324,0.45629171529452067,1
12,24_77_375_2110_102,77_375,2110,1.26,1.3640805636939697,0
12,24_77_375_2110_102,77_375,2110,0.324,0.23571935265983332,1
13,24_77_375_2110_102,77_375,2110,1.26,1.2496292360603816,0
13,24_77_375_2110_102,77_375,2110,0.324,0.2572003084655304,1
14,24_77_375_2110_102,77_375,2110,1.26,1.3914746395901143,0
14,24_77_375_2110_102,77_375,2110,0.324,0.39511049520201375,1
0,18_78_374_2110_193,78_374,2110,1.44,1.2195035765754672,0
0,18_78_374_2110_193,78_374,2110,0.798,0.38491248086409274,1
1,18_78_374_2110_193,78_374,2110,1.44,1.3680874184476357,0
1,18_78_374_2110_193,78_374,2110,0.798,0.8634669888869745,1
2,18_78_374_2110_193,78_374,2110,1.44,1.5290143752249366,0
2,18_78_374_2110_193,78_374,2110,0.798,0.8257791148658898,1
3,18_78_374_2110_193,78_374,2110,1.44,1.4228089535383242,0
3,18_78_374_2110_193,78_374,2110,0.798,0.8504816323867199,1
4,18_78_374_2110_193,78_374,2110,1.44,1.437382443177459,0
4,18_78_374_2110_193,78_374,2110,0.798,0.8196759103210343,1
5,18_78_374_2110_193,78_374,2110,1.44,1.3938349106920953,0
5,18_78_374_2110_193,78_374,2110,0.798,0.7889573002901582,1
6,18_78_374_2110_193,78_374,2110,1.44,1.4978417729523368,0
6,18_78_374_2110_193,78_374,2110,0.798,0.8311521513496968,1
7,18_78_374_2110_193,78_374,2110,1.44,1.2884615204255527,0
7,18_78_374_2110_193,78_374,2110,0.798,0.7272630315412651,1
8,18_78_374_2110_193,78_374,2110,1.44,1.4027101691458563,0
8,18_78_374_2110_193,78_374,2110,0.798,0.9014722114393242,1
9,18_78_374_2110_193,78_374,2110,1.44,1.519600841840173,0
9,18_78_374_2110_193,78_374,2110,0.798,0.8413143002717415,1
10,18_78_374_2110_193,78_374,2110,1.44,1.3715951741077017,0
10,18_78_374_2110_193,78_374,2110,0.798,0.7964881409462878,1
11,18_78_374_2110_193,78_374,2110,1.44,1.5041507201810622,0
11,18_78_374_2110_193,78_374,2110,0.798,0.8699771236323418,1
12,18_78_374_2110_193,78_374,2110,1.44,1.4376099895315295,0
12,18_78_374_2110_193,78_374,2110,0.798,0.7765325771679343,1
13,18_78_374_2110_193,78_374,2110,1.44,1.467090298184818,0
13,18_78_374_2110_193,78_374,2110,0.798,0.68970898088418,1
14,18_78_374_2110_193,78_374,2110,1.44,1.3609327770077164,0
14,18_78_374_2110_193,78_374,2110,0.798,0.7375122173338509,1
0,7_77_376_6120_129,77_376,6120,1.56,1.4697432923575768,0
0,7_77_376_6120_129,77_376,6120,0.186,0.8318988278645782,1
1,7_77_376_6120_129,77_376,6120,1.56,1.6895112333087694,0
1,7_77_376_6120_129,77_376,6120,0.186,0.19788793680912523,1
2,7_77_376_6120_129,77_376,6120,1.56,1.53740098668721,0
2,7_77_376_6120_129,77_376,6120,0.186,0.1710562793764945,1
3,7_77_376_6120_129,77_376,6120,1.56,1.6252834197296766,0
3,7_77_376_6120_129,77_376,6120,0.186,0.16688792608147737,1
4,7_77_376_6120_129,77_376,6120,1.56,1.5619890058664232,0
4,7_77_376_6120_129,77_376,6120,0.186,0.17705536370270597,1
5,7_77_376_6120_129,77_376,6120,1.56,1.6335901102253951,0
5,7_77_376_6120_129,77_376,6120,0.186,0.18898814190488544,1
6,7_77_376_6120_129,77_376,6120,1.56,1.7060679031163872,0
6,7_77_376_6120_129,77_376,6120,0.186,0.19501022728292702,1
7,7_77_376_6120_129,77_376,6120,1.56,1.6705884950021739,0
7,7_77_376_6120_129,77_376,6120,0.186,0.11141761867955852,1
8,7_77_376_6120_129,77_376,6120,1.56,1.6059422130272436,0
8,7_77_376_6120_129,77_376,6120,0.186,0.34116666228810627,1
9,7_77_376_6120_129,77_376,6120,1.56,1.6332076111253961,0
9,7_77_376_6120_129,77_376,6120,0.186,0.1512526126477254,1
10,7_77_376_6120_129,77_376,6120,1.56,1.574878436450279,0
10,7_77_376_6120_129,77_376,6120,0.186,0.1835065467856116,1
11,7_77_376_6120_129,77_376,6120,1.56,1.5696821767883784,0
11,7_77_376_6120_129,77_376,6120,0.186,0.3402003958101679,1
12,7_77_376_6120_129,77_376,6120,1.56,1.6900816656615363,0
12,7_77_376_6120_129,77_376,6120,0.186,0.23709876713940772,1
13,7_77_376_6120_129,77_376,6120,1.56,1.5400687451611574,0
13,7_77_376_6120_129,77_376,6120,0.186,0.16709507130339524,1
14,7_77_376_6120_129,77_376,6120,1.56,1.485969721134031,0
14,7_77_376_6120_129,77_376,6120,0.186,0.3465768239216909,1
0,20_75_372_9130_70,75_372,9130,1.212,1.6151845953209218,0
0,20_75_372_9130_70,75_372,9130,0.162,0.25588387782688776,1
1,20_75_372_9130_70,75_372,9130,1.212,1.1348309865493253,0
1,20_75_372_9130_70,75_372,9130,0.162,0.056712141089339266,1
2,20_75_372_9130_70,75_372,9130,1.212,1.204360254130989,0
2,20_75_372_9130_70,75_372,9130,0.162,0.31731035187064793,1
3,20_75_372_9130_70,75_372,9130,1.212,1.2356837652579697,0
3,20_75_372_9130_70,75_372,9130,0.162,0.3078810702022216,1
4,20_75_372_9130_70,75_372,9130,1.212,1.1743236171360414,0
4,20_75_372_9130_70,75_372,9130,0.162,0.0004916127610308103,1
5,20_75_372_9130_70,75_372,9130,1.212,1.2828376004162763,0
5,20_75_372_9130_70,75_372,9130,0.162,0.16862437112948955,1
6,20_75_372_9130_70,75_372,9130,1.212,1.2387703725777919,0
6,20_75_372_9130_70,75_372,9130,0.162,0.31765913484033703,1
7,20_75_372_9130_70,75_372,9130,1.212,1.1988144062583292,0
7,20_75_372_9130_70,75_372,9130,0.162,0.2750982887126817,1
8,20_75_372_9130_70,75_372,9130,1.212,1.1524411467267672,0
8,20_75_372_9130_70,75_372,9130,0.162,0.20643974070624702,1
9,20_75_372_9130_70,75_372,9130,1.212,1.1881031819650223,0
9,20_75_372_9130_70,75_372,9130,0.162,0.00029453942557040153,1
10,20_75_372_9130_70,75_372,9130,1.212,1.1891380535197786,0
10,20_75_372_9130_70,75_372,9130,0.162,0.19555151508915672,1
11,20_75_372_9130_70,75_372,9130,1.212,1.1814785863752335,0
11,20_75_372_9130_70,75_372,9130,0.162,0.1526155501041374,1
12,20_75_372_9130_70,75_372,9130,1.212,1.2925134129543234,0
12,20_75_372_9130_70,75_372,9130,0.162,0.03283916475927942,1
13,20_75_372_9130_70,75_372,9130,1.212,1.2240208063160463,0
13,20_75_372_9130_70,75_372,9130,0.162,0.08228796424595046,1
14,20_75_372_9130_70,75_372,9130,1.212,1.1845123829904176,0
14,20_75_372_9130_70,75_372,9130,0.162,0.1303977237154753,1
0,27_77_373_6130_86,77_373,6130,1.188,1.1904150116384546,0
0,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.0720834947010513,1
1,27_77_373_6130_86,77_373,6130,1.188,1.2503774846115776,0
1,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.21193466256665885,1
2,27_77_373_6130_86,77_373,6130,1.188,1.1582921662296168,0
2,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.2100630735335503,1
3,27_77_373_6130_86,77_373,6130,1.188,1.197277105059217,0
3,27_77_373_6130_86,77_373,6130,0.11399999999999999,9.201398617658404e-05,1
4,27_77_373_6130_86,77_373,6130,1.188,1.172249758799141,0
4,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.21376082612874933,1
5,27_77_373_6130_86,77_373,6130,1.188,1.1611923457358038,0
5,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.04491189802021514,1
6,27_77_373_6130_86,77_373,6130,1.188,1.2010810005265906,0
6,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.2109708542563354,1
7,27_77_373_6130_86,77_373,6130,1.188,1.2800238604040293,0
7,27_77_373_6130_86,77_373,6130,0.11399999999999999,0,1
8,27_77_373_6130_86,77_373,6130,1.188,1.279631794279559,0
8,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.08687510926746381,1
9,27_77_373_6130_86,77_373,6130,1.188,1.1284722699059326,0
9,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.2125902755406907,1
10,27_77_373_6130_86,77_373,6130,1.188,1.209201595137834,0
10,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.08513330719269614,1
11,27_77_373_6130_86,77_373,6130,1.188,1.1779218743430317,0
11,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.1324836805561458,1
12,27_77_373_6130_86,77_373,6130,1.188,1.1168079900991006,0
12,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.0005600304312220859,1
13,27_77_373_6130_86,77_373,6130,1.188,1.225807181437995,0
13,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.05199299344870125,1
14,27_77_373_6130_86,77_373,6130,1.188,1.1574422334965229,0
14,27_77_373_6130_86,77_373,6130,0.11399999999999999,0.033112037313794855,1
0,3_76_373_8120_62,76_373,8120,1.47,1.154627649315474,0
0,3_76_373_8120_62,76_373,8120,0.186,0.037245223259423324,1
1,3_76_373_8120_62,76_373,8120,1.47,1.3844098402635765,0
1,3_76_373_8120_62,76_373,8120,0.186,0.22798390876912775,1
2,3_76_373_8120_62,76_373,8120,1.47,1.4789736437337397,0
2,3_76_373_8120_62,76_373,8120,0.186,0.23994690063596164,1
3,3_76_373_8120_62,76_373,8120,1.47,1.5150826558745911,0
3,3_76_373_8120_62,76_373,8120,0.186,0.08203651004060802,1
4,3_76_373_8120_62,76_373,8120,1.47,1.456372033621798,0
4,3_76_373_8120_62,76_373,8120,0.186,0.35712783320303765,1
5,3_76_373_8120_62,76_373,8120,1.47,1.3851996066501377,0
5,3_76_373_8120_62,76_373,8120,0.186,0.1899027904375739,1
6,3_76_373_8120_62,76_373,8120,1.47,1.4375531999146565,0
6,3_76_373_8120_62,76_373,8120,0.186,0.05856061093072603,1
7,3_76_373_8120_62,76_373,8120,1.47,1.455218742525674,0
7,3_76_373_8120_62,76_373,8120,0.186,0.10123093359233792,1
8,3_76_373_8120_62,76_373,8120,1.47,1.4162753800014973,0
8,3_76_373_8120_62,76_373,8120,0.186,0.07423003237651041,1
9,3_76_373_8120_62,76_373,8120,1.47,1.5666238122139582,0
9,3_76_373_8120_62,76_373,8120,0.186,0.1327920200538666,1
10,3_76_373_8120_62,76_373,8120,1.47,1.4273737245021725,0
10,3_76_373_8120_62,76_373,8120,0.186,0.1862172644789759,1
11,3_76_373_8120_62,76_373,8120,1.47,1.460067057986198,0
11,3_76_373_8120_62,76_373,8120,0.186,0.15209376824492224,1
12,3_76_373_8120_62,76_373,8120,1.47,1.3843005657740353,0
12,3_76_373_8120_62,76_373,8120,0.186,0.10782218900740423,1
13,3_76_373_8120_62,76_373,8120,1.47,1.5835702118393598,0
13,3_76_373_8120_62,76_373,8120,0.186,0.0637898544540191,1
14,3_76_373_8120_62,76_373,8120,1.47,1.553524652236698,0
14,3_76_373_8120_62,76_373,8120,0.186,0.09785712046598752,1
0,5_76_374_5120_81,76_374,5120,1.38,1.4733508589925994,0
0,5_76_374_5120_81,76_374,5120,0.672,0.24201968932905019,1
1,5_76_374_5120_81,76_374,5120,1.38,1.2805734215364724,0
1,5_76_374_5120_81,76_374,5120,0.672,0.6858519356868366,1
2,5_76_374_5120_81,76_374,5120,1.38,1.2429857711832029,0
2,5_76_374_5120_81,76_374,5120,0.672,0.7385610544933359,1
3,5_76_374_5120_81,76_374,5120,1.38,1.2985842652496462,0
3,5_76_374_5120_81,76_374,5120,0.672,0.726215304214093,1
4,5_76_374_5120_81,76_374,5120,1.38,1.473738357033867,0
4,5_76_374_5120_81,76_374,5120,0.672,0.6668756577455004,1
5,5_76_374_5120_81,76_374,5120,1.38,1.460112133994139,0
5,5_76_374_5120_81,76_374,5120,0.672,0.6335146867097156,1
6,5_76_374_5120_81,76_374,5120,1.38,1.3337694050048041,0
6,5_76_374_5120_81,76_374,5120,0.672,0.7276911574753474,1
7,5_76_374_5120_81,76_374,5120,1.38,1.3075455702209655,0
7,5_76_374_5120_81,76_374,5120,0.672,0.7836677846651091,1
8,5_76_374_5120_81,76_374,5120,1.38,1.2929921120824919,0
8,5_76_374_5120_81,76_374,5120,0.672,0.6132439500143604,1
9,5_76_374_5120_81,76_374,5120,1.38,1.2968076520414227,0
9,5_76_374_5120_81,76_374,5120,0.672,0.5582075494776941,1
10,5_76_374_5120_81,76_374,5120,1.38,1.4609817056805732,0
10,5_76_374_5120_81,76_374,5120,0.672,0.6891274783512452,1
11,5_76_374_5120_81,76_374,5120,1.38,1.5281857239506786,0
11,5_76_374_5120_81,76_374,5120,0.672,0.6133968635687879,1
12,5_76_374_5120_81,76_374,5120,1.38,1.4312540990102252,0
12,5_76_374_5120_81,76_374,5120,0.672,0.7076689809577369,1
13,5_76_374_5120_81,76_374,5120,1.38,1.5127830382117315,0
13,5_76_374_5120_81,76_374,5120,0.672,0.5316017191579817,1
14,5_76_374_5120_81,76_374,5120,1.38,1.5014070695311301,0
14,5_76_374_5120_81,76_374,5120,0.672,0.7929321998376133,1
0,15_76_375_7110_74,76_375,7110,1.044,1.5316703849073017,0
0,15_76_375_7110_74,76_375,7110,0.39,0.8354878811345844,1
1,15_76_375_7110_74,76_375,7110,1.044,1.109492063430541,0
1,15_76_375_7110_74,76_375,7110,0.39,0.41522891363338166,1
2,15_76_375_7110_74,76_375,7110,1.044,1.023049090519564,0
2,15_76_375_7110_74,76_375,7110,0.39,0.4762659096086228,1
3,15_76_375_7110_74,76_375,7110,1.044,1.144744253846396,0
3,15_76_375_7110_74,76_375,7110,0.39,0.27090335104883095,1
4,15_76_375_7110_74,76_375,7110,1.044,1.0929191426409286,0
4,15_76_375_7110_74,76_375,7110,0.39,0.46720751727555054,1
5,15_76_375_7110_74,76_375,7110,1.044,0.9841485747359454,0
5,15_76_375_7110_74,76_375,7110,0.39,0.19543089677197092,1
6,15_76_375_7110_74,76_375,7110,1.044,1.113937774304548,0
6,15_76_375_7110_74,76_375,7110,0.39,0.4094568390259924,1
7,15_76_375_7110_74,76_375,7110,1.044,0.9658254500549539,0
7,15_76_375_7110_74,76_375,7110,0.39,0.4125210282695168,1
8,15_76_375_7110_74,76_375,7110,1.044,1.1170212886273432,0
8,15_76_375_7110_74,76_375,7110,0.39,0.5410520685229793,1
9,15_76_375_7110_74,76_375,7110,1.044,0.8318913800594802,0
9,15_76_375_7110_74,76_375,7110,0.39,0.38781886863814025,1
10,15_76_375_7110_74,76_375,7110,1.044,0.8647772387083518,0
10,15_76_375_7110_74,76_375,7110,0.39,0.448307643983906,1
11,15_76_375_7110_74,76_375,7110,1.044,1.0031911564503226,0
11,15_76_375_7110_74,76_375,7110,0.39,0.21889386232727714,1
12,15_76_375_7110_74,76_375,7110,1.044,0.9969264554741736,0
12,15_76_375_7110_74,76_375,7110,0.39,0.3527872057346538,1
